,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2015-12-27,2016-03-27,2016-06-26,2016-09-25,2016-12-25,2017-03-26
AccountsPayableCurrent,2078000.000,3424000.000,3451000.000,3317000.000,3301000.000,3096000.000,2228000.000,3442000.000,5762000.000,3230000.000,3913000.000,4137000.000,3111000.000,4308000.000
AccountsReceivableNetCurrent,2991000.000,3862000.000,3949000.000,4563000.000,4016000.000,5211000.000,5034000.000,5406000.000,4461000.000,4157000.000,4554000.000,4522000.000,3787000.000,4861000.000
AccruedIncomeTaxesCurrent,216000.000,29000.000,490000.000,1512000.000,226000.000,343000.000,100000.000,125000.000,143000.000,35000.000,1281000.000,903000.000,1622000.000,1905000.000
AccruedLiabilitiesCurrent,16337000.000,17382000.000,14977000.000,17802000.000,16349000.000,21939000.000,19694000.000,21920000.000,19277000.000,22423000.000,18090000.000,23029000.000,23082000.000,24202000.000
AccruedLiabilitiesForUnredeeemedGiftCards,1467000.000,,,,1456000.000,,,,1843000.000,,,,2292000.000,
AccruedProfessionalFeesCurrent,236000.000,,,,215000.000,,,,136000.000,,,,1756000.000,
AccruedRentCurrent,1495000.000,,,,950000.000,,,,813000.000,,,,706000.000,
AccruedUtilitiesCurrent,963000.000,,,,1003000.000,,,,1035000.000,,,,1094000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,126718000.000,,,,140984000.000,,,,154718000.000,,,,172114000.000,
AdditionalPaidInCapital,383077000.000,383573000.000,387142000.000,388063000.000,391972000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,393579000.000,396385000.000,398416000.000,399458000.000,400698000.000,404585000.000,406533000.000,407622000.000,408992000.000
AllowanceForDoubtfulAccountsReceivableCurrent,6000.000,11000.000,3000.000,26000.000,19000.000,23000.000,43000.000,34000.000,14000.000,20000.000,126000.000,124000.000,78000.000,120000.000
Assets,186080000.000,188785000.000,192746000.000,193850000.000,191947000.000,195834000.000,190009000.000,183936000.000,174507000.000,173218000.000,166294000.000,172466000.000,175445000.000,178966000.000
AssetsCurrent,81798000.000,84144000.000,85698000.000,85289000.000,80218000.000,79859000.000,71029000.000,61361000.000,49781000.000,49533000.000,42705000.000,47821000.000,38551000.000,42824000.000
CapitalUnitsAuthorized,210000000.000,,,,210000000.000,,,,210000000.000,,,,210000000.000,
CashAndCashEquivalentsAtCarryingValue,69579000.000,69547000.000,70524000.000,69403000.000,63005000.000,61726000.000,54105000.000,42768000.000,32006000.000,33486000.000,29921000.000,29734000.000,23379000.000,27376000.000
ClassOfWarrantOrRightOutstanding,241704.000,,,,241704.000,,,,241704.000,,,,241704.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,29148029.000,29151428.000,29470694.000,,29761790.000,,,,30338171.000,,,,30892539.000,
CommonStockSharesOutstanding,29148029.000,29151428.000,29470694.000,29043925.000,28934700.000,28710056.000,28371178.000,27366312.000,26304261.000,26029282.000,25357542.000,25241726.000,25139127.000,25045688.000
CommonStockValue,291000.000,291000.000,295000.000,295000.000,298000.000,299000.000,301000.000,303000.000,303000.000,304000.000,306000.000,308000.000,309000.000,310000.000
ConstructionInProgressGross,4197000.000,,,,3700000.000,,,,3074000.000,,,,5601000.000,
ConstructionPayableCurrent,2002000.000,,,,2133000.000,,,,2271000.000,,,,2329000.000,
CreditCardReceivables,3000000.000,,,,1900000.000,,,,2000000.000,,,,1600000.000,
DeferredIncomeTaxLiabilities,2460000.000,,,,2486000.000,,,,2808000.000,,,,3048000.000,
DeferredRentCreditNoncurrent,12288000.000,12632000.000,13011000.000,13374000.000,14012000.000,14615000.000,15781000.000,17083000.000,17820000.000,18027000.000,18398000.000,19732000.000,21076000.000,21708000.000
DeferredRevenue,200000.000,,,,,,,,,,,,,
DeferredTaxAssetsDeferredIncome,96000.000,,,,70000.000,,,,141000.000,,,,323000.000,
