,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,,,,,,,,,,,,,-203.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-2099.000,,,,,,,,,,,,2532.000,585388.000,
CashPeriodIncreaseDecrease,,,,,,2332.000,,,,18.000,,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,,,-8514.000,-17835.000,
DebtInstrumentPeriodicPayment,,,,316.000,,,,,,,,,,,,
Depreciation,,,420.000,299.000,,303.000,296.000,299.000,151.000,151.000,148.000,150.000,151.000,151.000,0.000,151.000
DepreciationAndAmortization,,404.000,,,,303.000,,,,151.000,,,,151.000,151.000,
DepreciationNonproduction,1611.000,,,,,,,,,,,,,,,
EarningsPerShareBasic,-0.010,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,-0.010,-0.010,-0.010,0.020,-0.010,-0.010,-0.010,0.020,-0.010,-0.010,-0.010,0.020,-0.010,-0.010,-0.010
EarningsPerShareDiluted,-0.010,,,,,,,,,,,,,,,
FairValueOfAssetsAcquired,,,,,,0.000,,,,0.000,,,,,,
FeesAndCommissions,7744.000,8382.000,8981.000,7127.000,6089.000,6303.000,6302.000,4482.000,4553.000,5003.000,4878.000,4368.000,4785.000,4406.000,5870.000,4501.000
GainLossOnDispositionOfAssets,0.000,,,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,4749.000,0.000,0.000,-9498.000,0.000,0.000,0.000,0.000,,,,,,,
GeneralAndAdministrativeExpense,7185.000,12228.000,4639.000,3386.000,15633.000,12569.000,3400.000,4036.000,3371.000,13417.000,4036.000,4005.000,8693.000,10294.000,10691.000,35236.000
GoodwillAndIntangibleAssetImpairment,,,9808.000,0.000,,,,,,,,,,,,
ImpairmentOfIntangibleAssetsExcludingGoodwill,0.000,,,,,,0.000,0.000,,,,,,,,
IncomeTaxesPaid,,0.000,,,,200.000,,,,200.000,,,,0.000,0.000,
IncreaseDecreaseInAccountsPayable,,6446.000,,,,10503.000,,,,10415.000,,,,6786.000,5286.000,
IncreaseDecreaseInAccountsReceivable,,-3499.000,,,,118.000,,,,165.000,,,,-893.000,-893.000,
