,2011-06-30,2011-09-30,2012-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,668803.000
CostOfRevenue,191923.000,111038.000,107968.000
DeferredIncomeTaxExpenseBenefit,,,-976106.000
DepreciationDepletionAndAmortization,,,298822.000
EarningsPerShareBasic,-0.040,0.040,-0.060
EarningsPerShareDiluted,-0.040,0.040,-0.060
GeneralAndAdministrativeExpense,1843754.000,1869257.000,3547989.000
GrossProfit,7410143.000,8310956.000,8855293.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-538157.000,625261.000,-811726.000
IncomeTaxExpenseBenefit,,1576.000,
IncomeTaxesPaid,,,871594.000
IncreaseDecreaseInAccountsPayableTrade,,,567232.000
IncreaseDecreaseInAccountsReceivable,,,-91497.000
IncreaseDecreaseInAccruedLiabilities,,,890248.000
IncreaseDecreaseInDeferredRevenue,,,346483.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-147975.000
LicensesRevenue,7602066.000,8421994.000,8963261.000
NetCashProvidedByUsedInContinuingOperations,,,10478869.000
NetCashProvidedByUsedInFinancingActivities,,,85117.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,85117.000
NetCashProvidedByUsedInInvestingActivities,,,9152353.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,9152353.000
NetCashProvidedByUsedInOperatingActivities,,,1241399.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,1241399.000
NetIncomeLossAvailableToCommonStockholdersBasic,,623685.000,-811726.000
NonoperatingIncomeExpense,50690.000,62167.000,33712.000
OperatingExpenses,7998990.000,7747862.000,9700731.000
OperatingIncomeLoss,-588847.000,563094.000,-845438.000
PaymentsToAcquireIntangibleAssets,,,226332.000
PaymentsToAcquireInvestments,,,150000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,20315.000
ProceedsFromSaleOfShortTermInvestments,,,9549000.000
ProceedsFromStockOptionsExercised,,,85117.000
ProfitLoss,-538157.000,,
ProvisionForDoubtfulAccounts,,,18171.000
ResearchAndDevelopmentExpense,2168692.000,2072018.000,2402897.000
SellingAndMarketingExpense,3986544.000,3806587.000,3749845.000
ShareBasedCompensation,,,668803.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,85117.000
WeightedAverageNumberOfDilutedSharesOutstanding,14879292.000,15538450.000,14317006.000
WeightedAverageNumberOfSharesOutstandingBasic,14879292.000,14771536.000,14317006.000
