,2011-11-30,2012-02-29,2012-05-31,2012-11-30,2013-02-28,2013-05-31,2013-08-30,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-11-30,2017-02-28,2017-05-31
AdjustmentForAmortization,,,,1875.000,,,,1875.000,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,38099.000,,,,15360.000,55727.000,103498.000,,,,,,,,,,,
AmortizationOfIntangibleAssets,998.000,,,0.000,,,,,1875.000,30625.000,,151875.000,151875.000,,,188750.000,151875.000,151875.000,188750.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,317013.000,249217.000,,,,,,,288979.000,,,182942.000,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,970000.000,1852000.000,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,,4574000.000,5942000.000,,,,,,,
CapitalizedComputerSoftwareAmortization,157200.000,,,182085.000,,,,191829.000,191823.000,200585.000,-1391942.000,-213290.000,-276761.000,-258679.000,-274409.000,-247268.000,,,,,
CapitalizedComputerSoftwareAmortization1,,,,,,,,,,,,,,,,,247269.000,241042.000,284217.000,289659.000,290567.000
CashAcquiredFromAcquisition,,,,,,,,,,,,190184.000,,,,0.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,2481191.000,,,-1321697.000,,,,375409.000,,,,-2823752.000,,,,-1396762.000,,,814380.000,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,6532.000,,,0.000,,,,,,,,,,,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-688862.000,,,0.000,,,,,,,,,,,,,,,,,
CostOfGoodsAndServicesSold,352370.000,396566.000,437734.000,386870.000,498778.000,451935.000,308947.000,448420.000,492199.000,227600.000,460850.000,997734.000,1125660.000,1115402.000,,,,,,,
