,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfDebtDiscountPremium,,,,,,,530.000,,20083.000,,,,92676.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,0.000,,,,15184186.000,,,,22341049.000
CashAndCashEquivalentsPeriodIncreaseDecrease,42057.000,,,,-98906.000,,,,-7644.000,,,,22724.000
CostOfGoodsSold,,,,,,0.000,801.000,,,,8899.000,,12221.000
CostOfRevenue,,,,,,,,,6555.000,11163.000,8899.000,11659.000,7982.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,,,85719.000
Depreciation,,,,,120.000,,,,10255.000,6675.000,16041.000,32478.000,55416.000
DepreciationAndAmortization,,,,,,,,,10255.000,,,,
DepreciationDepletionAndAmortization,,,,,,,,,10255.000,,,,
DepreciationNonproduction,,,,,,,,,,6675.000,,,
EarningsPerShareBasicAndDiluted,-0.000,0.000,-0.000,-0.020,0.000,0.000,-0.010,-0.020,-0.010,-0.010,-0.010,-0.020,-0.040
FairValueAssumptionsExpectedDividendRate,,,,,,,,,0.000,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,2.810,,,,3.120
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,0.770,,,,0.005
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,-116541.000,,
GeneralAndAdministrativeExpense,8793.000,18005.000,18318.000,-5106.000,19424.000,30438.000,56165.000,58588.000,66557.000,125402.000,115868.000,150524.000,716092.000
GrossProfit,0.000,0.000,,,,0.000,1333.000,,32924.000,84013.000,134859.000,66801.000,151833.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-59236.000,-50669.000,-38946.000,,-112005.000,-141025.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,-123759.000,,,,,,
IncomeTaxExpenseBenefit,,800.000,,,,800.000,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,,,20922.000,,,,-4065.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,,-6545.000,,,,37165.000
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,-4867.000,,,,280678.000
IncreaseDecreaseInDeferredRevenue,,,,,,,,,35251.000,,,,-673.000
IncreaseDecreaseInDepositOtherAssets,,,,,,,,,,,,,-56850.000
IncreaseDecreaseInDeposits,-48000.000,,,,-6225.000,,,,,,,,
IncreaseDecreaseInDerivativeLiabilities,,,,,,,,,34734.000,-15122.000,-16814.000,19433.000,-16028.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,,4324.000,,,,,,,,
