,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableCurrent,116842000.000,162790000.000,154385000.000,152685000.000,138036000.000,199737000.000,221620000.000,119081000.000,110028000.000,166474000.000,175049000.000,111859000.000,99609000.000,156793000.000,98176000.000,107671000.000,134030000.000,106902000.000,81198000.000
AccountsReceivableNetCurrent,135458000.000,150507000.000,191311000.000,134667000.000,108997000.000,165408000.000,215169000.000,101573000.000,94646000.000,132247000.000,147360000.000,75451000.000,94446000.000,133748000.000,87895000.000,118660000.000,118813000.000,80142000.000,61059000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,1020000.000,1940000.000,1928000.000,2333000.000,3124000.000,2093000.000
AccruedLiabilitiesCurrent,23981000.000,27936000.000,29504000.000,25690000.000,25922000.000,33718000.000,39218000.000,20655000.000,26512000.000,31459000.000,35079000.000,36058000.000,29236000.000,30040000.000,,,,,
AccruedSalariesCurrent,,,,,,,,,,,,10109000.000,10017000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,205799000.000,207931000.000,222557000.000,237405000.000,248239000.000,263099000.000,271541000.000,237887000.000,236093000.000,225148000.000,245759000.000,256833000.000,258074000.000,258401000.000,265486000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,34576000.000,39802000.000,42361000.000,42677000.000,41552000.000,40953000.000,43166000.000,43828000.000,47425000.000,48676000.000,50859000.000,48549000.000,48529000.000,48562000.000,48978000.000,50152000.000,39988000.000,34775000.000,35980000.000
AdditionalPaidInCapitalCommonStock,87165000.000,87577000.000,83163000.000,80800000.000,82162000.000,82847000.000,82213000.000,83774000.000,91606000.000,90857000.000,91531000.000,92513000.000,94226000.000,93637000.000,95536000.000,96014000.000,96743000.000,97124000.000,96257000.000
AllowanceForDoubtfulAccountsReceivableCurrent,4028000.000,2402000.000,3280000.000,2132000.000,1137000.000,2254000.000,2639000.000,2938000.000,3710000.000,4281000.000,7299000.000,2376000.000,1576000.000,3983000.000,2642000.000,1317000.000,1553000.000,916000.000,745000.000
Assets,565541000.000,625745000.000,628876000.000,637424000.000,625852000.000,696410000.000,734629000.000,589158000.000,566823000.000,610214000.000,619227000.000,502414000.000,479688000.000,519449000.000,470256000.000,492310000.000,530678000.000,501460000.000,464010000.000
AssetsCurrent,321424000.000,353399000.000,365153000.000,376068000.000,336062000.000,391717000.000,437291000.000,303529000.000,295977000.000,341515000.000,360723000.000,285623000.000,275865000.000,331605000.000,304608000.000,332137000.000,375568000.000,356495000.000,323399000.000
AssetsFairValueDisclosureNonrecurring,,,,,,,,,,0.000,0.000,,,,,,0.000,0.000,
AssetsHeldForSaleCurrent,2689000.000,,6450000.000,1231000.000,,,,,,,,9569000.000,7360000.000,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,12219000.000,6130000.000,6059000.000,,,
CashAndCashEquivalentsAtCarryingValue,100008000.000,97890000.000,75808000.000,133040000.000,127431000.000,82322000.000,92652000.000,129841000.000,114095000.000,105150000.000,111887000.000,124562000.000,117440000.000,98667000.000,155393000.000,142906000.000,168536000.000,214234000.000,205744000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,12037000.000,2608000.000,1940000.000,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,24096571.000,24049780.000,23895517.000,23748050.000,23758016.000,23762721.000,23783830.000,23846656.000,24073418.000,24082802.000,24088907.000,24093475.000,24167077.000,24230281.000,24345523.000,24361720.000,24395342.000,24460997.000,24633425.000
