,2011-08-15,2011-11-07,2012-08-13,2012-11-05,2013-08-12,2013-11-04,2014-08-11,2014-11-03,2015-08-10,2015-11-02,2016-08-08,2016-10-31
CostsAndExpenses,9675000.000,7923000.000,8710000.000,7785000.000,7081000.000,5695000.000,6038000.000,4953000.000,6112000.000,5714000.000,6438000.000,5973000.000
DepreciationDepletionAndAmortization,291000.000,286000.000,298000.000,270000.000,236000.000,220000.000,166000.000,131000.000,81000.000,86000.000,100000.000,102000.000
EarningsPerShareBasicAndDiluted,0.140,0.010,0.010,-0.300,0.100,-0.100,0.150,0.150,0.210,-0.070,0.130,-0.050
FoodAndBeverageCostOfSales,3657000.000,3102000.000,3237000.000,2745000.000,2614000.000,2014000.000,2301000.000,1770000.000,2257000.000,1940000.000,2273000.000,1949000.000
GainLossOnDispositionOfAssets1,,,,,38000.000,-54000.000,51000.000,569000.000,,0.000,,0.000
GeneralAndAdministrativeExpense,393000.000,199000.000,254000.000,375000.000,290000.000,387000.000,233000.000,332000.000,254000.000,371000.000,299000.000,351000.000
GoodwillImpairmentLoss,,,,551000.000,,0.000,,,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,405000.000,0.000,,35000.000,46000.000,1000.000,0.000,0.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,448000.000,69000.000,,,,,,,,,,
IncomeTaxExpenseBenefit,,,,22000.000,,,,,20000.000,5000.000,20000.000,
InterestExpense,254000.000,289000.000,123000.000,134000.000,232000.000,220000.000,129000.000,114000.000,62000.000,57000.000,83000.000,84000.000
LaborAndRelatedExpense,3378000.000,2921000.000,2956000.000,2639000.000,2589000.000,2092000.000,2138000.000,1794000.000,2313000.000,2101000.000,2416000.000,2285000.000
NetIncomeLoss,448000.000,37000.000,20000.000,-958000.000,324000.000,-315000.000,487000.000,468000.000,671000.000,-230000.000,426000.000,-173000.000
OccupancyCosts,,,1560000.000,1205000.000,1352000.000,947000.000,1154000.000,925000.000,1207000.000,1216000.000,1350000.000,1286000.000
OperatingIncomeLoss,689000.000,300000.000,262000.000,-625000.000,444000.000,-102000.000,497000.000,-84000.000,724000.000,-207000.000,530000.000,-108000.000
OtherExpenses,1956000.000,1415000.000,,,,,,,,,,
OtherNonoperatingIncomeExpense,13000.000,58000.000,66000.000,71000.000,66000.000,61000.000,78000.000,97000.000,39000.000,41000.000,19000.000,29000.000
ReorganizationItems,,32000.000,185000.000,248000.000,-8000.000,,10000.000,,10000.000,2000.000,20000.000,10000.000
Revenues,10364000.000,8223000.000,8972000.000,7160000.000,7525000.000,5593000.000,6535000.000,4869000.000,6836000.000,5507000.000,6968000.000,5865000.000
SalesRevenueNet,10364000.000,8223000.000,8972000.000,7160000.000,7525000.000,5593000.000,6535000.000,4869000.000,6836000.000,5507000.000,6968000.000,5865000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,0.000,,,,0.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,3213075.000,3213075.000,3213075.000,3213075.000,3213075.000,3213075.000,3213075.000,3213075.000,3213075.000,3213075.000,3213075.000,3213075.000
