,2011-07-31,2011-10-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2014-03-31,2014-06-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,5000000.000,,,,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,,4160.000,,-85.000,,,,3147.000,,,,1550.000
Depreciation,,,,,,,,,23194.000,23869.000,23351.000,25768.000,,,25621.000,25621.000,25621.000,25622.000,25621.000
EarningsPerShareBasicAndDiluted,0.000,0.000,,,,,-0.013,-0.002,-0.004,-0.005,-0.002,-0.003,-0.018,0.003,-0.002,-0.002,-0.002,-0.004,-0.002
GeneralAndAdministrativeExpense,319.000,,6338.000,324.000,,,26950.000,4531.000,52389.000,58275.000,37749.000,63648.000,157023.000,-73881.000,35876.000,27457.000,59910.000,79281.000,47445.000
IncomeLossFromContinuingOperations,-319.000,-450.000,-6338.000,-324.000,,,-26950.000,-4531.000,-131593.000,-187627.000,-72836.000,-188338.000,-747376.000,-26606.000,-79430.000,-66727.000,-96119.000,-133368.000,-100300.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,63932.000,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,-33625.000,,20604.000,,26275.000,,,,-15169.000,,,,-771.000
IncreaseDecreaseInDueToRelatedParties,,,6338.000,,,,52450.000,,,,,,,,,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,,,,,,100864.000,,23500.000,,,,77500.000,,,,77000.000
IncreaseDecreaseInPrepaidExpense,,,,,,,8500.000,,,,,,,,-5000.000,,,,
InterestExpense,,,,,,,-375.000,-375.000,-375.000,-375.000,-375.000,-375.000,-375.000,-375.000,-375.000,-1121.000,-750.000,-750.000,
MarketingAndAdvertisingExpense,,,,,,,,,19860.000,32852.000,,,,,,,,,
MarketingExpense,,,,,,,,,,,,19566.000,21969.000,,4176.000,2511.000,9716.000,2277.000,12388.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,52450.000,,100864.000,,23500.000,,,,77500.000,,,,77000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,52450.000,,100864.000,,23500.000,,,,77500.000,,,,77000.000
NetCashProvidedByUsedInInvestingActivities,,,6338.000,,,,,,-8534.000,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,6338.000,,,,,,-8534.000,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-6338.000,,,,-52450.000,,-88170.000,,-23585.000,,,,-74353.000,,,,-75450.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-6338.000,,,,-52450.000,,-88170.000,,-23585.000,,,,-74353.000,,,,-75450.000
NetIncomeLoss,-319.000,-450.000,-6338.000,-324.000,,,-27325.000,-4906.000,-131968.000,-188002.000,-73211.000,-125569.000,,,-79805.000,-67848.000,-96869.000,-134118.000,-100300.000
NonoperatingIncomeExpense,,,,,,,,,,,,,,,-375.000,-1121.000,-750.000,,
OperatingExpenses,319.000,450.000,6338.000,324.000,,,26950.000,4531.000,131593.000,187627.000,72836.000,188338.000,747376.000,26606.000,79430.000,66727.000,96119.000,133368.000,100300.000
OtherIncome,,,,,,,,,,,,63144.000,,,,,,,
OtherOperatingIncome,,,,,,,,,,,,62769.000,-375.000,,,,,,
PaymentsToAcquireOtherPropertyPlantAndEquipment,,,,,,,,,-8534.000,,,,,,,,,,
ProceedsFromCollectionOfAdvanceToAffiliate,,,,,,,,,100864.000,,,,,,,,,,
ProfessionalFees,,450.000,,,,,,,,,,,,,,,,,
RepaymentsOfNotesPayable,,,,,,,,,105000.000,,,,,,,,,,
ResearchAndDevelopmentExpense,,,,,,,,,36150.000,72631.000,11736.000,79356.000,543817.000,63940.000,13757.000,11138.000,872.000,26188.000,14846.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,79736560.000,79736560.000,79736560.000,79736560.000,79736560.000,-159473120.000,1993414.000,1993495.000,35770947.000,36123328.000,37255527.000,38708508.000,41641911.000,-77224302.000,43024369.000,43024369.000,43024369.000,-86048738.000,43024369.000
