,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,121000.000,,,,99000.000,,,,21000.000,,,,,,,,
AmortizationOfAboveAndBelowMarketLeases,,,,,,,,,,,,,,,,,10000.000
AmortizationOfIntangibleAssets,,,,,,,,,,,,,10000.000,,,,26000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2695181.000,,,,1341037.000,,,,1228818.000,,,,1056108.000,,,,1014958.000
AssetImpairmentCharges,,,,,,,,,,,,,,,115000.000,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,16000.000,2000.000,5000.000,13000.000,9000.000
CapitalizedComputerSoftwareAdditions,,500000.000,500000.000,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,2800000.000,,,,-5657000.000,,,,3150000.000,,,,-918000.000,,,,199000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,0.000,,,,,,,,,,,,3000.000,,,,0.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,0.000,,,,103000.000,,,,-45000.000,,,,-17000.000,,,,0.000
ComprehensiveIncomeNetOfTax,104000.000,2047000.000,-6596000.000,-5833000.000,-5120000.000,-4793000.000,-5495000.000,-13236000.000,-2865000.000,-1612000.000,-1197000.000,-928000.000,-1145000.000,-713000.000,-786000.000,-460000.000,-567000.000
CostOfServicesLicensesAndServices,3851000.000,1785000.000,1845000.000,-782000.000,1470000.000,1731000.000,2129000.000,2612000.000,1256000.000,375000.000,,,,,,,
DeferredIncomeTaxExpenseBenefit,0.000,,,,,,,,,,,,,,,,
Depreciation,,,,,,,,,,,,,,,,,29000.000
DepreciationAndAmortization,1560000.000,720000.000,1334000.000,171000.000,1267000.000,1101000.000,1019000.000,778000.000,158000.000,78000.000,40000.000,-82000.000,69000.000,76000.000,72000.000,72000.000,44000.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,197000.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherExpense,,,,,,-129000.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,558000.000,,,,,,,,,,,
DividendsPreferredStock,992000.000,,,,1127000.000,,,,1281000.000,,,,1436000.000,,,,1614000.000
DividendsPreferredStockPaidinkind,940000.000,,,,1115000.000,,,,,,,,,,,,1598000.000
EarningsPerShareBasicAndDiluted,-0.200,0.190,-1.700,-1.530,-1.350,-1.320,-1.470,-3.290,-0.910,-0.350,-0.310,-0.030,-0.310,-0.270,-0.280,-0.250,-0.270
EffectOfExchangeRateOnCashAndCashEquivalents,-80000.000,,,,-70000.000,,,,18000.000,,,,0.000,,,,0.000
GeneralAndAdministrativeExpense,4820000.000,2872000.000,2668000.000,1768000.000,1593000.000,1909000.000,1325000.000,1256000.000,1221000.000,1316000.000,1376000.000,877000.000,1045000.000,671000.000,641000.000,421000.000,538000.000
IncomeLossFromContinuingOperations,196000.000,-5909000.000,-6184000.000,-12454000.000,-5022000.000,-5142000.000,-4718000.000,-13204000.000,-2837000.000,-1602000.000,-1408000.000,818000.000,-1095000.000,-721000.000,-794000.000,,-564000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,196000.000,-5909000.000,-6184000.000,-12454000.000,-5022000.000,-5142000.000,-4718000.000,-13204000.000,-2837000.000,-1602000.000,-1408000.000,818000.000,-1095000.000,-721000.000,-794000.000,-477000.000,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.200,-1.520,-1.580,-2.960,-1.350,-1.390,-1.300,-3.130,-0.900,-0.340,-0.330,0.170,-0.300,-0.270,-0.280,-0.260,-0.270
IncomeLossFromDiscontinuedOperationsNetOfTax,0.000,,,,23000.000,,,,-45000.000,,,,-45000.000,,,,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,0.000,7969000.000,-539000.000,6607000.000,-23000.000,326000.000,-774000.000,-723000.000,-45000.000,-18000.000,154000.000,-1684000.000,-45000.000,8000.000,14000.000,-1000.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.000,1.710,-0.120,1.430,0.000,0.070,-0.170,-0.160,-0.010,-0.010,0.020,-0.200,-0.010,0.000,0.000,0.010,0.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-1163000.000,,,,-1009000.000,,,,-958000.000,,,,71000.000,,,,63000.000
IncreaseDecreaseInAccountsReceivable,-2318000.000,,,,146000.000,,,,-1073000.000,,,,,,,,
IncreaseDecreaseInDeferredRevenue,-135000.000,,,,,,,,,,,,,,,,-2000.000
IncreaseDecreaseInOperatingAssets,,,,,,,,,,,,,,,,,4000.000
IncreaseDecreaseInOtherOperatingAssets,-1000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-603000.000,,,,-40000.000,,,,-422000.000,,,,-40000.000,,,,-99000.000
InformationTechnologyAndDataProcessing,3029000.000,528000.000,758000.000,-1899000.000,1300000.000,1332000.000,1177000.000,1353000.000,711000.000,118000.000,,,,,,,
InterestExpense,500000.000,517000.000,324000.000,1000.000,0.000,0.000,0.000,0.000,,,,,6000.000,30000.000,44000.000,51000.000,53000.000
InvestmentIncomeNet,7000.000,6000.000,6000.000,4000.000,2000.000,1000.000,1000.000,1000.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-441000.000,,,,0.000,,,,5290000.000,,,,0.000,,,,500000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-441000.000,,,,0.000,,,,5290000.000,,,,0.000,,,,500000.000
NetCashProvidedByUsedInInvestingActivities,-576000.000,,,,-959000.000,,,,5000.000,,,,3000.000,,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-576000.000,,,,-959000.000,,,,5000.000,,,,3000.000,,,,0.000
NetCashProvidedByUsedInOperatingActivities,3897000.000,,,,-4628000.000,,,,-2163000.000,,,,-921000.000,,,,-301000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,3897000.000,,,,-4731000.000,,,,-2118000.000,,,,-904000.000,,,,-301000.000
NetIncomeLoss,196000.000,2060000.000,-6723000.000,-5847000.000,-5045000.000,-4816000.000,-5492000.000,-13927000.000,-2882000.000,-1620000.000,-1254000.000,-866000.000,-1140000.000,-713000.000,-780000.000,-478000.000,-564000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-923000.000,899000.000,-7935000.000,-7101000.000,-6315000.000,-6142000.000,-6875000.000,-15357000.000,-4332000.000,-3105000.000,-2798000.000,-2462000.000,-2775000.000,-2402000.000,-2543000.000,-2301000.000,-2413000.000
NonoperatingIncomeExpense,-551000.000,-631000.000,-296000.000,56000.000,0.000,7000.000,2000.000,8000.000,5000.000,115000.000,,,,,,,
OperatingExpenses,17625000.000,8733000.000,9498000.000,-2642000.000,7653000.000,7790000.000,8076000.000,16824000.000,4885000.000,2380000.000,1416000.000,-3613000.000,1130000.000,749000.000,833000.000,506000.000,591000.000
OperatingIncomeLoss,747000.000,-5278000.000,-5888000.000,-12510000.000,-5022000.000,-5149000.000,-4720000.000,-13212000.000,-2842000.000,-1717000.000,-1408000.000,948000.000,-1089000.000,-691000.000,-750000.000,-426000.000,-510000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-92000.000,-5000.000,127000.000,14000.000,-75000.000,23000.000,-3000.000,-68000.000,17000.000,8000.000,57000.000,-62000.000,-5000.000,0.000,-6000.000,18000.000,-3000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax,,,,,,0.000,0.000,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationNetOfTax,,-8000.000,0.000,,,,,,,,,,,,,,
