,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,3508000.000,3331000.000,2212000.000,3918000.000,2120000.000,2165000.000,2328000.000,3539000.000,3917000.000,4129000.000,4658000.000,6418000.000,4182000.000,2982000.000,3842000.000,4647000.000,5644000.000,7382000.000,9061000.000,12821000.000,11993000.000,6291000.000,4073000.000
AccountsReceivableNetCurrent,6652000.000,4888000.000,5128000.000,8751000.000,7298000.000,3313000.000,6115000.000,6605000.000,8185000.000,5639000.000,6843000.000,6835000.000,7893000.000,4702000.000,7947000.000,9895000.000,9367000.000,7574000.000,12368000.000,13217000.000,12568000.000,9838000.000,7919000.000
AccruedIncomeTaxesCurrent,1456000.000,679000.000,764000.000,328000.000,420000.000,505000.000,503000.000,466000.000,467000.000,431000.000,462000.000,379000.000,803000.000,1002000.000,1016000.000,489000.000,1006000.000,1893000.000,1147000.000,1340000.000,1634000.000,2076000.000,1207000.000
AccruedLiabilitiesCurrent,1286000.000,1126000.000,1516000.000,1259000.000,1143000.000,1071000.000,1083000.000,1130000.000,1574000.000,1210000.000,2102000.000,1565000.000,1290000.000,1633000.000,2291000.000,2495000.000,2847000.000,1793000.000,1940000.000,2242000.000,2504000.000,2021000.000,2367000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,31673000.000,32409000.000,32746000.000,33465000.000,34059000.000,34448000.000,35220000.000,35170000.000,-35494000.000,35921000.000,36498000.000,-36730000.000,-36618000.000,34528000.000,34988000.000,31967000.000,31667000.000,31864000.000,32337000.000,32503000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,28000.000,465000.000,59000.000,99000.000,-145000.000,-437000.000,-313000.000,-430000.000,-638000.000,-633000.000,-586000.000,-469000.000,251000.000,271000.000,310000.000,-766000.000,-722000.000,-492000.000,-965000.000,-680000.000,-1070000.000,172000.000,-279000.000
AdditionalPaidInCapital,,,,,,,,,,,,,,,20123000.000,20258000.000,20363000.000,20512000.000,20695000.000,21138000.000,21388000.000,21644000.000,21933000.000
AdditionalPaidInCapitalCommonStock,19413000.000,19471000.000,19524000.000,19530000.000,19607000.000,19650000.000,19701000.000,19662000.000,19710000.000,19764000.000,19809000.000,19865000.000,19948000.000,20032000.000,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,119000.000,130000.000,126000.000,122000.000,129000.000,113000.000,21000.000,144000.000,144000.000,122000.000,140000.000,94000.000,95000.000,16000.000,16000.000,20000.000,16000.000,8000.000,26000.000,45000.000,28000.000,15000.000,21000.000
Assets,45474000.000,45262000.000,45582000.000,47197000.000,45408000.000,44581000.000,45103000.000,46640000.000,47554000.000,47225000.000,49529000.000,52258000.000,51798000.000,51634000.000,54099000.000,53816000.000,56674000.000,60846000.000,65093000.000,74175000.000,75107000.000,72794000.000,69987000.000
AssetsCurrent,32582000.000,32348000.000,32769000.000,34519000.000,33341000.000,32405000.000,33422000.000,35323000.000,36486000.000,35654000.000,38636000.000,40903000.000,40585000.000,40653000.000,43308000.000,43600000.000,47078000.000,50540000.000,50691000.000,55882000.000,55614000.000,52266000.000,49191000.000
CashAndCashEquivalentsAtCarryingValue,13633000.000,11193000.000,11105000.000,14478000.000,14419000.000,16996000.000,14638000.000,16697000.000,14782000.000,16415000.000,15217000.000,19512000.000,16398000.000,20117000.000,19418000.000,18551000.000,16440000.000,22626000.000,16304000.000,19747000.000,17847000.000,21362000.000,22593000.000
CashFlowHedgeDerivativeInstrumentLiabilitiesAtFairValue,,,,,,66000.000,,,,,,,,,,,,,,,,,
CashFlowHedgesDerivativeInstrumentsAtFairValueNet,,,,,430000.000,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
CommonStockSharesIssued,7009173.000,6968687.000,6968687.000,6938687.000,6933254.000,6853409.000,6920559.000,6914555.000,6902155.000,6899455.000,6997754.000,6997754.000,6997754.000,6918890.000,6927675.000,6743093.000,6713831.000,6785390.000,6868627.000,6868628.000,6872591.000,6872224.000,6933352.000
CommonStockSharesOutstanding,7009173.000,6968687.000,6968687.000,6938687.000,6933254.000,6853409.000,6920559.000,6914555.000,6902155.000,6899455.000,6997754.000,6997754.000,6997754.000,6918890.000,6927675.000,6743093.000,6713831.000,6785390.000,6868627.000,6868628.000,6872591.000,6872224.000,6933352.000
CommonStockValue,72000.000,72000.000,72000.000,72000.000,72000.000,72000.000,73000.000,73000.000,73000.000,73000.000,74000.000,74000.000,74000.000,74000.000,75000.000,75000.000,75000.000,76000.000,76000.000,77000.000,77000.000,77000.000,79000.000
ConcentrationRiskPercentage,,,,0.294,,,,,,,,,,,,,,,,,,,
DebtInstrumentBasisSpreadOnVariableRate,,,,0.028,0.028,0.028,0.028,,,,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,474000.000,,,,176000.000,,,,,,,,,,,,,,,
DeferredRentCreditNoncurrent,665000.000,611000.000,557000.000,493000.000,428000.000,364000.000,300000.000,225000.000,150000.000,75000.000,,37000.000,147000.000,194000.000,380000.000,403000.000,425000.000,464000.000,471000.000,486000.000,501000.000,516000.000,530000.000
DeferredTaxAssetsGross,,,,2644000.000,,,,2312000.000,,,,2297000.000,,,,2412000.000,,,,2487000.000,,,
DeferredTaxAssetsInventory,,,,200000.000,,,,136000.000,,,,234000.000,,,,74000.000,,,,576000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,1937000.000,,,,2030000.000,,,,2227000.000,,,
DeferredTaxAssetsNet,,,,2170000.000,,,,2136000.000,,,,,,,,,,,,,,,
DeferredTaxAssetsNetCurrent,1639000.000,1639000.000,1639000.000,699000.000,699000.000,699000.000,699000.000,609000.000,609000.000,609000.000,567000.000,344000.000,344000.000,344000.000,344000.000,367000.000,367000.000,367000.000,367000.000,,,,
DeferredTaxAssetsNetNoncurrent,1388000.000,1388000.000,1388000.000,1471000.000,1471000.000,1471000.000,1471000.000,1527000.000,1527000.000,1527000.000,1116000.000,1593000.000,1593000.000,1593000.000,1593000.000,1663000.000,1663000.000,1663000.000,1410000.000,2227000.000,2227000.000,2227000.000,2227000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,517000.000,,,,525000.000,,,,458000.000,,,,439000.000,,,,298000.000,,,
DeferredTaxAssetsOther,,,,567000.000,,,,150000.000,,,,106000.000,,,,210000.000,,,,64000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,846000.000,,,,911000.000,,,,897000.000,,,,158000.000,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,4000.000,,,,51000.000,,,,88000.000,,,,138000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,,,,147000.000,,,,108000.000,,,,101000.000,,,,106000.000,,,,130000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBonuses,,,,,,,,,,,,,,,,,,,,391000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,216000.000,,,,279000.000,,,,238000.000,,,,322000.000,,,,403000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,193000.000,,,,126000.000,,,,157000.000,,,,130000.000,,,,154000.000,,,
