,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,1149252.000,336044.000,361434.000,537124.000,464997.000,543956.000,639638.000,467356.000,431344.000,324878.000,368381.000,343582.000,862405.000,688243.000,494741.000,476970.000,420848.000,409760.000,860807.000,578989.000,479683.000,460400.000
AccumulatedAmortizationOfOtherDeferredCosts,229583.000,177600.000,203283.000,235922.000,287219.000,143848.000,98310.000,83285.000,95013.000,149134.000,200575.000,68915.000,70451.000,24.000,98.000,1366.000,0.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,92630.000,81614.000,83000.000,84292.000,85673.000,97945.000,0.000,0.000,,,,,
AdditionalPaidInCapitalCommonStock,31352195.000,31397390.000,31404756.000,31461511.000,31813622.000,31834966.000,31865190.000,31095550.000,31097171.000,31097172.000,31119107.000,31123486.000,30356905.000,44042343.000,44037612.000,44037612.000,44205575.000,44321193.000,44446600.000,44460878.000,44485281.000,44495305.000
Assets,57500856.000,50056297.000,51336535.000,43311776.000,42440028.000,35938691.000,35365233.000,32657418.000,28334958.000,27483391.000,26711484.000,25224155.000,24983544.000,27072965.000,27185270.000,26386080.000,24315653.000,23510961.000,22771786.000,21906168.000,21047523.000,20206200.000
AssetsFairValueDisclosureNonrecurring,,,,,,0.000,,,,,,,,,,,,,,,,
AssetsFairValueDisclosureRecurring,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,7553.000,2678.000,114000.000,103500.000,93000.000,82500.000,87771.000,122340.000,87000.000,66000.000,21000.000,12000.000,3000.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,1203968.000,568191.000,1709791.000,880791.000,401018.000,769966.000,203836.000,1781578.000,3522867.000,2851196.000,1909371.000,924070.000,238267.000,2958715.000,7601694.000,6834979.000,19874915.000,18995825.000,18277099.000,17441314.000,16638702.000,15662192.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
