,2013-08-02,2013-11-01,2014-01-31,2014-05-02,2014-08-01,2014-10-31,2015-01-30,2015-05-01,2015-07-31,2015-10-30,2016-01-29,2016-05-06,2016-08-05,2016-11-04,2017-02-03,2017-05-05
AccountsPayableAndAccruedLiabilitiesCurrent,433000000.000,422000000.000,387000000.000,357000000.000,370000000.000,392000000.000,,374000000.000,399000000.000,,,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,384000000.000,,,,,,,442000000.000,,472000000.000,440000000.000,451000000.000,,443000000.000
AccountsPayableCurrent,,,,,,,315000000.000,,,,351000000.000,,,,329000000.000,
AccountsReceivableBilledForLongTermContractsOrPrograms,,,,,,,390000000.000,,,,469000000.000,,,,419000000.000,
AccountsReceivableNetCurrent,710000000.000,748000000.000,621000000.000,604000000.000,639000000.000,629000000.000,544000000.000,561000000.000,666000000.000,674000000.000,635000000.000,696000000.000,655000000.000,616000000.000,539000000.000,582000000.000
AccruedIncomeTaxesCurrent,,5000000.000,,,,,,,,,,,,,,
AccruedVacationCurrent,,,64000000.000,,,,68000000.000,,,,76000000.000,,,,82000000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,57000000.000,109000000.000,112000000.000,115000000.000,119000000.000,109000000.000,106000000.000,105000000.000,104000000.000,109000000.000,112000000.000,117000000.000,120000000.000,124000000.000,126000000.000,132000000.000
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,-1000000.000,-2000000.000,-3000000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,2000000.000,-1000000.000,-1000000.000,-2000000.000,-5000000.000,-3000000.000,-4000000.000,-6000000.000,-9000000.000,-9000000.000,-9000000.000,-7000000.000,-2000000.000,-1000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-2000000.000,-2000000.000,-1000000.000,-1000000.000,-2000000.000,-5000000.000,-3000000.000,-4000000.000,-6000000.000,-9000000.000,-9000000.000,-9000000.000,-7000000.000,-2000000.000,-1000000.000
AdditionalPaidInCapitalCommonStock,,326000000.000,349000000.000,325000000.000,295000000.000,249000000.000,234000000.000,233000000.000,246000000.000,237000000.000,215000000.000,182000000.000,156000000.000,121000000.000,91000000.000,36000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,3000000.000,,,,3000000.000,,,,3000000.000,,,,2000000.000,
Assets,1245000000.000,1443000000.000,1447000000.000,1395000000.000,1430000000.000,1414000000.000,1398000000.000,1400000000.000,2158000000.000,2176000000.000,2122000000.000,2134000000.000,2067000000.000,2118000000.000,2042000000.000,2050000000.000
AssetsCurrent,808000000.000,999000000.000,994000000.000,944000000.000,980000000.000,965000000.000,943000000.000,951000000.000,951000000.000,983000000.000,952000000.000,974000000.000,914000000.000,970000000.000,901000000.000,917000000.000
BuildingsAndImprovementsGross,,,7000000.000,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,45000000.000,,,,,,,,,,,,,,
CapitalizedComputerSoftwareNet,,,45000000.000,,,,,,,,,,,,,
Cash,2000000.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,157000000.000,254000000.000,237000000.000,247000000.000,254000000.000,301000000.000,295000000.000,163000000.000,184000000.000,195000000.000,154000000.000,115000000.000,203000000.000,210000000.000,207000000.000
CommonStockParOrStatedValuePerShare,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,,49000000.000,49000000.000,48000000.000,47000000.000,46000000.000,46000000.000,46000000.000,46000000.000,46000000.000,45000000.000,45000000.000,44000000.000,44000000.000,44000000.000,44000000.000
CommonStockSharesOutstanding,,49000000.000,49000000.000,48000000.000,47000000.000,46000000.000,46000000.000,46000000.000,46000000.000,46000000.000,45000000.000,45000000.000,44000000.000,44000000.000,44000000.000,44000000.000
CommonStockValue,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ContractReceivableRetainage,,,9000000.000,,,,10000000.000,,,,10000000.000,,,,10000000.000,
CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,,,,,,,147000000.000,,,,159000000.000,,,,112000000.000,
DebtAndCapitalLeaseObligations,,,,502000000.000,502000000.000,495000000.000,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,1143000000.000,1130000000.000,1087000000.000,1072000000.000,1061000000.000,1060000000.000,1060000000.000,1051000000.000
DebtInstrumentInterestRateEffectivePercentage,,,,,,,0.019,,,,,,,,,
DeferredFinanceCostsCurrentNet,,,,,,,,,4000000.000,3000000.000,,0.000,0.000,0.000,0.000,0.000
DeferredFinanceCostsNet,,,,,,,,,19000000.000,18000000.000,17000000.000,16000000.000,16000000.000,14000000.000,13000000.000,13000000.000
DeferredFinanceCostsNoncurrentNet,,,,,,,,,15000000.000,15000000.000,17000000.000,16000000.000,16000000.000,14000000.000,13000000.000,13000000.000
DeferredIncomeTaxLiabilities,,,,,,,85000000.000,,,,121000000.000,,,,106000000.000,
DeferredTaxAssetsDeferredIncome,,,5000000.000,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,65000000.000,,,,66000000.000,,,,113000000.000,,,,95000000.000,
DeferredTaxAssetsLiabilitiesNet,,,-14000000.000,,,,-19000000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,-15000000.000,,,,-25000000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,1000000.000,,,,6000000.000,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,18000000.000,,1000000.000,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,3000000.000,,,,,,,,28000000.000,,,,,
DeferredTaxAssetsOther,,,1000000.000,,,,3000000.000,,,,,,,,,
DeferredTaxAssetsOtherComprehensiveLoss,,,,,,,,,,,5000000.000,,,,1000000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,,,23000000.000,,,,23000000.000,,,,26000000.000,,,,27000000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,15000000.000,,,,18000000.000,,,,24000000.000,,,,22000000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,18000000.000,,,,18000000.000,,,,19000000.000,,,,17000000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,4000000.000,,,,11000000.000,,,,8000000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,1000000.000,
DeferredTaxLiabilities,,,79000000.000,,,,,,,,8000000.000,,,,11000000.000,
DeferredTaxLiabilitiesCurrent,,,15000000.000,,,,25000000.000,,,,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,26000000.000,,,,28000000.000,,,,63000000.000,,,,69000000.000,
DeferredTaxLiabilitiesNoncurrent,,4000000.000,,,,,,,,,8000000.000,6000000.000,6000000.000,10000000.000,13000000.000,13000000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,7000000.000,,,,8000000.000,,,,6000000.000,,,,6000000.000,
DeferredTaxLiabilitiesTaxDeferredIncome,,,46000000.000,,,,49000000.000,,,,52000000.000,,,,31000000.000,
DerivativeFixedInterestRate,,,0.014,0.014,0.014,,,,,,,,,,,
DerivativeLiabilities,,,,,,,,,7000000.000,11000000.000,15000000.000,16000000.000,15000000.000,13000000.000,3000000.000,2000000.000
EmployeeRelatedLiabilitiesCurrent,165000000.000,165000000.000,149000000.000,124000000.000,154000000.000,146000000.000,,124000000.000,189000000.000,173000000.000,,201000000.000,180000000.000,217000000.000,,180000000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,41000000.000,42000000.000,42000000.000,,,,33000000.000,,44000000.000,33000000.000,23000000.000,30000000.000,37000000.000,44000000.000,40000000.000,45000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,138000000.000,138000000.000,118000000.000,,,,99000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,2000000.000,2000000.000,2000000.000,,,,1000000.000,,,,26000000.000,,,,21000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,1000000.000,,,,,,,,22000000.000,10000000.000,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,20000000.000,20000000.000,20000000.000,,,,20000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,20000000.000,20000000.000,20000000.000,,,,20000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,1000000.000,1000000.000,1000000.000,,,,,,20000000.000,20000000.000,20000000.000,,,,20000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,1000000.000,1000000.000,1000000.000,,,,1000000.000,,26000000.000,26000000.000,20000000.000,,,,20000000.000,
FiniteLivedIntangibleAssetsGross,46000000.000,46000000.000,46000000.000,,,,,,290000000.000,267000000.000,247000000.000,,,,240000000.000,
FiniteLivedIntangibleAssetsNet,5000000.000,4000000.000,4000000.000,,,,2000000.000,,246000000.000,234000000.000,224000000.000,,,,200000000.000,195000000.000
FurnitureAndFixturesGross,,,15000000.000,,,,,,,,,,,,,
Goodwill,379000000.000,379000000.000,379000000.000,379000000.000,379000000.000,379000000.000,379000000.000,379000000.000,860000000.000,860000000.000,860000000.000,863000000.000,863000000.000,863000000.000,863000000.000,863000000.000
GovernmentContractReceivableProgessPaymentsOffset,,,,,,,,,,,,,,,56000000.000,
GuarantyLiabilities,,,,11000000.000,11000000.000,,,,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,5000000.000,4000000.000,4000000.000,,,,,,246000000.000,234000000.000,224000000.000,217000000.000,210000000.000,206000000.000,,
InterestPayableCurrent,,,,,,,,,,,5000000.000,,,,,
InterestRateCashFlowHedgeGainLossToBeReclassifiedDuringNext12MonthsNet,,,6000000.000,6000000.000,6000000.000,-6000000.000,,,,,,,,,,
InventoryNet,,,59000000.000,,,,67000000.000,,,,68000000.000,,,,71000000.000,
LeaseholdImprovementsGross,,,40000000.000,,,,,,,,,,,,,
LettersOfCreditOutstandingAmount,,6000000.000,7000000.000,7000000.000,6000000.000,,,,,,,,,,,
LiabilitiesAndStockholdersEquity,1245000000.000,1443000000.000,1447000000.000,1395000000.000,1430000000.000,1414000000.000,1398000000.000,1400000000.000,2158000000.000,2176000000.000,2122000000.000,2134000000.000,2067000000.000,2118000000.000,2042000000.000,2050000000.000
LiabilitiesCurrent,599000000.000,599000000.000,564000000.000,519000000.000,568000000.000,586000000.000,577000000.000,567000000.000,683000000.000,704000000.000,688000000.000,730000000.000,681000000.000,676000000.000,615000000.000,647000000.000
LiabilityForUncertainTaxPositionsCurrent,,24000000.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,,,
LiabilityForUncertainTaxPositionsNoncurrent,5000000.000,,,,,,,,,,,,,,,5000000.000
LineOfCreditFacilityAmountOutstanding,0.000,,,,,,,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,700000000.000,,,,700000000.000,700000000.000,1300000000.000,1300000000.000,1300000000.000,1300000000.000,1300000000.000,1300000000.000,1300000000.000,1300000000.000
LongTermDebt,,502000000.000,502000000.000,,,,489000000.000,,1124000000.000,1112000000.000,1070000000.000,1056000000.000,1045000000.000,1046000000.000,1047000000.000,1038000000.000
LongTermDebtAndCapitalLeaseObligations,2000000.000,495000000.000,489000000.000,482000000.000,476000000.000,466000000.000,,,,,,,,,,
LongTermDebtAndCapitalLeaseObligationsCurrent,1000000.000,7000000.000,13000000.000,20000000.000,26000000.000,29000000.000,,,,,,,,,,
LongTermDebtCurrent,,7000000.000,13000000.000,,,,32000000.000,35000000.000,71000000.000,67000000.000,57000000.000,57000000.000,61000000.000,8000000.000,25000000.000,24000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,543000000.000,531000000.000,,,879000000.000,401000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,13000000.000,,,,32000000.000,,61000000.000,,57000000.000,,,,25000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,363000000.000,,,,0.000,,543000000.000,6000000.000,1000000.000,,,66000000.000,469000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,50000000.000,,,,363000000.000,,6000000.000,443000000.000,,,,58000000.000,66000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,44000000.000,,,,50000000.000,,443000000.000,66000000.000,438000000.000,,,41000000.000,58000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,32000000.000,,,,44000000.000,,66000000.000,59000000.000,60000000.000,,,16000000.000,41000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,,,24000000.000,13000000.000,,,,0.000,,
LongTermDebtNoncurrent,,495000000.000,489000000.000,,,,457000000.000,447000000.000,1053000000.000,1045000000.000,1013000000.000,999000000.000,984000000.000,1038000000.000,1022000000.000,1014000000.000
MachineryAndEquipmentGross,,,65000000.000,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,98000000.000,,,,110000000.000,,199000000.000,193000000.000,189000000.000,,,,145000000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,24000000.000,,,,27000000.000,,,,48000000.000,,,,42000000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,10000000.000,,,,13000000.000,,26000000.000,27000000.000,20000000.000,,,,16000000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,13000000.000,,,,18000000.000,,32000000.000,33000000.000,28000000.000,,,,20000000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,16000000.000,,,,20000000.000,,37000000.000,38000000.000,34000000.000,,,,29000000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,21000000.000,,,,22000000.000,,43000000.000,43000000.000,39000000.000,,,,36000000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,10000000.000,,38000000.000,40000000.000,20000000.000,,,,2000000.000,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,23000000.000,12000000.000,,,,,,
OtherAccruedLiabilitiesCurrent,,,,,,,50000000.000,,,,91000000.000,,,,103000000.000,
OtherAssetsCurrent,,,119000000.000,,,,10000000.000,,,,33000000.000,,,,54000000.000,
OtherAssetsMiscellaneousCurrent,,,8000000.000,,,,,,,,,,,,,
OtherAssetsNoncurrent,9000000.000,8000000.000,9000000.000,12000000.000,13000000.000,12000000.000,17000000.000,15000000.000,26000000.000,25000000.000,15000000.000,14000000.000,15000000.000,16000000.000,18000000.000,17000000.000
OtherEmployeeRelatedLiabilitiesCurrent,,,,,,,87000000.000,,,,108000000.000,,,,76000000.000,
OtherLiabilitiesCurrent,,,,18000000.000,18000000.000,19000000.000,,34000000.000,24000000.000,22000000.000,,,,,,
OtherLiabilitiesNoncurrent,17000000.000,10000000.000,17000000.000,20000000.000,22000000.000,22000000.000,19000000.000,21000000.000,38000000.000,35000000.000,33000000.000,33000000.000,33000000.000,37000000.000,38000000.000,40000000.000
PrepaidExpenseAndOtherAssetsCurrent,96000000.000,94000000.000,119000000.000,103000000.000,94000000.000,82000000.000,,95000000.000,122000000.000,125000000.000,,124000000.000,144000000.000,151000000.000,,128000000.000
PrepaidExpenseCurrent,,,23000000.000,,,,21000000.000,,,,21000000.000,,,,27000000.000,
PrepaidTaxes,,,29000000.000,,,,,,14000000.000,,,,,,,
PropertyPlantAndEquipmentGross,,,172000000.000,,,,165000000.000,,,,183000000.000,,,,186000000.000,
PropertyPlantAndEquipmentNet,26000000.000,53000000.000,60000000.000,60000000.000,58000000.000,58000000.000,59000000.000,55000000.000,75000000.000,74000000.000,71000000.000,66000000.000,65000000.000,63000000.000,60000000.000,58000000.000
ReceivablesNetCurrent,,,621000000.000,,,,,,,,,,,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,,0.000
RestrictedCashAndCashEquivalentsNoncurrent,,,,,,,,,,,,,,,,7000000.000
RetainedEarningsAccumulatedDeficit,,11000000.000,30000000.000,50000000.000,70000000.000,93000000.000,116000000.000,135000000.000,142000000.000,161000000.000,174000000.000,193000000.000,216000000.000,243000000.000,265000000.000,301000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,2900000.000,1300000.000,1300000.000,,,,600000.000,,,,800000.000,,,,1000000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,16.220,35.300,35.310,,,,31.790,,,,32.020,,,,34.100,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,11000000.000,14000000.000,18000000.000,,,,44000000.000,,,,21000000.000,,,,84000000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,7300000.000,3500000.000,3400000.000,,,,2700000.000,,,,2300000.000,,,,1900000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,14.530,31.870,31.920,,,,32.140,,,,34.750,,,,38.570,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,16000000.000,,,,42000000.000,,,,21000000.000,,,,83000000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,3200000.000,,,,2500000.000,,,,2300000.000,,,,1900000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,32.090,,,,32.110,,,,34.590,,,,38.390,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,1000000.000,2000000.000,3000000.000,,,,11000000.000,,,,8000000.000,,,,49000000.000,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,3000000.000,,,,,,,,,,,,,,,
StockholdersEquity,627000000.000,335000000.000,377000000.000,374000000.000,364000000.000,340000000.000,345000000.000,365000000.000,384000000.000,392000000.000,380000000.000,366000000.000,363000000.000,357000000.000,354000000.000,336000000.000
UnrecognizedTaxBenefits,,,,,,,0.000,,,,,,,,5000000.000,5000000.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,0.000,,,,,,,,5000000.000,
