,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,1292059.000,,,,630416.000,,,,599500.000,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,147623.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-3791.000,,39267.000,,,,237362.000,,,,-1445.000,
CostsAndExpenses,6191.000,108174.000,,570734.000,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,43251.000,
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,,,,,28616.000,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,,,,,326635.000,
Depreciation,,,,,,,3364.000,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,,7165.000,
EarningsPerShareBasic,0.000,-0.010,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,-0.090,0.000,-0.030,-0.040,-0.790,-0.260,-0.030,0.120,-0.090,-0.040
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,19797.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,,,,,,,19797.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,,,,,,,,,,,326635.000,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,1363.000
GeneralAndAdministrativeExpense,6191.000,108174.000,1557756.000,570734.000,516932.000,400765.000,16048120.000,2720116.000,1838057.000,-43159292.000,4175147.000,2028194.000
IncomeTaxesPaid,0.000,,0.000,,,,0.000,,,,0.000,
IncreaseDecreaseInAccountsPayable,-100.000,,54215.000,,,,22506.000,,,,341981.000,
IncreaseDecreaseInAccruedLiabilities,,,-21001.000,,,,114175.000,,,,277052.000,
IncreaseDecreaseInDeposits,,,,,,,0.000,,,,,
IncreaseDecreaseInInventories,,,0.000,,,,0.000,,,,,
IncreaseDecreaseInInventoryForLongTermContractsOrPrograms,0.000,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,2500.000,,0.000,,,,,,,,,
InterestExpense,,,,,,,,,,,155046.000,224745.000
InterestExpenseRelatedParty,,0.000,,0.000,,,,,,,,
InterestPaid,0.000,,0.000,,,,0.000,,,,0.000,
LeaseAndRentalExpense,,,,,7944.000,,7901.000,,,,,
NetCashProvidedByUsedInFinancingActivities,0.000,,250000.000,,,,675000.000,,,,546437.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,250000.000,,,,675000.000,,,,546437.000,
NetCashProvidedByUsedInInvestingActivities,,,-37750.000,,,,-166539.000,,,,-13725.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-37750.000,,,,-166539.000,,,,-13725.000,
NetCashProvidedByUsedInOperatingActivities,-3791.000,,-172983.000,,,,-271099.000,,,,-534157.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3791.000,,-172983.000,,,,-271099.000,,,,-534157.000,
NetIncomeLoss,-6191.000,-108174.000,-1557756.000,-570734.000,,,-16048120.000,-6108130.000,-651574.000,-573726.000,-4349990.000,-2653711.000
NonoperatingIncomeExpense,,,,,,,,,,,,-625865.000
OperatingExpenses,,,,,,,,2720116.000,1838057.000,,,
OperatingIncomeLoss,,-108174.000,,570734.000,-516932.000,,-16048120.000,-2720116.000,-1838057.000,-2916577.000,-4175147.000,-2027846.000
OtherNoncashExpense,0.000,,,,,,,,,,,
OtherSignificantNoncashTransactionValueOfConsiderationReceived1,,,,,,,,,,,125000.000,
PaymentsForSoftware,,,37750.000,,,,163639.000,,,,0.000,
PaymentsToAcquireIntangibleAssets,,,,,,,0.000,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,2900.000,,,,13725.000,
ProceedsFromContributedCapital,,,0.000,,,,0.000,,,,,
ProceedsFromIssuanceOfCommonStock,,,250000.000,,,,675000.000,,,,175000.000,
ProceedsFromRelatedPartyDebt,,,0.000,,,,0.000,,,,24000.000,
RepaymentsOfRelatedPartyDebt,,,,,,,,,,,43700.000,
RestrictedStockExpense,,,,,,,,,,,1738785.000,
Revenues,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,348.000
SalesRevenueNet,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,348.000
ShareBasedCompensation,,,1351559.000,,,,15636976.000,,,,3022215.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,,,,,0.000,,,,250000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,0.000,,,,750000.000,,,,2800000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,,,,328650.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,0.000,,,,,,,,402528.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,0.000,,,,0.500,,,,0.410,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,1250000.000,,,,1052500.000,,,,6950000.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,0.000,,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,0.500,,,,1.000,,,,0.100,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,0.000,,,,,,,,,
StockIssuedDuringPeriodValuePurchaseOfAssets,,,0.000,,,,0.000,,,,,
StockOptionPlanExpense,,,,,,,,,,,418630.000,
UnrealizedGainLossOnDerivatives,,,,,,,,-3388014.000,1186483.000,,-19797.000,-402483.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,18009444.000,-18460083.000,18558038.000,815019.000,20427479.000,23662145.000,24332098.000,-44029209.000,47455946.000,62801661.000
WeightedAverageNumberOfSharesOutstandingBasic,10400000.000,10400000.000,,,,,,,,,,
