,2011-01-31,2011-04-30,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,159252000.000,215675000.000,245808000.000,203185000.000,185184000.000,211165000.000,219944000.000,215213000.000,197245000.000,232913000.000,252544000.000,230286000.000,201812000.000,250807000.000,255767000.000,234706000.000,174704000.000,226577000.000,243182000.000,246055000.000,206639000.000,241207000.000,269847000.000,250948000.000,230472000.000,293903000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,19900000.000,13301000.000,,,6426000.000,12721000.000,,,,,,
AccruedInsuranceCurrent,,,,,,,,,,,,,,28429000.000,,,,,,,,,,,,
AccruedInsuranceCurrentAndNoncurrent,,22129000.000,,,,23701000.000,,,,24039000.000,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,87993000.000,,92460000.000,78523000.000,90586000.000,,98346000.000,86272000.000,97005000.000,,109942000.000,102931000.000,109568000.000,,119887000.000,144277000.000,123848000.000,,123901000.000,125207000.000,134933000.000,,134861000.000,120657000.000,140869000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,760421000.000,777342000.000,797914000.000,818012000.000,838547000.000,860998000.000,883372000.000,901517000.000,926087000.000,952286000.000,975829000.000,1002366000.000,1029303000.000,1062278000.000,1093305000.000,1119932.000,1160558000.000,1185246000.000,1218404000.000,1255658000.000,1297852000.000,1340249000.000,1378006000.000,1415262000.000,1456308000.000,1496472000.000
AssetRetirementObligationsNoncurrent,,,,,,,,,,,,,,,,,,14014000.000,,,,14975000.000,,,,15899000.000
Assets,1534255000.000,1610955000.000,1709056000.000,1698390000.000,1723622000.000,1774815000.000,1845434000.000,1861561000.000,1934460000.000,1984018000.000,2192434000.000,2186335000.000,2226202000.000,2293462000.000,2376587000.000,2401908000.000,2387540000.000,2469965000.000,2554374000.000,2630813000.000,2670549000.000,2726148000.000,2886079000.000,2952251000.000,2976379000.000,3020102000.000
AssetsCurrent,264511000.000,293887000.000,338930000.000,279220000.000,259715000.000,279278000.000,306007000.000,259831000.000,260556000.000,272817000.000,437637000.000,352712000.000,345657000.000,378144000.000,380454000.000,324264000.000,256386000.000,305260000.000,316443000.000,322349000.000,304726000.000,325885000.000,435329000.000,425993000.000,375702000.000,350685000.000
BuildingsAndImprovementsGross,,,,,,807795000.000,,,,904732000.000,,,,1004263000.000,,,,1136248000.000,,,,1279258000.000,,,,1422586000.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,31115000.000,37726000.000,37726000.000,39444000.000,,,25198000.000,29527000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,15164000.000,21633000.000,21633000.000,23362000.000,,,15219000.000,19432000.000,,,,,,,,,,,,,,,,
