,2011-12-31
AmortizationOfDebtDiscountPremium,1932000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,5626000.000
ComprehensiveIncomeNetOfTax,3389000.000
DeferredIncomeTaxExpenseBenefit,-908000.000
DepreciationAmortizationAndAccretionNet,1298000.000
DividendsCommonStockCash,-1442000.000
DividendsPreferredStockCash,-373000.000
EarningsPerShareBasic,0.580
EquipmentExpense,1129000.000
FederalDepositInsuranceCorporationPremiumExpense,726000.000
FeesAndCommissionsDepositorAccounts,4133000.000
FeesAndCommissionsFiduciaryAndTrustActivities,866000.000
FeesAndCommissionsOther,682000.000
ForeclosedRealEstateExpense,907000.000
GainLossOnInvestments,348000.000
GainLossOnSaleOfOtherAssets,-142000.000
GainLossOnSaleOfSecuritiesNet,348000.000
GainsLossesOnSalesOfOtherAssets,98000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2208000.000
IncomeTaxExpenseBenefit,-8000.000
IncomeTaxesPaid,308000.000
IncreaseDecreaseInAccruedInterestReceivableNet,-97000.000
IncreaseDecreaseInDeposits,-117000.000
IncreaseDecreaseInFederalFundsSold,7275000.000
IncreaseDecreaseInInterestPayableNet,-142000.000
IncreaseDecreaseInOtherOperatingAssets,-1539000.000
IncreaseDecreaseInOtherOperatingLiabilities,184000.000
InformationTechnologyAndDataProcessing,275000.000
InterestAndDividendIncomeOperating,18625000.000
InterestAndFeeIncomeLoansAndLeases,13989000.000
InterestExpense,3073000.000
InterestExpenseBorrowings,1021000.000
InterestExpenseDeposits,1395000.000
InterestExpenseTimeDeposits100000OrMore,657000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,12704000.000
InterestIncomeExpenseNet,15552000.000
InterestPaid,2915000.000
LaborAndRelatedExpense,10322000.000
LifeInsuranceCorporateOrBankOwnedChangeInValue,229000.000
NetCashProvidedByUsedInFinancingActivities,-4576000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-4576000.000
NetCashProvidedByUsedInInvestingActivities,1579000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,1579000.000
NetCashProvidedByUsedInOperatingActivities,8623000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,8623000.000
NetIncomeLoss,2216000.000
NetIncomeLossAvailableToCommonStockholdersBasic,1676000.000
NoninterestExpense,17373000.000
NoninterestIncome,6877000.000
NoninterestIncomeOtherOperatingIncome,384000.000
OccupancyNet,1185000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,1173000.000
OtherInterestAndDividendIncome,101000.000
OtherNoncashIncome,6000.000
OtherNoninterestExpense,1989000.000
PaymentsForProceedsFromLoansAndLeases,-5663000.000
PaymentsForProceedsFromOtherInterestEarningAssets,-952000.000
PaymentsOfDividendsCommonStock,1442000.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,358000.000
PaymentsToAcquireAvailableForSaleSecurities,70588000.000
PaymentsToAcquireFederalReserveStock,0.000
PaymentsToAcquireHeldToMaturitySecurities,36340000.000
PaymentsToAcquireLifeInsurancePolicies,5000.000
PaymentsToAcquirePropertyPlantAndEquipment,178000.000
PreferredStockAccretionOfRedemptionDiscount,0.000
PreferredStockDividendsIncomeStatementImpact,540000.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,0.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,59102000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,28147000.000
ProceedsFromSaleOfAvailableForSaleSecurities,6310000.000
ProceedsFromSaleOfInsuranceInvestments,0.000
ProceedsFromSaleOfOtherInvestments,0.000
ProceedsFromSaleOfOtherProductiveAssets,1241000.000
ProceedsFromSaleOfTreasuryStock,2000.000
ProfessionalFees,627000.000
ProvisionForLoanAndLeaseLosses,2848000.000
RepaymentsOfDebt,2661000.000
StockIssuedDuringPeriodValueTreasuryStockReissued,2000.000
SuppliesAndPostageExpense,213000.000
TransferOfOtherRealEstate,6539000.000
