,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,-36000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,675000.000,,,,1478000.000,
AllocatedShareBasedCompensationExpense,,,11000000.000,1000000.000,,,1800000.000
AmortizationOfDebtDiscountPremium,,-1651000.000,,,,,
AmortizationOfFinancingCosts,30000.000,490000.000,,,,,
AmortizationOfIntangibleAssets,5893000.000,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,9492000.000,,,,,,
BusinessAcquisitionsProFormaRevenue,216971000.000,,,,,,
BusinessCombinationAcquisitionRelatedCosts,0.000,,29914000.000,-307000.000,,,0.000
BusinessCombinationIntegrationRelatedCosts,2448000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-24994000.000,,,,35178000.000,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,6500000.000,,,,400000.000,
CommonStockDividendsPerShareCashPaid,,0.250,,,,,
CommonStockDividendsPerShareDeclared,,,,0.250,,0.250,0.250
ComprehensiveIncomeNetOfTax,1097000.000,702000.000,16624000.000,7811000.000,45194000.000,14782000.000,137244000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-660000.000,-487000.000,2532000.000,872000.000,7969000.000,2191000.000,25206000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,437000.000,215000.000,19156000.000,8683000.000,53163000.000,16973000.000,162450000.000
CostOfPropertyRepairsAndMaintenance,6435000.000,,,,,,
DebtInstrumentPeriodicPaymentPrincipal,,3658000.000,,,,,
DepreciationAndAmortization,77008000.000,71403000.000,69232000.000,71287000.000,69228000.000,67511000.000,66620000.000
DepreciationDepletionAndAmortization,,70377000.000,,,,66994000.000,
DerivativeNetHedgeIneffectivenessGainLoss,193000.000,2300000.000,600000.000,1700000.000,-4312000.000,100000.000,0.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,39939000.000,43934000.000,39525000.000,41295000.000,41936000.000,37244000.000,35164000.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,-2209000.000,-88000.000,181000.000,116000.000,51000.000,125385000.000
DividendsCommonStock,,55149000.000,,,,55471000.000,
DividendsPreferredStock,,-3508000.000,,,,3508000.000,
EarningsPerShareBasic,0.020,0.050,0.100,0.010,0.130,0.050,0.730
EarningsPerShareBasicAndDiluted,0.020,0.050,0.100,0.010,0.130,0.050,
EarningsPerShareDiluted,0.020,0.050,,,,0.050,0.720
EquityMethodInvestmentDividendsOrDistributions,,53000.000,,,,80000.000,
EquityMethodInvestmentSummarizedFinancialInformationCostOfSales,18678000.000,19306000.000,19257000.000,19730000.000,20392000.000,20591000.000,24404000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,1827000.000,-927000.000,280000.000,-10000.000,3091000.000,349000.000,649000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,46394000.000,46312000.000,47494000.000,47530000.000,50495000.000,48434000.000,58852000.000
GainLossOnDispositionOfAssets,,-2209000.000,,,,324000.000,
