,2012-08-31,2012-11-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,,,,,,,,,57507.000,,,,
AmortizationOfDebtDiscountPremium,,,,,,,78861.000,247629.000,261556.000,-387376.000,,,79958.000,,,,63149.000
AmortizationOfFinancingCosts,,,,,,,,,,,,,,,,,3162.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,-313575.000,,-117742.000,,-82144.000,,-66311.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-226029.000,,,,,,3762.000,,,,-60667.000,,,,44705.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,0.000,,,,,,,,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,0.000,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,-449621.000,195285.000,-880929.000,-219670.000,-1286311.000,-224238.000,-198866.000,-458712.000,-706602.000,-231669.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,-1527.000,,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,-451148.000,,,,,-1949.000,19133.000,24777.000,109250.000,5077.000
CostOfGoodsSold,,,,82921.000,139162.000,,74549.000,93839.000,40014.000,97012.000,8573.000,17550.000,40709.000,24123.000,,,
CostOfGoodsSoldDepreciation,,,,,,,,,59077.000,,,,192373.000,,,,
CostOfRevenue,,,,,,,,,,,,,,,47461.000,,33195.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,,336681.000,,,,,,,,
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,,,,,,,24801.000,,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,,,44876.000,,,,,,,,
DebtInstrumentDecreaseForgiveness,,,0.000,,,,,,,,,,,,,,
Depreciation,,,108.000,,,,,,17058.000,,,,16989.000,,,,23393.000
DepreciationNonproduction,,,108.000,108.000,108.000,109.000,108.000,0.000,,,,,1300.000,,,,1300.000
DerivativeGainLossOnDerivativeNet,,,,,,,-21082.000,160686.000,-885854.000,137348.000,-488824.000,-49243.000,-81994.000,-76416.000,-34760.000,-88175.000,
DerivativeLossOnDerivative,,,,,,,264549.000,45109.000,,,,,,,,,
DividendsPreferredStock,,,,,,,,,,,,,24500.000,,,,
EarningsPerShareBasic,0.000,0.000,,,,,,,0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.080,
EarningsPerShareBasicAndDiluted,,,0.000,-0.000,-0.000,-0.020,-0.010,-0.000,,,,,,,,,-0.010
EarningsPerShareDiluted,,,,,,,,,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,-0.080,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,-63800.000,,,,-19717.000,,,,14990.000
ExplorationCosts,,,,,,,,0.000,,,,,,,,,
ExplorationExpenseMining,,,,,23470.000,,,,,,,,,,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,,,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,,,,,,0.400
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,,,,,,,,,,,,,37784.000,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,,,,,,193170.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,,,,,,,,,96600.000,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,-97898.000,0.000,,,,,,,,,
GeneralAndAdministrativeExpense,17083.000,3335.000,20600.000,39560.000,94484.000,172264.000,238384.000,107402.000,100535.000,127001.000,138300.000,299324.000,99575.000,95111.000,92883.000,84218.000,60501.000
GrossProfit,,,,62698.000,126043.000,,22613.000,208562.000,-28608.000,-68232.000,9753.000,-12452.000,-38153.000,-22610.000,-39709.000,-104450.000,-29799.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,,,-176825.000,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,,,,,,,,,,,,6730.000,7255.000,-38762.000,-126434.000,-5077.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,-968684.000,-295427.000,343868.000,-899346.000,-50705.000,-1272085.000,-297338.000,-305905.000,-483489.000,-652897.000,-274382.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,-968684.000,-133390.000,,,,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,-176825.000,-1162861.000,-95449.000,-294495.000,,,-222846.000,-332815.000,-203835.000,-523300.000,-243009.000,-284435.000,-234365.000,-560812.000,-183732.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,0.000,0.000,0.000,0.000,,,,,,,,,,,
IncomeTaxExpenseBenefit,,,,,,,,0.000,,,,,,,,,
IncomeTaxesPaid,,,637160.000,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,6056.000,,,,40028.000,,,,10811.000
IncreaseDecreaseInAccountsReceivable,,,-5763.000,,,,,,,,,,1464.000,,,,2759.000
IncreaseDecreaseInAccruedLiabilities,,,-48512.000,,,,,,,,,,,,,,
IncreaseDecreaseInDeposits,,,,,,,,,-21613.000,,,,-1106.000,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,6263.000,,,,,,,,,,,,,,
IncreaseDecreaseInIncomeTaxesReceivable,,,,,,,,,-10948.000,,,,25211.000,,,,
IncreaseDecreaseInInventories,,,,,,,,,-36217.000,,,,-3144.000,,,,-38510.000
IncreaseDecreaseInPrepaidExpense,,,,,,,,,19636.000,,,,,,,,-4014.000
InterestExpense,,,,,,,,,,,,,,,,,82350.000
InterestExpenseDebt,,,,,,,18234.000,29757.000,-57595.000,-41808.000,-22120.000,259248.000,-18581.000,-97887.000,,,
InterestPaid,,,863189.000,,,,,,,,,,,,,,
InvestmentIncomeInterest,,,,,,,142.000,,,,,,,,,,
LoansAndLeasesReceivableRelatedPartiesAdditions,,,,,,,,,,,,,4240.000,,,,75425.000
ManagementFeeExpense,,,,,,,0.000,,,,,,,,,,
ManagementFeesRevenue,,,-92063.000,,,,,,,,,,,,,,
MineralExtractionProcessingAndMarketingCosts,,,,,,,73705.000,93839.000,40014.000,97012.000,8573.000,17550.000,40709.000,24123.000,,,
NetCashProvidedByUsedInFinancingActivities,,,0.000,,,,,,281015.000,,,,122240.000,,,,211675.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,,,,,281015.000,,,,122240.000,,,,211675.000
NetCashProvidedByUsedInInvestingActivities,,,-1300.000,,,,,,-35525.000,,,,,,,,-6762.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1300.000,,,,,,-35525.000,,,,,,,,-6762.000
NetCashProvidedByUsedInOperatingActivities,,,-224729.000,,,,,,-177928.000,,,,-163190.000,,,,-175198.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-224729.000,,,,,,-177928.000,,,,-163190.000,,,,-175198.000
NetIncomeLoss,-15883.000,-4585.000,-176825.000,-1191578.000,-130904.000,-14072.000,-957299.000,-336130.000,343868.000,-899346.000,-50705.000,-1272085.000,-297338.000,-298650.000,-483489.000,-660152.000,-312968.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,25396.000,29417.000,,-11385.000,23705.000,,,,,11945.000,,,,
NonoperatingIncomeExpense,,,,,0.000,,-480482.000,-162037.000,-566714.000,566531.000,-153130.000,748785.000,54329.000,21470.000,249124.000,92085.000,90650.000
OfficersCompensation,,,47817.000,40559.000,57212.000,123580.000,76865.000,44178.000,24588.000,24510.000,16753.000,150321.000,43849.000,51956.000,50261.000,133759.000,83639.000
OperatingExpenses,,,182588.000,216159.000,213242.000,1461061.000,510815.000,341952.000,194238.000,264583.000,213588.000,510848.000,204856.000,261825.000,194656.000,456362.000,153933.000
OperatingIncomeLoss,,,,-153461.000,-87199.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,,,,,-115018.000,-148583.000,18417.000,-168965.000,-14226.000,75049.000,-80651.000,0.000,5602.000,37636.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,195285.000,-880929.000,-219670.000,-1286311.000,-222289.000,-217999.000,-483489.000,-815852.000,-236746.000
OtherCostAndExpenseOperating,,,,,,,51700.000,0.000,,,,,,,,,
OtherExpenses,18333.000,4585.000,,,,,,,,,,,,,,,
OtherNonoperatingExpense,,,,,,,,228.000,12.000,1.000,1.000,-34.000,,1.000,,,
OtherNonoperatingIncomeExpense,,,,,,,,,,,,,,,226295.000,,
PaymentsForCapitalImprovements,,,1300.000,,,,,,10910.000,,,,,,,,6762.000
PaymentsOfStockIssuanceCosts,,,0.000,,,,,,,,,,,,,,
PaymentsToFundLongtermLoansToRelatedParties,,,0.000,,,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,0.000,,,,,,,,,,,,,,6666.000
ProceedsFromIssuanceOrSaleOfEquity,,,,,,,,,,,,,118000.000,,,,19334.000
ProceedsFromLoans,,,0.000,,,,,,,,,,,,,,
ProceedsFromNotesPayable,,,,,,,,,296600.000,,,,,,,,110250.000
ProfessionalFees,1250.000,1250.000,22000.000,36732.000,37968.000,17344.000,26320.000,62292.000,34915.000,64126.000,21035.000,23703.000,38932.000,57190.000,51512.000,-41117.000,9793.000
ProfitLoss,,,,,,,-968684.000,-312425.000,343868.000,-899346.000,-50705.000,-1272085.000,-290608.000,-298650.000,-444727.000,-554433.000,-269305.000
RepaymentsOfNotesPayable,,,,,,,,,15585.000,,,,,,,,
RevenueMineralSales,,,,,266070.000,,97162.000,302401.000,11406.000,28780.000,18326.000,5098.000,2556.000,1513.000,7752.000,1502.000,3396.000
Revenues,2450.000,0.000,5763.000,145619.000,265205.000,,,,,,,,,,,,
SalariesWagesAndOfficersCompensation,,,,,,,,,,,,,21917.000,,,,
SalesRevenueNet,2450.000,0.000,5763.000,145619.000,265205.000,,,,,,,,,,,,
ShareBasedCompensation,,,,1009400.000,8250.000,,117438.000,128080.000,34200.000,48946.000,37500.000,37500.000,,57568.000,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,,,,,,,,,1210391.000,,,,1210391.000,,,,1210391.000
StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,,,,,,,,,,,,,,,,,97349.000
StockIssuedDuringPeriodSharesNewIssues,,,,,,,,,,,,,,,,,17687503.000
StockIssuedDuringPeriodSharesOther,,,,,,,,,,,,,,,,,16000.000
StockIssuedDuringPeriodValueNewIssues,,,,,,,,,,,,,,,,,258700.000
StockIssuedDuringPeriodValueOther,,,,,,,,,,,,,4040.000,,,,8000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,,,,,7844631195.000,7744773253.000,10840851799.000,-26410904353.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,82451721.000,89133998.000,,,,,,,,,45795240.000
WeightedAverageNumberOfSharesOutstandingBasic,3880000.000,3880000.000,69963434.000,70963434.000,70983434.000,-140838070.000,,,214044822.000,715477197.000,2945531462.000,-1488857135.000,7844631195.000,7744773253.000,10840851799.000,-26410904353.000,
