,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AcquisitionCosts,,,,,,,0.000,,,,,,,,
AdjustmentForAmortization,0.000,0.000,0.000,0.000,,,0.000,,,,,,,,
AmortizationOfFinancingCosts,,,,,,,,40482.000,133082.000,,30000.000,0.000,0.000,-401640.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-624.000,,,,0.000,,,,,,,,-7752.000
CostOfRevenue,,,,,,,,0.000,0.000,,0.000,0.000,0.000,,
CostsAndExpenses,,,,,,60246.000,66051.000,,,,,,,,
DebtInstrumentDecreaseForgiveness,,,,,0.000,,0.000,,,,,,,,
DeferredOtherTaxExpenseBenefit,,,,,,,,29988.000,74384.000,,,,,,
EarningsPerShareBasicAndDiluted,0.000,-0.150,-0.010,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,0.000,-0.000,-0.000,-0.000,0.000,-0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,1.827,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,0.002,,,,
ForeignCurrencyTransactionGainBeforeTax,0.000,0.000,0.000,0.000,,,,,,,,,,,
ForeignCurrencyTransactionGainLossRealized,,,,,,,0.000,,,,,,,,
ForeignCurrencyTransactionLossBeforeTax,0.000,,0.000,0.000,,,,,,,,,,,
FranchiseCosts,,,0.000,0.000,,,,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,,,,,,,1439.000
GainLossOnSaleOfDerivatives,,,,,0.000,0.000,67444.000,43278.000,,,,-3524.000,20545.000,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,30000.000,-112500.000,-30000.000,-385000.000,
GeneralAndAdministrativeExpense,219784.000,148505.000,573747.000,560000.000,7372.000,60246.000,66051.000,,,,,,,,
GoodwillImpairmentLoss,,,,,,,0.000,,,,,,,,
GrossProfit,,,,,,,,0.000,0.000,,0.000,0.000,0.000,,
ImpairmentOfLongLivedAssetsHeldForUse,0.000,0.000,0.000,0.000,,,,,,,,,,,
IncomeLossFromContinuingOperations,,,,,-7372.000,-60246.000,-66051.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,-15418.000,-66226.000,-6639.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,-123743.000,-193026.000,,-30134.000,-445156.000,-101618.000,-6139.000,-32735.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,,,,,,,,,,,
IncomeTaxesPaid,,,0.000,,0.000,0.000,0.000,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,,,,,30000.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,74083.000,,,,,,,,43926.000
IncreaseDecreaseInAccruedLiabilities,,,-16455.000,,,,,,,,13927.000,,,,
IncreaseDecreaseInDerivativeLiabilities,,,,,,,-67444.000,,,,,,,,
IncreaseDecreaseInOtherLoans,,,,,,,0.000,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,-556875.000,,,,,,,,,,,,
InterestExpense,36724.000,28697.000,18304.000,13608.000,,,,9699.000,12151.000,,13926.000,17095.000,18448.000,,
InterestExpenseDebt,,,,,,,,,,,,,,,13926.000
InterestPaid,,,0.000,,,,0.000,,,,,,,,
InterestPaidNet,,,,,-8046.000,-5981.000,-8032.000,,,,,,,,
LeaseAndRentalExpense,0.000,0.000,0.000,0.000,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,30748.000,,,,0.000,,,,0.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,30748.000,,,,0.000,,,,0.000,,,,
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,,0.000,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,,0.000,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-31372.000,,,,0.000,,,,,,,,7752.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-31372.000,,,,0.000,,,,,,,,7752.000
NetIncomeLoss,-256508.000,-177202.000,-592051.000,-573608.000,-15418.000,-66226.000,-6639.000,,,,,,-101618.000,,-32735.000
NonoperatingGainsLosses,,,,,,,,,,,,-22030.000,,,
NonoperatingIncomeExpense,,,,,,,,,,,,248490.000,0.000,,
OperatingExpenses,,,,,,,,70766.000,218182.000,,60000.000,92625.000,32625.000,10337.000,20248.000
OperatingIncomeLoss,-219784.000,-148505.000,-573747.000,-560000.000,,,,-70766.000,-218182.000,,-60000.000,-92625.000,-32625.000,-10337.000,-20248.000
OtherExpenses,,,,,7372.000,,,,,,,,,,
OtherGeneralAndAdministrativeExpense,2655.000,0.000,30.000,0.000,,,,,,,,,,,
OtherGeneralExpense,,,,,,,,30000.000,85100.000,,30000.000,92625.000,32625.000,,
OtherMaterialNoncashItems,,,,,,,90000.000,,,,,,,,
PaymentsToAcquireIntangibleAssets,,,0.000,,,,,,,,,,,,
ProceedsFromConvertibleDebt,,,,,,,0.000,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,0.000,,,,0.000,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,,,0.000,,,,,,,,,,,,
ProceedsFromLoans,,,,,,,0.000,,,,,,,,
ProceedsFromNotesPayable,,,0.000,,,,0.000,,,,,,,,
ProceedsFromOtherDebt,,,,,,,0.000,,,,,,,,
ProceedsFromRepaymentsOfDebt,,,,,,,,,,,0.000,,,,
ProfessionalFees,21200.000,30505.000,16842.000,12500.000,,,,,,,,,,,3248.000
ProfitLoss,,,,,,,,,,,-30134.000,,,,
RepaymentsOfRelatedPartyDebt,,,0.000,,,,,,,,,,,,
Revenues,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
SalesRevenueNet,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
SellingGeneralAndAdministrativeExpense,,,,,,,,284.000,,,,,,,
ShareBasedCompensation,,,2700.000,,,,0.000,,,,,,,,
StockIssued1,,,45000.000,,,,,,,,,,,,
StockIssuedDuringPeriodValueNewIssues,,,0.000,,,,,,,,,,,,
TravelAndEntertainmentExpense,0.000,0.000,0.000,0.000,,,,,,,,,,,
UnrealizedGainLossOnDerivatives,,,,,,,,-24166.000,,,-43792.000,,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,,,-29988.000,-74384.000,,,,,,
ValuationAllowancesAndReservesAdjustments,,,,,,,,-1129590.000,-1173986.000,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,,,,,357235811.000
