,2011-09-30
CapitalExpendituresIncurredButNotYetPaid,1008000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-22616000.000
CommonStockDividendsPerShareCashPaid,0.080
ComprehensiveIncomeNetOfTax,-57704000.000
CostOfGoodsSold,861507000.000
CostOfGoodsSoldDepreciation,21034000.000
DeferredIncomeTaxExpenseBenefit,-5496000.000
Depreciation,21857000.000
DepreciationNonproduction,823000.000
Dividends,978000.000
EarningsPerShareBasic,-4.490
EarningsPerShareDiluted,-4.490
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,-379000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,-379000.000
ImpairmentOfInvestments,7123000.000
IncomeLossFromContinuingOperations,-53393000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-58889000.000
IncomeLossFromContinuingOperationsPerBasicShare,-4.490
IncomeLossFromContinuingOperationsPerDilutedShare,-4.490
IncomeLossFromEquityMethodInvestments,-499000.000
IncomeTaxExpenseBenefit,-5496000.000
IncreaseDecreaseInAccountsReceivable,-949000.000
IncreaseDecreaseInInventories,-42786000.000
IncreaseDecreaseInOtherOperatingLiabilities,-14960000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-3221000.000
InterestExpense,2307000.000
InvestmentIncomeInterest,404000.000
NetCashProvidedByUsedInFinancingActivities,58020000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,58020000.000
NetCashProvidedByUsedInInvestingActivities,-25172000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-25172000.000
NetCashProvidedByUsedInOperatingActivities,-55464000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-55464000.000
NetIncomeLoss,-53393000.000
OperatingIncomeLoss,-50168000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,14719000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,19335000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-72000.000
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax,-8855000.000
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,8855000.000
OtherNoncashIncomeExpense,-408000.000
OtherNonoperatingIncomeExpense,-6818000.000
PaymentsForProceedsFromOtherInvestingActivities,369000.000
PaymentsOfDividendsCommonStock,1054000.000
PaymentsToAcquirePropertyPlantAndEquipment,24803000.000
ProceedsFromPaymentsForOtherFinancingActivities,-390000.000
ProceedsFromRepaymentsOfLinesOfCredit,59843000.000
Revenues,847976000.000
SalesRevenueNet,847976000.000
SellingGeneralAndAdministrativeExpense,38013000.000
ShareBasedCompensation,2173000.000
StockIssuedDuringPeriodValueShareBasedCompensation,1404000.000
WeightedAverageNumberOfDilutedSharesOutstanding,11899820.000
WeightedAverageNumberOfSharesOutstandingBasic,11899820.000
