,2012-03-31,2012-06-30
AccountsPayableCurrent,135811000.000,217799000.000
AccountsReceivableNetCurrent,203019000.000,273899000.000
AccountsReceivableRelatedParties,,7311000.000
AccruedIncomeTaxesCurrent,4737000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,39648000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,24836000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-23010000.000,
AdditionalPaidInCapital,,164530000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1890000.000,2385000.000
Assets,555592000.000,962774000.000
AssetsCurrent,436722000.000,720620000.000
BankOverdrafts,688000.000,7501000.000
BuildingsAndImprovementsGross,,38004000.000
CapitalLeasedAssetsGross,,15075000.000
CashAndCashEquivalentsAtCarryingValue,13205000.000,25399000.000
ConstructionInProgressGross,,745000.000
DeferredFinanceCostsNoncurrentNet,10652000.000,
DeferredRevenueCurrent,2819000.000,
DeferredTaxAssetsNetCurrent,213000.000,
DeferredTaxAssetsNetNoncurrent,1155000.000,
DeferredTaxAssetsValuationAllowance,,30079000.000
DeferredTaxLiabilitiesCurrent,1100000.000,
DeferredTaxLiabilitiesNoncurrent,4046000.000,3701000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLiabilityAtFairValue,,-444000.000
EquityMethodInvestments,13455000.000,
FairValueHedgeAssetsAtFairValue,,0.000
FairValueHedgeLiabilitiesAtFairValue,,0.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,65020000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,12869000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,14023000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,14277000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,14756000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,16231000.000
FiniteLivedIntangibleAssetsNet,,137176000.000
GeneralPartnersCapitalAccount,1000.000,
Goodwill,23667000.000,23208000.000
GuaranteeObligationsMaximumExposure,,29634000.000
IncomeTaxesReceivable,975000.000,
IntangibleAssetsNetExcludingGoodwill,22558000.000,158691000.000
InterestPayableCurrent,12244000.000,26862000.000
InventoryFinishedGoods,209974000.000,411834000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,11897000.000
LandAndLandImprovements,,11510000.000
LeaseholdImprovementsGross,,6155000.000
Liabilities,710272000.000,903976000.000
LiabilitiesAndStockholdersEquity,555592000.000,962774000.000
LiabilitiesCurrent,169334000.000,284523000.000
LimitedPartnersCapitalAccount,-132012000.000,
LineOfCreditFacilityAmountOutstanding,,-92500000.000
LineOfCreditFacilityCurrentBorrowingCapacity,,274407000.000
LineOfCreditFacilityMaximumBorrowingCapacity,,10000000.000
LineOfCreditFacilityRemainingBorrowingCapacity,,144260000.000
LongTermDebtAndCapitalLeaseObligations,535622000.000,521930000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,378000.000,380000.000
LongTermLineOfCredit,,92500000.000
MachineryAndEquipmentGross,,29050000.000
MinorityInterest,341000.000,-60788000.000
MinorityInterestOwnershipPercentageByNoncontrollingOwners,,0.050
NotionalAmountOfOtherDerivativesNotDesignatedAsHedgingInstruments,,41136000.000
OtherAssetsNoncurrent,2101000.000,14439000.000
OtherLiabilitiesNoncurrent,1270000.000,1322000.000
PartnersCapital,-155021000.000,
PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,-154680000.000,
PreferredStockSharesAuthorized,,40000000.000
PrepaidExpenseAndOtherAssetsCurrent,9336000.000,9488000.000
PropertyPlantAndEquipmentGross,,85464000.000
PropertyPlantAndEquipmentNet,45282000.000,45816000.000
RetainedEarningsAccumulatedDeficit,,-34396000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,5.820
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,7700000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,11.750
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,9.140
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-154680000.000,58798000.000
UnrecognizedTaxBenefits,,2222000.000
