,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-12-31
AccountsPayable,,,32735.000,,,,
AccountsPayableCurrent,35595.000,33097.000,247120.000,31382.000,31414.000,46005.000,47424.000
AccountsPayableOtherCurrent,1000.000,1000.000,,,,,
AccruedLiabilitiesCurrent,246937.000,247029.000,,256511.000,247180.000,121948.000,252464.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,-9256.000,,-17379.000,-20251.000,-23111.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1627901.000,1627686.000,1627461.000,1620516.000,1636409.000,1564880.000,1565100.000
AdditionalPaidInCapital,7029442.000,7029442.000,7029442.000,7029442.000,7029442.000,7029442.000,7029442.000
Assets,130150.000,124837.000,137279.000,130489.000,146850.000,119195.000,152608.000
AssetsCurrent,101833.000,98299.000,112521.000,96920.000,116100.000,91293.000,138778.000
Cash,,,,9446.000,7484.000,3759.000,1833.000
CashAndCashEquivalentsAtCarryingValue,6612.000,3056.000,3865.000,,,3759.000,1833.000
CashAndDueFromBanks,,3056.000,,,,,
CashEquivalentsAtCarryingValue,,,3865.000,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,81010491.000,81010491.000,81010491.000,81010491.000,81010491.000,81010491.000,81010491.000
CommonStockSharesOutstanding,81010491.000,81010491.000,81010491.000,81010491.000,81010491.000,81010491.000,81010491.000
CommonStockValue,81011.000,81011.000,,81011.000,81011.000,81011.000,81011.000
DepositsAssetsCurrent,,,,,,24218.000,
FixturesAndEquipmentGross,,35794.000,,,,,
Liabilities,630979.000,692036.000,749240.000,803265.000,866862.000,952794.000,1070735.000
LiabilitiesAndStockholdersEquity,130150.000,124837.000,137279.000,130489.000,146850.000,119195.000,152608.000
LiabilitiesCurrent,630979.000,692036.000,749240.000,803265.000,866862.000,952794.000,1070735.000
LoansPayableCurrent,,,468385.000,514372.000,587268.000,612216.000,769847.000
LossContingencySettlementAgreementConsideration1,,,,35000.000,,,
MachineryAndEquipmentGross,,,,35749.000,35786.000,35795.000,35777.000
OtherLiabilitiesCurrent,,,,,1000.000,172625.000,1000.000
OtherLoansPayableCurrent,,,1000.000,1000.000,,,
OtherReceivablesNetCurrent,63307.000,63316.000,63325.000,63287.000,63311.000,63316.000,130786.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,375000000.000,375000000.000,375000000.000,375000000.000,375000000.000,375000000.000,375000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,,,,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,,,,0.000
PreferredStockValue,0.000,0.000,,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,31914.000,31927.000,,,,,
PrepaidExpenseCurrent,,,45331.000,24187.000,45305.000,,6159.000
PropertyPlantAndEquipmentGross,,,,50948.000,51001.000,51013.000,
PropertyPlantAndEquipmentNet,28317.000,26538.000,24758.000,33569.000,30750.000,27902.000,13830.000
RetainedEarningsAccumulatedDeficit,-9239183.000,-9305338.000,-9349875.000,-9403745.000,-9466874.000,-9508932.000,-9593680.000
SharesOutstanding,,,,-672776.000,-720012.000,-833599.000,-918127.000
StockholdersEquity,-500829.000,-567199.000,-611961.000,-672776.000,-720012.000,-833599.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-500829.000,-567199.000,-611961.000,-672776.000,-720012.000,-833599.000,-918127.000
