,2011-01-31,2012-01-31,2013-01-31,2014-01-31,2015-01-31,2016-01-31,2017-01-31
AdjustmentForAmortization,26129000.000,22239000.000,20246000.000,17891000.000,23710000.000,24973000.000,21980000.000
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,4716000.000
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,10036000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,21026000.000,21003000.000,,,,,46793000.000
AdvertisingExpense,,3015000.000,2326000.000,2654000.000,2985000.000,3683000.000,3435000.000
AllocatedShareBasedCompensationExpense,,,23697000.000,29350000.000,35807000.000,40497000.000,46793000.000
AmortizationOfFinancingCostsAndDiscounts,,8010000.000,0.000,0.000,,,
AmortizationOfIntangibleAssets,7347000.000,5905000.000,5915000.000,6230000.000,8166000.000,8716000.000,6028000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,4056000.000,1975000.000,1195000.000,919000.000,2046000.000,12000.000
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,,,,0.000,
CapitalizedComputerSoftwareAdditions,,,,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,33773000.000,13386000.000,77284000.000,69539000.000,-63041000.000,104545000.000,106261000.000
CommonStockDividendsPerShareDeclared,,,,0.180,0.200,0.220,0.220
ComprehensiveIncomeNetOfTax,,,135455000.000,148662000.000,116449000.000,87064000.000,150401000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,-158000.000,-1705000.000,-1917000.000,-2079000.000,0.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,135297000.000,146957000.000,114532000.000,84985000.000,150401000.000
CostOfGoodsSoldAmortization,13771000.000,9796000.000,7801000.000,3598000.000,7099000.000,7303000.000,7328000.000
CostOfRevenue,140605000.000,173458000.000,189690000.000,187107000.000,204313000.000,189658000.000,194228000.000
CostOfServicesMaintenanceCosts,95715000.000,108690000.000,117609000.000,118221000.000,127403000.000,134025000.000,138651000.000
CurrentFederalTaxExpenseBenefit,,475000.000,-210000.000,-366000.000,-223000.000,734000.000,-427000.000
CurrentForeignTaxExpenseBenefit,,-2731000.000,4964000.000,6585000.000,13677000.000,17994000.000,19720000.000
CurrentIncomeTaxExpenseBenefit,,-2119000.000,4689000.000,6574000.000,13898000.000,18927000.000,19519000.000
CurrentStateAndLocalTaxExpenseBenefit,,137000.000,-65000.000,355000.000,444000.000,199000.000,226000.000
DeferredFederalStateAndLocalTaxExpenseBenefit,,,,,,4402000.000,10679000.000
