,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,16000000.000,13000000.000,15000000.000,12000000.000,10000000.000,12000000.000,6162000.000,4546000.000,5547000.000,6059000.000,7254000.000,7800000.000,5800000.000,5600000.000,10100000.000,6000000.000,5400000.000,7300000.000,8000000.000,10000000.000,5500000.000,5900000.000
AccountsReceivableNetCurrent,,,,,,,241415000.000,258208000.000,242061000.000,247985000.000,247131000.000,259900000.000,242000000.000,236700000.000,249100000.000,262400000.000,269400000.000,252000000.000,252900000.000,287600000.000,289800000.000,271900000.000
AccruedLiabilitiesCurrent,282000000.000,272000000.000,313000000.000,322000000.000,266000000.000,293000000.000,256062000.000,335502000.000,391139000.000,321358000.000,297826000.000,375800000.000,277800000.000,244700000.000,327400000.000,345200000.000,225100000.000,205500000.000,267700000.000,275000000.000,272800000.000,251100000.000
AccruedParticipationLiabilitiesDueInNextOperatingCycle,,,,,,,23861000.000,26300000.000,120458000.000,79352000.000,,74800000.000,56600000.000,31300000.000,59600000.000,40800000.000,0.000,0.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,280000000.000,280000000.000,289000000.000,297000000.000,302000000.000,307000000.000,110882000.000,96421000.000,100059000.000,103502000.000,106404000.000,110700000.000,115000000.000,119300000.000,123400000.000,127800000.000,132100000.000,136200000.000,134500000.000,137400000.000,142300000.000,143800000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,-4500000.000,,,,-4300000.000,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,38000000.000,32000000.000,29000000.000,28000000.000,26000000.000,11000000.000,,-4397000.000,-4507000.000,-4395000.000,-4322000.000,-4500000.000,-4400000.000,-4400000.000,-2300000.000,-1800000.000,-1800000.000,-1800000.000,-1500000.000,-1500000.000,-2500000.000,-2800000.000
AdditionalPaidInCapital,,3818000000.000,3564000000.000,3494000000.000,3346000000.000,3419000000.000,,576873000.000,506652000.000,417743000.000,310651000.000,252600000.000,190700000.000,111000000.000,24000000.000,23500000.000,15900000.000,0.000,0.000,0.000,0.000,8900000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,39000000.000,,,,35045000.000,30198000.000,37719000.000,39239000.000,32808000.000,32100000.000,27600000.000,29500000.000,41900000.000,26600000.000,27000000.000,27200000.000,35200000.000,21700000.000,18400000.000,20600000.000
Assets,9227000000.000,8915000000.000,7723000000.000,7122000000.000,6931000000.000,8425000000.000,2176050000.000,1512301000.000,1555144000.000,1493305000.000,1449998000.000,1559900000.000,1484600000.000,1499900000.000,1573200000.000,1687500000.000,1682700000.000,1616500000.000,1564200000.000,1655500000.000,1640500000.000,1575600000.000
