,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,62670000.000,59846000.000,61540000.000,63431000.000,52824000.000,51318000.000,59050000.000,60359000.000,52250000.000,51696000.000,54456000.000,59942000.000,49051000.000
AmortizationOfFinancingCosts,1188000.000,,,,3209000.000,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,1046000.000,,,,1046000.000
AmortizationOfIntangibleAssets,33700000.000,27800000.000,28100000.000,,23143000.000,19148000.000,19358000.000,19358000.000,17793000.000,14413000.000,14573000.000,14572000.000,13398000.000
AssetImpairmentCharges,,1279000.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-145865000.000,,,,105456000.000,,,,-65374000.000,,,,-76562000.000
ComprehensiveIncomeNetOfTax,-146123000.000,14026000.000,106545000.000,-99437000.000,-160949000.000,-7925000.000,127302000.000,-105236000.000,-171069000.000,-31499000.000,89691000.000,-185248000.000,-119359000.000
CostOfGoodsSold,152373000.000,223635000.000,263906000.000,184129000.000,146175000.000,215133000.000,272287000.000,190586000.000,151592000.000,219194000.000,254653000.000,176870000.000,148511000.000
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,92648000.000,166796000.000,205395000.000,123887000.000,96569000.000,168076000.000,220492000.000,137531000.000,105518000.000,173466000.000,206177000.000,125554000.000,107536000.000
DebtInstrumentPeriodicPaymentPrincipal,,,,,63600000.000,,,,,,,,
DeferredIncomeTaxExpenseBenefit,947000.000,,,,14469000.000,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,33298000.000,,,,13678000.000
DefinedBenefitPlansEstimatedFutureEmployerContributionsInCurrentFiscalYear,6800000.000,,,,0.000,,,,0.000,,,,0.000
Depreciation,17239000.000,18082000.000,17564000.000,19405000.000,18409000.000,17776000.000,17165000.000,19289000.000,18344000.000,19390000.000,21225000.000,20866000.000,19270000.000
DepreciationAndAmortization,79909000.000,,,,71234000.000,,,,70594000.000,,,,68321000.000
EarningsPerShareBasic,,0.080,0.760,,-1.120,-0.060,0.970,-0.770,-1.340,-0.230,0.740,-1.490,-0.980
EarningsPerShareBasicAndDiluted,-1.050,,,,,,,,,,,,
EarningsPerShareDiluted,,0.080,0.750,,-1.120,-0.060,0.940,-0.740,-1.340,-0.230,0.730,-1.480,-0.980
EffectiveIncomeTaxRateContinuingOperations,0.012,0.159,0.029,-0.141,0.151,0.596,-0.433,-0.442,-0.263,0.089,-0.214,0.201,-0.135
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,30000.000,,,,,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,-103000.000,-205000.000,-1252000.000,-33000.000,-2220000.000,369000.000,-42000.000,-469000.000,784000.000,-619000.000,257000.000,-1036000.000,45000.000
GainsLossesOnExtinguishmentOfDebt,,,,,,-2173000.000,-878000.000,,,,,,
GoodwillAcquiredDuringPeriod,,,,,,,,,0.000,,,,0.000
GoodwillImpairmentLoss,0.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-144552000.000,13724000.000,110237000.000,-84658000.000,-138964000.000,-19147000.000,91443000.000,-86841000.000,-130753000.000,-31173000.000,74135000.000,-262259000.000,-106266000.000
