,2011-10-29,2012-01-28,2012-04-28,2012-07-31,2012-10-27,2013-01-26,2013-04-27,2013-07-31,2013-10-26,2014-01-25,2014-04-26,2014-07-31,2014-10-25,2015-01-24,2015-04-25,2015-07-31,2015-10-31,2016-01-30,2016-04-30,2016-07-31
AccountsPayableCurrent,606000.000,1300000.000,797000.000,1432000.000,777000.000,1440000.000,,,,,,,,,,,,,,
AccountsPayableCurrentAndNoncurrent,,,,,,,72000.000,,,,,,,,,,238000.000,100000.000,,
AccountsReceivableNetCurrent,9336000.000,12267000.000,6387000.000,7785000.000,5720000.000,8440000.000,,,,,,,,,,,,,,
AccruedInsuranceCurrentAndNoncurrent,,,,,,,1500000.000,1333000.000,1320000.000,165000.000,165000.000,,,,,,,,,
AccruedLiabilitiesCurrent,1313000.000,1447000.000,1669000.000,2248000.000,2256000.000,1550000.000,,,,,,,,,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,10631000.000,8336000.000,7484000.000,5016000.000,3803000.000,,,,,,47000.000,,,
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,3400000.000,2637000.000,2121000.000,1734000.000,1062000.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,74220000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-330000.000,-145000.000,-339000.000,-273000.000,-323000.000,-353000.000,,,,,,,,,,,,,,
AdditionalPaidInCapital,1584278000.000,1585655000.000,1588440000.000,1589357000.000,1301414000.000,1229757000.000,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,42000.000,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,72000.000,72000.000,42000.000,42000.000,42000.000,42000.000,,,,,,,,,,,,,,
Assets,465006000.000,468495000.000,462927000.000,461934000.000,164983000.000,87093000.000,,,,,,,,,,,,,,
AssetsCurrent,423421000.000,388645000.000,368556000.000,389462000.000,160930000.000,83414000.000,,,,,,,,,,,,,,
AssetsFairValueDisclosure,,,,,,,28680000.000,,,,,,,,,,,,,
AssetsNet,,,,,,,15144000.000,,,,,,,,,,10080000.000,9130000.000,,
AvailableForSaleSecurities,,,,,,,,21041000.000,20105000.000,17475000.000,19539000.000,12241000.000,11926000.000,11358000.000,11136000.000,10943000.000,10807000.000,12617000.000,3993000.000,3841000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesAmortizedCost,,,,439349000.000,145543000.000,64483000.000,20614000.000,21041000.000,20105000.000,17475000.000,19539000.000,12241000.000,11926000.000,11358000.000,11136000.000,10943000.000,10807000.000,12617000.000,3993000.000,3841000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,96449000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,96449000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,302695000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,234937000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,234965000.000,,,,,,,,,,,,,,,,
