,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,1973.000,4388.000
AdditionalPaidInCapital,44635.000,55415.000
AssetsCurrent,7778.000,268.000
CashAndCashEquivalentsAtCarryingValue,7778.000,268.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000
CommonStockSharesIssued,11115000.000,11115000.000
CommonStockSharesOutstanding,11115000.000,11115000.000
CommonStockValueOutstanding,11115.000,11335.000
DeferredTaxAssetsLiabilitiesNet,0.000,
DeferredTaxAssetsValuationAllowance,21155.000,
LIFOInventoryAmount,0.000,0.000
Liabilities,19222.000,29268.000
LiabilitiesAndStockholdersEquity,7778.000,268.000
LiabilitiesCurrent,19222.000,29268.000
LoansPayable,0.000,631.000
NotesPayableCurrent,17249.000,
NotesPayableRelatedPartiesClassifiedCurrent,,24249.000
OperatingLossCarryforwards,21155.000,
PreferredStockParOrStatedValuePerShare,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockValue,0.000,0.000
SaleOfStockPricePerShare,0.050,
SharesIssuedPricePerShare,0.050,
StockholdersEquity,-11444.000,-29000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-11444.000,-29000.000
