,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AdjustmentForAmortization,,,,,,,1156827.000,1342605.000,1333017.000,1374317.000,1323293.000,,,,,,,,,,
AdvertisingExpense,,,,,,,,,,,,,,,3688.000,9133.000,3702.000,,,,
AmortizationOfFinancingCosts,,,,,,,,,,,,,,,,,,,35346.000,,456710.000
AmortizationOfFinancingCostsAndDiscounts,,,41668.000,,,,67221.000,,,,0.000,,,,,,,,,,
AmortizationOfIntangibleAssets,1096198.000,1122627.000,1011562.000,1011559.000,1011560.000,1011561.000,1156827.000,,,,1323293.000,,1435895.000,,1293930.000,994027.000,1094027.000,1022636.000,988135.000,953135.000,1193217.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,12266947.000,12026678.000,12026678.000,-21160291.000,11410844.000,8809027.000,,,4898508.000,,,,5543519.000,,5370300.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,-492089.000,,,,-492089.000,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,11464408.000,,,,11464408.000,,,,,,,,,,
BusinessCombinationConsiderationTransferred1,,,,,,,,,,,,,,,,,,,2877500.000,,
BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,,,,,,,,,,,,,,,,,,,977500.000,,
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,,,,,,,,,,,,,,,,,1000000.000,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,,,,,,,-400000.000,,
CapitalLeaseObligationsIncurred,,,,,,,,,,,,,,,-423514.000,,,,37577.000,,
CapitalizedComputerSoftwareAdditions,,,,,,,,,,,,,,,,,,,1311078.000,,
CapitalizedComputerSoftwareAmortization,,,,,,,,,,,,,,,,,76353.000,,317520.000,,
CapitalizedComputerSoftwareAmortization1,,,,,,,,,,,,,,,,,,,,317520.000,317520.000
CapitalizedComputerSoftwareImpairments,,,,,,,,,,,,,,,,,,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-1001589.000,,,,156612.000,,,,-269966.000,,,,-2045606.000,,,,-47687.000,,
CostOfRevenue,6615947.000,6088508.000,5316123.000,5369565.000,5051425.000,4448131.000,7543851.000,6681494.000,6526156.000,6957809.000,7753378.000,8821109.000,9753971.000,4589012.000,8346313.000,7684286.000,7389377.000,7748418.000,7818539.000,8544770.000,9808823.000
Depreciation,,,,,,,,,,,,,,,27329.000,26330.000,26315.000,35019.000,34832.000,35038.000,28076.000
DepreciationDepletionAndAmortization,,,1011813.000,,,,1157072.000,,,,1324794.000,1397461.000,1437395.000,1483292.000,1321259.000,,,,1481387.000,,
DerivativeGainLossOnDerivativeNet,,,-93330.000,93336.000,66662.000,87497.000,57504.000,57508.000,-402441.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
EarningsPerShareBasic,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,
EarningsPerShareBasicAndDiluted,-0.010,,-0.020,-0.020,-0.020,0.170,-0.010,-0.020,-0.010,-0.020,-0.010,,,,,,,,,,
EarningsPerShareDiluted,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,0.000,,,,,,,,,,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,4.400,,,,,,,,,,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,0.007,,,,,,,,,,,,,,
FairValueOfAssetsAcquired,,,,,,,,,,,,,,,104700.000,,,,,,
FiniteLivedIntangibleAssetsAcquired,,,,,,,11880000.000,,,,,,,,,,,,,,
FinitelivedIntangibleAssetsAcquired1,,,,,,,,,,,24750.000,,,,1937800.000,,,,0.000,,
GeneralAndAdministrativeExpense,614861.000,465753.000,731916.000,793019.000,992609.000,871702.000,1076519.000,1264312.000,1597638.000,1332900.000,1317066.000,1392828.000,1557970.000,4200055.000,2799340.000,3246518.000,2966097.000,3341869.000,3064781.000,3086134.000,3539481.000
GrossProfit,1951386.000,1746361.000,1411516.000,1287355.000,1481146.000,2196462.000,2363604.000,2416110.000,2616584.000,2238068.000,2530766.000,3096061.000,3481912.000,8466140.000,5292333.000,5385468.000,5301499.000,4890350.000,4120060.000,6019858.000,5871561.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,,,,,,0.000,,,,0.000,,,,80000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-857428.000,-831790.000,-914788.000,-3072856.000,-385459.000,-1463447.000,-836309.000,-1457976.000,-504306.000,23530.000,172100.000,-760692.000,86277.000,126608.000,51565.000,-780366.000,-1178992.000,1018301.000,-73356.000
IncomeTaxExpenseBenefit,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaid,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,24779.000,,,,1538879.000,,,,-409293.000,,,,356357.000,,,,917089.000,,
IncreaseDecreaseInAccountsReceivable,,,-322999.000,,,,2472002.000,,,,671197.000,,,,1266830.000,,,,3127020.000,,
IncreaseDecreaseInDeferredCharges,,,,,,,,,,,,,,,-60901.000,,,,-60902.000,,
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,,,,,,,,,,3100000.000,,
IncreaseDecreaseInIntangibleAssetsCurrent,,,,,,,,,,,,,,,1788157.000,,,,1311078.000,,
IncreaseDecreaseInInventories,,,,,,,,,,,,,,,103133.000,,,,-20292.000,,
IncreaseDecreaseInOtherCurrentAssets,,,805458.000,,,,-79939.000,,,,-6703.000,,,,145943.000,,,,241244.000,,
