,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsToAdditionalPaidInCapitalReallocationOfMinorityInterest,-1000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,29000000.000,,,,38000000.000,,,,36000000.000,,,,32000000.000,,,,33000000.000,,,,34000000.000,,,,29000000.000,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,5000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,30000000.000,30000000.000,30000000.000,29000000.000,26000000.000,27000000.000,26000000.000,28000000.000,26000000.000,25000000.000,26000000.000,27000000.000,22000000.000,20000000.000,17000000.000,17000000.000,14000000.000,13000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,3000000.000,2000000.000,3000000.000,-5000000.000,6000000.000,8000000.000,8000000.000,-15000000.000,8000000.000,7000000.000,5000000.000,-16000000.000,3000000.000,2000000.000,2000000.000,-5000000.000,5000000.000,2000000.000,1000000.000,,,,,,,
AssetImpairmentCharges,,,,,,,,,,,,,,,,,240000000.000,,,,118000000.000,,,,19000000.000,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,,,,,,,102000000.000,78000000.000,0.000,19000000.000,31000000.000,49000000.000
BusinessCombinationConsiderationTransferred1,,,,,,,,,,,,,,,246000000.000,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,67000000.000,,,,108000000.000,,,,80000000.000,,,,93000000.000,,,,139000000.000,,,,32000000.000,,,,29000000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-312000000.000,,,,-270000000.000,,,,86000000.000,,,,-199000000.000,,,,-134000000.000,,,,-132000000.000,,,,-350000000.000,
CommonStockDividendsPerShareCashPaid,0.150,0.150,0.150,0.150,0.150,0.150,0.150,0.150,0.150,0.150,0.150,0.150,0.150,0.150,0.170,0.170,0.170,0.170,0.170,0.170,0.170,0.170,0.170,0.170,0.170,0.170
ComprehensiveIncomeNetOfTax,,,,,447000000.000,389000000.000,342000000.000,212000000.000,197000000.000,210000000.000,399000000.000,262000000.000,298000000.000,378000000.000,268000000.000,530000000.000,-753000000.000,-113000000.000,-245000000.000,-1112000000.000,-914000000.000,-924000000.000,-417000000.000,-511000000.000,-107000000.000,-150000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,1000000.000,-1000000.000,5000000.000,1000000.000,1000000.000,5000000.000,-1000000.000,2000000.000,8000000.000,6000000.000,-6000000.000,4000000.000,-4000000.000,-2000000.000,3000000.000,-4000000.000,0.000,-1000000.000,-1000000.000,4000000.000,-1000000.000,0.000
