,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AdjustmentForLongTermIntercompanyTransactionsNetOfTax,,,,,,,,,,,,13194000.000,-26656000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationNonvestedSharesRequisiteServicePeriodRecognition,,,17000.000,,,,26000.000,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,,,,,,,59000.000,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,8109000.000,,,,20255000.000,,,,3000.000,,
AllowanceForDoubtfulAccountsReceivableChargeOffs,,,,8000.000,1000.000,,36000.000,,,,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,,,25000.000,0.000,,,23000.000,6000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,43000.000,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,595000.000,,
AmortizationOfDeferredLoanOriginationFeesNet,,,,,,,25000.000,,,,76000.000,2000.000,56000.000
AmortizationOfFinancingCosts,,,,442000.000,437000.000,,459000.000,622000.000,779000.000,801000.000,752000.000,840000.000,760000.000
AmortizationOfIntangibleAssets,,,,3111000.000,4451000.000,,5500000.000,6185000.000,6966000.000,10007000.000,13635000.000,13757000.000,13528000.000
BusinessCombinationAcquisitionRelatedCosts,7236000.000,913000.000,6570000.000,4582000.000,21174000.000,43282000.000,3605000.000,3674000.000,2301000.000,15921000.000,1642000.000,1101000.000,-780000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,-38000.000,,
CapitalExpendituresIncurredButNotYetPaid,,,602000.000,,,,1096000.000,,,,1861000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-34468000.000,,,,-77136000.000,,,,-9412000.000,,
CommonStockDividendsPerShareDeclared,0.160,0.160,0.170,0.160,0.170,,0.170,0.170,0.170,,0.170,0.170,0.170
ComprehensiveIncomeNetOfTax,,,,,,,,,14886000.000,,13368000.000,13111000.000,-1100000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,-12000.000,,-16000.000,-10000.000,1000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,14898000.000,,13384000.000,13121000.000,-1101000.000
CostOfRealEstateRevenue,1817000.000,2664000.000,3302000.000,4770000.000,5942000.000,7117000.000,8240000.000,10217000.000,11487000.000,13443000.000,31311000.000,34992000.000,35997000.000
CostsAndExpenses,13785000.000,9693000.000,19162000.000,19844000.000,45026000.000,66413000.000,30733000.000,34680000.000,39236000.000,62946000.000,74740000.000,82123000.000,80846000.000
CurrentForeignTaxExpenseBenefit,,,,,,,,,,,161000.000,120000.000,116000.000
DebtInstrumentInterestRateEffectivePercentageRateRangeMinimum,,,,,,,0.013,,,,0.013,,
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,,,,,,,0.066,,,,0.066,,
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,81000.000,,,,27000.000,,,,2000.000,,
DeferredFederalIncomeTaxExpenseBenefit,,,,,,,,,,,-2745000.000,-4801000.000,-2733000.000
DeferredForeignIncomeTaxExpenseBenefit,,,,,,,,,,,-745000.000,-925000.000,-804000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,,,,,,,,-271000.000,-567000.000,-202000.000
Depreciation,,,,5302000.000,6766000.000,,9901000.000,10920000.000,12933000.000,16424000.000,20647000.000,21295000.000,21469000.000
DepreciationAndAmortization,3274000.000,4553000.000,6983000.000,7981000.000,10743000.000,12700000.000,14818000.000,16420000.000,19211000.000,25739000.000,33601000.000,34326000.000,34368000.000
DepreciationDepletionAndAmortization,,,6132000.000,,,,15386000.000,,,,34246000.000,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,123000.000,,,-2149000.000,,
DividendsCommonStockCash,,,8472000.000,,,,20843000.000,,,,48913000.000,,
EarningsPerShareBasicAndDiluted,-0.270,0.010,-0.070,-0.020,-0.270,-0.490,0.040,0.040,0.020,-0.050,0.030,0.000,0.090
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,-212000.000,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,-330000.000,-4723000.000,,-2222000.000,-7682000.000,12162000.000
ForeignCurrencyTransactionGainLossUnrealized,,,,,,,,330000.000,,,-93000.000,,
GainLossOnContractTermination,,,,,-4232000.000,,,,0.000,,,,
GainLossOnForeignCurrencyDerivativesRecordedInEarningsNet,,,,,,,,,,,,,13688000.000
GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,,,,,,,,47000.000,,50000.000,25000.000,46000.000
GeneralAndAdministrativeExpense,1458000.000,1563000.000,2307000.000,2511000.000,2935000.000,3314000.000,4070000.000,4369000.000,6237000.000,7843000.000,8186000.000,11704000.000,11261000.000
HealthCareOrganizationResidentServiceRevenue,,,,,,,,,,,19188000.000,20987000.000,26325000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,,,,,10323000.000,-228000.000,26772000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,9454000.000,-1302000.000,25708000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,,,,,,,,,-869000.000,-1074000.000,-1064000.000
IncomeTaxExpenseBenefit,,,,,,,,,,,-632000.000,-805000.000,-688000.000
IncomeTaxesPaid,,,,,,,,,,,555000.000,,
IncreaseDecreaseInAccountsAndOtherReceivables,,,-501000.000,,,,166000.000,,,,-114000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,291000.000,,,,-47000.000,,,,1041000.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,296000.000,,,,-32000.000,,,,639000.000,,
IncreaseDecreaseInAccountsReceivableRelatedParties,,,-121000.000,,,,0.000,,,,,,
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,-299000.000,-202000.000,-5000.000,47000.000,0.000,-18000.000,89000.000,,,,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,-2188000.000,,,,-6000.000,,,,-688000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,252000.000,,,,536000.000,,,,1519000.000,,
IncreaseDecreaseInRestrictedCash,,,10416000.000,,,,748000.000,,,,1600000.000,,
InterestAndOtherIncome,,,,3000.000,4000.000,,,,,,,,
InterestExpense,1473000.000,2199000.000,3065000.000,3134000.000,3548000.000,3819000.000,4077000.000,4488000.000,4760000.000,4784000.000,5093000.000,5445000.000,5640000.000
InterestPaid,,,2124000.000,,,,3911000.000,,,,4825000.000,,
InvestmentIncomeInterest,2000.000,3000.000,4000.000,3000.000,4000.000,4000.000,3000.000,34000.000,246000.000,46000.000,3000.000,1000.000,2000.000
LeaseAndRentalExpense,,,,4770000.000,5942000.000,,,,,,,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,5000.000,,,,10000.000,,,,48000.000,,
MinorityInterestIncreaseFromStockIssuance,,,2000.000,,,,87000.000,,,,,,
MortgageLoansOnRealEstateNewMortgageLoans,,,,,,,3385000.000,,,,6216000.000,,
NetCashProvidedByUsedInFinancingActivities,,,84438000.000,,,,-3758000.000,,,,64729000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,84438000.000,,,,-3758000.000,,,,64729000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-120061000.000,,,,-91422000.000,,,,-114469000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-120061000.000,,,,-91422000.000,,,,-114469000.000,,
NetCashProvidedByUsedInOperatingActivities,,,1155000.000,,,,18044000.000,,,,40328000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,1155000.000,,,,18044000.000,,,,40328000.000,,
NetIncomeLoss,-6881000.000,413000.000,-3499000.000,-1215000.000,-21438000.000,-37095000.000,5496000.000,6044000.000,3589000.000,-6078000.000,10073000.000,-494000.000,26371000.000
NetIncomeLossAttributableToNoncontrollingInterest,1000.000,,,,2000.000,,4000.000,9000.000,3000.000,-2000.000,13000.000,-3000.000,25000.000
NoncashOrPartNoncashAcquisitionDebtAssumed1,,,125969000.000,,,,7088000.000,,,,0.000,,
NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,,,57000.000,,,,124000.000,,,,62000.000,,
NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,,,6593000.000,,,,332000.000,,,,443000.000,,
NoncashOrPartNoncashAcquisitionPayablesAssumed1,,,315000.000,,,,476000.000,,,,254000.000,,
OperatingIncomeLoss,-5110000.000,2811000.000,-433000.000,1963000.000,-17892000.000,-33355000.000,9485000.000,10714000.000,12782000.000,3827000.000,16716000.000,11799000.000,19138000.000
OperatingLeasesIncomeStatementLeaseRevenue,,,,,,,,,,,72268000.000,72935000.000,73659000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,,,,,,,424000.000,-841000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,3298000.000,13618000.000,-27497000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,,,,3295000.000,,
ParticipatingSecuritiesDistributedAndUndistributedEarnings,,,,,,,13000.000,34000.000,52000.000,52000.000,61000.000,64000.000,
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,,,,,,,,,,,,,64000.000
PaymentsForCapitalImprovements,,,836000.000,,,,425000.000,,,,1689000.000,,
PaymentsForProceedsFromDepositsOnRealEstateAcquisitions,,,-5450000.000,,,,601000.000,,,,-2951000.000,,
PaymentsForRepurchaseOfCommonStock,,,1267000.000,,,,2700000.000,,,,2130000.000,,
PaymentsOfDividendsCommonStock,,,4160000.000,,,,9543000.000,,,,21344000.000,,
PaymentsOfDividendsMinorityInterest,,,5000.000,,,,7000.000,,,,48000.000,,
PaymentsOfFinancingCosts,,,1096000.000,,,,69000.000,,,,5000.000,,
PaymentsOfStockIssuanceCosts,,,8331000.000,,,,20517000.000,,,,35000.000,,
PaymentsToAcquireAdditionalInterestInSubsidiaries,,,,,,,,,,,6000.000,,
PaymentsToAcquireLoansReceivable,,,,,,,3385000.000,,,,6216000.000,,
PaymentsToAcquireRealEstate,,,114259000.000,,,,86179000.000,,,,107987000.000,,
ProceedsFromInsuranceSettlementInvestingActivities,,,,,,,,,,,8000.000,,
ProceedsFromIssuanceOfCommonStock,,,72798000.000,,,,199409000.000,,,,0.000,,
ProceedsFromLinesOfCredit,,,154570000.000,,,,77900000.000,,,,123500000.000,,
ProceedsFromMinorityShareholders,,,2000.000,,,,0.000,,,,,,
ProfitLoss,-6880000.000,413000.000,-3499000.000,-1215000.000,-21436000.000,-37094000.000,5500000.000,6053000.000,3592000.000,-6080000.000,10086000.000,-497000.000,26396000.000
ProvisionForDoubtfulAccounts,,,,,,,105000.000,,,,-112000.000,,
RealEstateRevenueNet,8675000.000,12504000.000,18729000.000,21807000.000,27134000.000,33058000.000,40218000.000,45394000.000,52018000.000,66773000.000,91456000.000,93922000.000,99984000.000
RepaymentsOfLinesOfCredit,,,126635000.000,,,,244000000.000,,,,33400000.000,,
RepaymentsOfNotesPayable,,,,,,,,,,,-1446000.000,,
RepaymentsOfSecuredDebt,,,659000.000,,,,1135000.000,,,,1446000.000,,
Revenues,,,,,,,,35177000.000,40531000.000,,60145000.000,58930000.000,63987000.000
SalesRevenueNet,,,,,,,,35177000.000,40531000.000,,91456000.000,93922000.000,99984000.000
SegmentReportingInformationRevenue,,,,17037000.000,21192000.000,,31978000.000,,,,,,
ShareBasedCompensation,,,17000.000,,,,26000.000,,,,226000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,,,,,0.000,,,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,,,,,,0.000,,,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,,,,0.000,,,,81540.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,,,0.000,,,,10.220,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,,,,,0.000,,,,16308.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,,,,,,0.000,,,,10.220,,
StockIssued1,,,3876000.000,,,,10129000.000,,,,27411000.000,,
StockIssuedDuringPeriodSharesDividendReinvestmentPlan,,,,502442.000,628606.000,,1043214.000,1307929.000,1905291.000,2736820.000,2823040.000,978027.000,0.000
StockIssuedDuringPeriodValueAcquisitions,,,,,,,,,,,157000.000,,
StockIssuedDuringPeriodValueDividendReinvestmentPlan,,,3876000.000,4773000.000,5972000.000,8001000.000,10129000.000,12701000.000,18500000.000,26575000.000,27411000.000,9498000.000,0.000
StockIssuedDuringPeriodValueNewIssues,,,75006000.000,,,,198468000.000,,,,,,
StockIssuedDuringPeriodValueShareBasedCompensation,,,,,,,,,,,167000.000,,
StockRepurchasedDuringPeriodValue,,,1267000.000,,,,2700000.000,,,,2130000.000,,
StraightLineRentAdjustments,,,,,,,-2694000.000,,,,-5973000.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,,,,,,2968000.000,5368000.000,2935000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,62579602.000,78492871.000,,124240955.000,155827697.000,228053938.000,-308329235.000,291633921.000,293304968.000,293307237.000
