,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31
AccountsPayableCurrent,1968000.000,1378000.000,1515000.000,2620000.000,2051000.000,1571000.000,2330000.000,2472000.000,1294000.000,1516000.000
AccountsReceivableNetCurrent,23639000.000,24911000.000,23747000.000,17051000.000,19717000.000,23182000.000,16113000.000,11359000.000,12180000.000,13613000.000
AccruedBonusesCurrent,,,,,,,3365000.000,,,
AccruedIncomeTaxesCurrent,5861000.000,5003000.000,683000.000,1670000.000,1257000.000,335000.000,,,,
AccruedLiabilitiesCurrent,17525000.000,17600000.000,18916000.000,13909000.000,16027000.000,15825000.000,17507000.000,14241000.000,16090000.000,16433000.000
AccruedPayrollTaxesCurrent,,,,,,,4725000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,11884000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-928000.000,-1350000.000,-1573000.000,-1816000.000,-1958000.000,-1856000.000,-1809000.000,-1807000.000,-2002000.000,-2153000.000
AdditionalPaidInCapital,515672000.000,516071000.000,516578000.000,516980000.000,517483000.000,517288000.000,516986000.000,517388000.000,518226000.000,519826000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1021000.000,1038000.000,963000.000,865000.000,973000.000,1039000.000,1094000.000,915000.000,1094000.000,1318000.000
Assets,720720000.000,671691000.000,694372000.000,688616000.000,670082000.000,655418000.000,646027000.000,641016000.000,630086000.000,614558000.000
AssetsCurrent,152906000.000,113794000.000,146229000.000,147457000.000,134763000.000,129240000.000,128563000.000,133869000.000,133586000.000,126583000.000
CashAndCashEquivalentsAtCarryingValue,117715000.000,79100000.000,109688000.000,116739000.000,102160000.000,94568000.000,97315000.000,103719000.000,102282000.000,99354000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,97315000.000,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,15413815.000,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,98390978.000,98392478.000,98392478.000,98446007.000,98446007.000,98754671.000,99084473.000,99148724.000,99148724.000,99193365.000
CommonStockSharesOutstanding,98390978.000,98392478.000,98392478.000,98446007.000,98446007.000,98754671.000,99084473.000,99148724.000,99148724.000,99193365.000
CommonStockValue,984000.000,984000.000,984000.000,984000.000,984000.000,987000.000,991000.000,991000.000,991000.000,992000.000
