,2013-02-28,2013-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,19873.000,147760.000
CostOfRevenue,,141610.000
DebtConversionConvertedInstrumentSharesIssued1,,2004816.000
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,,204999.000
Depreciation,,1111.000
EarningsPerShareBasicAndDiluted,-0.000,-1.240
EffectiveIncomeTaxRateContinuingOperations,,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,-0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.340
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.000
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,,991148.000
EmployeeBenefitsAndShareBasedCompensation,,3550423.000
FairValueAdjustmentOfWarrants,,9464.000
GainLossOnDerivativeInstrumentsNetPretax,,-1556255.000
GainLossOnInvestments,,-1000000.000
GeneralAndAdministrativeExpense,12.000,
GrossProfit,,277740.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-14627.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-16043608.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,588421.000
IncreaseDecreaseInAccountsReceivable,,37597.000
IncreaseDecreaseInDerivativeLiabilities,,1889868.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,115185.000
InterestExpense,,288956.000
InterestExpenseDebt,,288799.000
InterestPaid,,157.000
InvestmentIncomeInterest,,125.000
MarketingAndAdvertisingExpense,,339629.000
MinorityInterestChangeInRedemptionValue,,4857840.000
NetCashProvidedByUsedInFinancingActivities,34500.000,2904673.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,34500.000,2904673.000
NetCashProvidedByUsedInInvestingActivities,,-5000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-5000.000
NetCashProvidedByUsedInOperatingActivities,-14627.000,-2751913.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-14627.000,-2751913.000
NetIncomeLoss,-14627.000,-16043608.000
NonoperatingIncomeExpense,,-3178699.000
OperatingExpenses,,13142649.000
OperatingIncomeLoss,,-12864909.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,1575000.000
OtherSellingGeneralAndAdministrativeExpense,,514316.000
PaymentsForRent,,46883.000
PaymentsOfDebtIssuanceCosts,,28000.000
PaymentsOfDividends,,1350000.000
PaymentsOfOrdinaryDividends,,6207840.000
ProceedsFromConvertibleDebt,,992500.000
ProceedsFromIssuanceOfCommonStock,34500.000,3571173.000
ProceedsFromSaleOfMachineryAndEquipment,,-5000.000
ProfessionalFees,14615.000,8559627.000
ProfitLoss,,-16043608.000
RepaymentsOfDebt,,50000.000
ResearchAndDevelopmentExpense,,178654.000
Revenues,,419350.000
SalesRevenueNet,,419350.000
ShareBasedCompensation,,9676278.000
StockIssuedDuringPeriodValueAcquisitions,,1000000.000
StockIssuedDuringPeriodValueIssuedForServices,,5819543.000
StockIssuedDuringPeriodValueNewIssues,34500.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,9202247.000,12898463.000
