,2013-03-31,2013-06-30,2013-09-30
AmortizationOfDeferredCharges,536.000,6313.000,5953.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-6000029.000,,
DistributionMadeToMemberOrLimitedPartnerCashDistributionsPaid,5939280.000,,
GainLossOnSaleOfNotesReceivable,,1960000.000,0.000
GeneralAndAdministrativeExpense,60547.000,78909.000,64190.000
IncomeLossAttributableToParent,33681.000,1936410.000,1407264.000
InterestAndOtherIncome,1959.000,1538.000,1504.000
NetCashProvidedByUsedInFinancingActivities,-5939280.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-5939280.000,,
NetCashProvidedByUsedInOperatingActivities,-60749.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-60749.000,,
NetIncomeLoss,33681.000,,
NetIncomeLossAllocatedToGeneralPartners,1010.000,58092.000,42218.000
NetIncomeLossAllocatedToLimitedPartners,32671.000,1878318.000,1365046.000
OperatingExpenses,96885.000,116222.000,147747.000
OwnedPropertyManagementCosts,23802.000,23802.000,23802.000
PaymentsOfCapitalDistribution,5939280.000,,
ProceedsFromDistributionsReceivedFromRealEstatePartnerships,23879.000,,
ProfessionalFees,12000.000,7198.000,53802.000
WeightedAverageLimitedPartnershipUnitsOutstanding,24747.000,,
