,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,4012000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,274000.000,400000.000,441725.000,288000.000,356000.000,125000.000,108000.000
AdditionalPaidInCapitalCommonStock,6657000.000,6681000.000,6703758.000,6729000.000,6705000.000,6732000.000,6761000.000
AdvancesFromFederalHomeLoanBanks,,,,7300000.000,,,
Assets,276323000.000,297817000.000,294584340.000,306249000.000,313271000.000,312696000.000,336618000.000
AssetsFairValueDisclosureNonrecurring,,,,,3165000.000,2176000.000,210000.000
AssetsFairValueDisclosureRecurring,,,,,32617000.000,26472000.000,21447000.000
AvailableForSaleSecurities,23443000.000,41834000.000,45310426.000,52549000.000,32349000.000,26188000.000,21162000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,31810000.000,25999000.000,20998000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,,,282000.000,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,,,293000.000,,
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,,,,,26480000.000,23996000.000,18996000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,,,,,26845000.000,24157000.000,19137000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,,,,,5048000.000,2003000.000,2002000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,,,,,5211000.000,2031000.000,2025000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,539000.000,189000.000,164000.000
BankOwnedLifeInsurance,,,,,,,5690000.000
Capital,,,,,,,38640000.000
CapitalRequiredForCapitalAdequacy,,,,,,,19892000.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,,,0.080
CapitalToRiskWeightedAssets,,,,,,,0.155
CashAndDueFromBanks,5296000.000,5727000.000,5334514.000,5989000.000,5204000.000,5693000.000,5746000.000
CashCashEquivalentsAndFederalFundsSold,20555000.000,25416000.000,14014143.000,15993000.000,43217000.000,39223000.000,38488000.000
CashUninsuredAmount,,,,,,,31300000.000
CertificatesOfDepositAtCarryingValue,1285000.000,249000.000,,,,13695000.000,35892000.000
CommonStockParOrStatedValuePerShare,5.000,5.000,5.000,5.000,5.000,5.000,5.000
CommonStockSharesAuthorized,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000
CommonStockSharesIssued,2303108.000,2303107.000,2304965.000,2305965.000,2275891.000,2275891.000,2275891.000
CommonStockSharesOutstanding,2303108.000,2303107.000,2304965.000,2305965.000,2275891.000,2275891.000,2275891.000
CommonStockValue,11516000.000,11516000.000,11524825.000,11530000.000,11379000.000,11379000.000,11380000.000
DeferredCompensationArrangementWithIndividualRecordedLiability,,,,,,,1060000.000
DeferredIncomeTaxLiabilities,,,,,,,606000.000
DeferredTaxAssetsEquityMethodInvestments,,,,,,,48000.000
DeferredTaxAssetsGross,,,,,,,1175000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,569000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,343000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,150000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,,634000.000
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,,,,,,275000.000
DeferredTaxLiabilitiesInvestments,,,,,,,56000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,275000.000
Deposits,235928000.000,257596000.000,249977674.000,256976000.000,272362000.000,272624000.000,295146000.000
DepositsMoneyMarketDepositsAndNegotiableOrderOfWithdrawalNOW,,,,,,,156046000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,463445.000,433754.000,406000.000
EmployeeStockOwnershipPlanESOPDeferredShares,,,,,,,7244.000
EmployeeStockOwnershipPlanESOPDeferredSharesFairValue,,,,,,,85000.000
FairValueDisclosureOffbalanceSheetRisksAmountLiability,,,,,,,36487000.000
FederalFundsSold,28000.000,31000.000,33425.000,16000.000,25000.000,28000.000,25000.000
FederalHomeLoanBankAdvances,,,-4000000.000,,,,
