,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,638000000.000,614000000.000,629000000.000,760000000.000,640000000.000,644000000.000,629000000.000,722000000.000,625000000.000,587000000.000,618000000.000,1075000000.000,1019000000.000,1015000000.000,1068000000.000,1179000000.000,1098000000.000,1149000000.000,1206000000.000,1380000000.000,1228000000.000,1272000000.000,1228000000.000,1329000000.000,1179000000.000
AccountsPayableCurrentAndNoncurrent,,178000000.000,188000000.000,252000000.000,186000000.000,198000000.000,190000000.000,232000000.000,198000000.000,194000000.000,182000000.000,245000000.000,183000000.000,144000000.000,,,,,,,,,,,
AccountsReceivableNet,,1258000000.000,1221000000.000,,,,,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,1237000000.000,1258000000.000,1221000000.000,1278000000.000,1417000000.000,1356000000.000,1338000000.000,1345000000.000,1383000000.000,1369000000.000,1380000000.000,2038000000.000,2141000000.000,2171000000.000,2238000000.000,2404000000.000,2468000000.000,2505000000.000,2525000000.000,2704000000.000,2807000000.000,2734000000.000,2786000000.000,2897000000.000,2960000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3167000000.000,3230000000.000,3304000000.000,3386000000.000,3442000000.000,3367000000.000,3444000000.000,3494000000.000,3580000000.000,3669000000.000,3756000000.000,3898000000.000,4018000000.000,4178000000.000,4347000000.000,4478000000.000,4479000000.000,3877000000.000,4145000000.000,4323000000.000,4538000000.000,4814000000.000,4957000000.000,4974000000.000,4926000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-1000000.000,,,,-1000000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,51000000.000,,,,67000000.000,,,,,,,,182000000.000,,,,169000000.000,,,,205000000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,,,,,,,5000000.000,,,,-53000000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-43000000.000,-43000000.000,-43000000.000,-52000000.000,-49000000.000,-49000000.000,-49000000.000,-68000000.000,-68000000.000,-68000000.000,-68000000.000,-24000000.000,-23000000.000,-20000000.000,-20000000.000,-182000000.000,-179000000.000,-177000000.000,-173000000.000,-164000000.000,-160000000.000,-203000000.000,-200000000.000,-258000000.000,-255000000.000
AdditionalPaidInCapital,4448000000.000,4425000000.000,4425000000.000,4407000000.000,4403000000.000,4410000000.000,4437000000.000,4471000000.000,4484000000.000,4552000000.000,4562000000.000,4572000000.000,4576000000.000,4594000000.000,4597000000.000,4614000000.000,4751000000.000,4774000000.000,4798000000.000,4815000000.000,4804000000.000,4791000000.000,4801000000.000,4827000000.000,4834000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,359000000.000,364000000.000,377000000.000,397000000.000,380000000.000,401000000.000,402000000.000,401000000.000,407000000.000,421000000.000,440000000.000,589000000.000,671000000.000,753000000.000,773000000.000,,902000000.000,898000000.000,913000000.000,887000000.000,901000000.000,946000000.000,981000000.000,1031000000.000,1041000000.000
AlternativeInvestmentsFairValueDisclosure,,2000000.000,2000000.000,,,,,,,,2000000.000,2000000.000,2000000.000,2000000.000,,,,,,,,,,,
Assets,8524000000.000,8435000000.000,8293000000.000,8462000000.000,8545000000.000,8485000000.000,8470000000.000,9044000000.000,8915000000.000,9156000000.000,9337000000.000,16130000000.000,16484000000.000,16907000000.000,17312000000.000,18141000000.000,18425000000.000,22746000000.000,23173000000.000,23682000000.000,23766000000.000,24240000000.000,24474000000.000,24701000000.000,24510000000.000
AssetsCurrent,2393000000.000,2314000000.000,2176000000.000,2357000000.000,2482000000.000,2564000000.000,2484000000.000,2681000000.000,2443000000.000,2574000000.000,2560000000.000,3710000000.000,3978000000.000,4208000000.000,4201000000.000,4717000000.000,5124000000.000,6009000000.000,6296000000.000,5171000000.000,5129000000.000,4993000000.000,5116000000.000,5257000000.000,5052000000.000
AssetsHeldForSaleCurrent,13000000.000,11000000.000,2000000.000,2000000.000,2000000.000,41000000.000,0.000,0.000,,,,,,,,,,,,,,,,,
AssetsHeldForSaleLongLived,,,,20000000.000,,,,,,,,44000000.000,,,,,,,,,,,,,
AssetsHeldForSaleLongLivedFairValueDisclosure,,,,,,,,,,,,,,,,23000000.000,,,,45000000.000,,,,163000000.000,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,337000000.000,1170000000.000,1186000000.000,550000000.000,2000000.000,2000000.000,17000000.000,29000000.000,3000000.000
AvailableForSaleSecurities,,,,,,,,,,,11000000.000,62000000.000,62000000.000,66000000.000,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,1000000.000,,,,1000000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,42000000.000,56000000.000,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,2000000.000,,,,,,,,,,,,,,,,,,,,,,
