,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,267294.000,,,,1364683.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,346470.000,,,,1453946.000
AdvertisingExpense,0.000,,,,
CostOfGoodsSold,0.000,0.000,0.000,0.000,
Depletion,0.000,,,,7680.000
GainsLossesOnExtinguishmentOfDebt,0.000,,,,
GeneralAndAdministrativeExpense,301484.000,-353170.000,133489.000,158565.000,156959.000
GrossProfit,0.000,0.000,0.000,0.000,12387.000
IncreaseDecreaseInOperatingAssets,0.000,,,,-16768.000
IncreaseDecreaseInOperatingLiabilities,79176.000,,,,106031.000
LeaseOperatingExpense,,,,,11736.000
NetCashProvidedByUsedInFinancingActivities,72500.000,,,,32250.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,72500.000,,,,32250.000
NetCashProvidedByUsedInInvestingActivities,-125.000,,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-125.000,,,,0.000
NetCashProvidedByUsedInOperatingActivities,-92457.000,,,,-38246.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-92457.000,,,,-38246.000
NetIncomeLoss,-438927.000,,-214189.000,,-173756.000
OtherAssetImpairmentCharges,0.000,,,,417186.000
PaymentsToAcquireIntangibleAssets,-125.000,,,,0.000
PaymentsToAcquireOtherProductiveAssets,0.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,0.000,,,,
ProceedsFromIssuanceOfCommonStock,0.000,,,,
ProceedsFromRepaymentsOfShortTermDebt,72500.000,,,,42750.000
ProfitLoss,-438927.000,231743.000,,,-1492192.000
RepaymentsOfShortTermDebt,0.000,,,,-10500.000
Revenues,0.000,0.000,0.000,0.000,24123.000
SalesRevenueNet,0.000,0.000,0.000,0.000,24123.000
ShareBasedCompensation,0.000,,,,
