,2016-09-30,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-3000.000
AmortizationOfDebtDiscountPremium,,10000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,10524386.000,914575.000
CapitalExpendituresIncurredButNotYetPaid,,129000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-31263000.000
ComprehensiveIncomeNetOfTax,-5259000.000,-7763000.000
CostOfRevenue,644000.000,823000.000
DepreciationAndAmortization,,66000.000
EarningsPerShareBasicAndDiluted,-5.460,-0.470
FairValueAdjustmentOfWarrants,669000.000,0.000
GainLossOnDispositionOfAssets1,,0.000
GrossProfit,129000.000,649000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,217000.000
IncreaseDecreaseInAccountsReceivable,,1035000.000
IncreaseDecreaseInDeferredRevenue,,50000.000
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,-515000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,-942000.000
IncreaseDecreaseInInventories,,101000.000
IncreaseDecreaseInOtherCurrentAssets,,-240000.000
IncreaseDecreaseInOtherCurrentLiabilities,,-115000.000
InterestIncomeExpenseNonoperatingNet,-135000.000,-54000.000
InterestPaid,,130000.000
NetCashProvidedByUsedInFinancingActivities,,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,0.000
NetCashProvidedByUsedInInvestingActivities,,-22910000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-22910000.000
NetCashProvidedByUsedInOperatingActivities,,-8353000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-8353000.000
NetIncomeLoss,-5260000.000,-7745000.000
OperatingExpenses,4581000.000,8340000.000
OperatingIncomeLoss,-4452000.000,-7691000.000
OperatingLeasesRentExpenseNet,,100000.000
OtherComprehensiveIncomeLossNetOfTax,1000.000,-18000.000
OtherNonoperatingIncomeExpense,-4000.000,0.000
PaymentsToAcquirePropertyPlantAndEquipment,,381000.000
PaymentsToAcquireShortTermInvestments,,25029000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,,2500000.000
ProceedsFromStockOptionsExercised,,0.000
ResearchAndDevelopmentExpense,2169000.000,2400000.000
RevenueFromRelatedParties,773000.000,0.000
Revenues,773000.000,
SalesRevenueNet,773000.000,
SalesRevenueServicesNet,,1472000.000
SellingGeneralAndAdministrativeExpense,2412000.000,5940000.000
ShareBasedCompensation,55000.000,463000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.530,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.014,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,79.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,188956.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,0.930
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,0.760
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,9.440
StockIssuedDuringPeriodSharesStockOptionsExercised,,97.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,963724.000,16562030.000
