,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableCurrent,19605.000,28676.000,32002.000,17177.000,10797.000,24058.000,196338.000,14389.000,8993.000,21132.000
AccountsReceivableNetCurrent,409440.000,447028.000,511448.000,508722.000,414632.000,461544.000,444902.000,630784.000,645958.000,615093.000
AccruedLiabilitiesCurrent,127637.000,104787.000,68242.000,100547.000,88463.000,127006.000,256117.000,131376.000,103291.000,159100.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,6574758.000,6703917.000,6830734.000,6956790.000,7080574.000,7230634.000,7249229.000,5851384.000,6015318.000,6177658.000
AdditionalPaidInCapital,12251525.000,12265148.000,12275218.000,12317985.000,12334245.000,12347756.000,12391689.000,12403267.000,12409022.000,12411344.000
AllowanceForDoubtfulAccountsReceivableCurrent,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000
Assets,7704533.000,7964485.000,8150829.000,8485106.000,8742274.000,9014086.000,9671157.000,9635018.000,9888551.000,10211858.000
AssetsCurrent,2148761.000,2764988.000,3191282.000,3557789.000,3901213.000,3230398.000,3481254.000,3583651.000,3993130.000,4320012.000
BuildingsAndImprovementsGross,3285029.000,3355843.000,3443723.000,3467738.000,3488668.000,3488668.000,3488668.000,3488668.000,3488668.000,3493643.000
CashAndCashEquivalentsAtCarryingValue,1276128.000,1697546.000,2000367.000,2394911.000,2925152.000,2201706.000,2336814.000,2384739.000,2949777.000,3557977.000
CashFDICInsuredAmount,,,,,,,250000.000,250000.000,250000.000,250000.000
CashUninsuredAmount,,,,,0.000,144653.000,144736.000,1784464.000,2379918.000,2905822.000
CertificatesOfDepositAtCarryingValue,,,,150000.000,150055.000,150112.000,150169.000,150225.000,150307.000,150345.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
CommonStockSharesIssued,2756458.000,2804742.000,2805172.000,2822661.000,2827042.000,2827980.000,2835451.000,2835451.000,2836299.000,2837133.000
CommonStockValue,27564.000,28047.000,28051.000,28226.000,28269.000,28279.000,28354.000,28354.000,28362.000,28370.000
DebtInstrumentBasisSpreadOnVariableRate,,,,,0.013,0.013,0.013,0.013,,
DeferredFinanceCostsNoncurrentNet,13568.000,10306.000,7046.000,14006.000,10735.000,7463.000,4192.000,11117.000,7852.000,4588.000
DeferredTaxAssetsLiabilitiesNet,,,,,552300.000,428800.000,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,504300.000,377100.000,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,48000.000,51700.000,,,,
DeferredTaxAssetsNet,,,,,552300.000,428800.000,,,,
DeferredTaxAssetsNetCurrent,394700.000,556900.000,651000.000,606200.000,504300.000,377100.000,521000.000,356700.000,184700.000,94900.000
DeferredTaxAssetsNetNoncurrent,733500.000,414100.000,185400.000,97400.000,48000.000,51700.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,504300.000,377100.000,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,17700.000,17700.000,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,30300.000,34000.000,,,,
DeferredTaxLiabilities,,,,,,,125400.000,120600.000,120500.000,154900.000
DepositsAssetsNoncurrent,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,43447.000,31626.000,19804.000,8226.000,1663.000,832.000
FurnitureAndFixturesGross,2019727.000,,,,,,,,,
Land,171654.000,171654.000,171654.000,171654.000,171654.000,171654.000,171654.000,171654.000,171654.000,171654.000
Liabilities,,,,,,,577855.000,266365.000,232784.000,335132.000
LiabilitiesAndStockholdersEquity,7704533.000,7964485.000,8150829.000,8485106.000,8742274.000,9014086.000,9671157.000,9635018.000,9888551.000,10211858.000
