,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsAndOtherReceivablesNetCurrent,,,,373000.000,0.000,0.000,,,,,,,,,,
AccountsPayableCurrent,3449000.000,4440000.000,3445000.000,3539000.000,2937000.000,2547000.000,2970000.000,3634000.000,1909000.000,2280000.000,3201000.000,3244000.000,3182000.000,3207000.000,3664000.000,304000.000
AccountsReceivableNetCurrent,4954000.000,7272000.000,6334000.000,4386000.000,5710000.000,5595000.000,6784000.000,7344000.000,5209000.000,5370000.000,7435000.000,6983000.000,6747000.000,5552000.000,5772000.000,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,513000.000,,,,125000.000,,,,486000.000,
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,,,,,834000.000,
AccruedLiabilitiesCurrent,4034000.000,3101000.000,3551000.000,3697000.000,3770000.000,3866000.000,3759000.000,3832000.000,3900000.000,3887000.000,4259000.000,4447000.000,4827000.000,4890000.000,4424000.000,562000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,3012000.000,,,,3064000.000,3197000.000,3362000.000,3169000.000,2496000.000,2281000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1644000.000,-1959000.000,-2066000.000,-1594000.000,-1921000.000,-1644000.000,-1678000.000,-2367000.000,-2380000.000,-1585000.000,-1248000.000,-1150000.000,-857000.000,-1703000.000,-2305000.000,-3224000.000
AcquiredIndefiniteLivedIntangibleAssetAmount,,,,,,,380000.000,,,,,,,,,
AdditionalPaidInCapital,44133000.000,44153000.000,44162000.000,44169000.000,44173000.000,44173000.000,44177000.000,44177000.000,44196000.000,44201000.000,44205000.000,44210000.000,44215000.000,44224000.000,44265000.000,44277000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,75000.000,67.000,77000.000,68000.000,70000.000,68000.000,70000.000,76000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,113000.000,89000.000,123000.000,89000.000,76000.000,76000.000,75000.000,67000.000,77000.000,68000.000,70000.000,68000.000,70000.000,76000.000,109000.000,99000.000
