,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,2113000.000,2718000.000,3276000.000,3580000.000,3819000.000,2511000.000,2329000.000,2635000.000,3221000.000,2216000.000,2312000.000,1991638.000,2164268.000
AccountsPayableCurrent,1460000.000,844000.000,1191000.000,843000.000,179000.000,200000.000,102000.000,628000.000,854000.000,1047000.000,1057000.000,1061000.000,1141000.000,1170000.000,1277000.000,1275000.000,713000.000,710000.000,2326675.000,2326609.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,211000.000,211000.000,211000.000,217000.000,222000.000,111000.000,131000.000,106000.000,124000.000,135000.000,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,1216000.000,1764000.000,2040000.000,2386000.000,2639000.000,1171000.000,707000.000,948000.000,1341000.000,864000.000,815000.000,,
AccountsReceivableNetCurrent,548000.000,434000.000,735000.000,756000.000,,,,,,10000.000,20000.000,24000.000,11000.000,60000.000,66000.000,,,,116483.000,9628.000
AccruedLiabilitiesCurrent,3381000.000,2723000.000,2429000.000,2049000.000,722000.000,577000.000,181000.000,2113000.000,2718000.000,3276000.000,3580000.000,3819000.000,2492000.000,2329000.000,2635000.000,3221000.000,2216000.000,,,
AccruedProfessionalFeesCurrent,,,,328000.000,,,,434000.000,445000.000,453000.000,454000.000,463000.000,477000.000,466000.000,488000.000,466000.000,55000.000,,,
AccruedRoyaltiesCurrentAndNoncurrent,,,,,,,,35000.000,60000.000,160000.000,160000.000,160000.000,,,,,,,,
AccruedSalariesCurrent,,,,,,,,1251000.000,1734000.000,1976000.000,2315000.000,2535000.000,1204000.000,896000.000,1202000.000,1608000.000,778000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,4000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-299000.000,-183000.000,-454000.000,-495000.000,-471000.000,75000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,125000.000,-54000.000,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,591287000.000,591287000.000,591289000.000,591448000.000,591433000.000,591433000.000,591433000.000,643000.000,5595000.000,5834000.000,13220000.000,13590000.000,15000000.000,15363000.000,15852000.000,22106000.000,20992000.000,21048000.000,-16404799.000,-16404799.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,0.000,0.000
AllowanceForDoubtfulAccountsReceivableCurrent,72000.000,56000.000,58000.000,9000.000,,,,,,,,,,,,,,,,
AmountOfEmbeddedRegulatoryLiability,,,,,,,,,,,125000.000,385000.000,,,,,,,,
Assets,20477000.000,15437000.000,9566000.000,5653000.000,3413000.000,1854000.000,1518000.000,7727000.000,8219000.000,7978000.000,7046000.000,6775000.000,1745000.000,1669000.000,1195000.000,1080000.000,12000.000,7000.000,1306152.000,1112797.000
AssetsCurrent,17281000.000,12360000.000,8017000.000,4127000.000,3210000.000,1707000.000,1445000.000,515000.000,1183000.000,1028000.000,251000.000,130000.000,186000.000,157000.000,113000.000,27000.000,12000.000,7000.000,418260.000,232136.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,171000.000,1093000.000,105000.000,61000.000,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,5527000.000,4514000.000,827000.000,171000.000,911000.000,76000.000,61000.000,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,343000.000,179000.000,,,182000.000,29000.000,0.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,,,,,,,258000.000,184000.000,,,,,,,,,,,,
BankOverdrafts,,,,,,,,,,,,,,,,,,,,8257.000
BuildingsAndImprovementsGross,,,,,,,,,,,,,,,,,,,876334.000,870078.000
CashAndCashEquivalentsAtCarryingValue,8381000.000,6302000.000,3299000.000,1464000.000,709000.000,1259000.000,934000.000,130000.000,13000.000,2000.000,110000.000,24000.000,77000.000,16000.000,2000.000,3000.000,,1000.000,58103.000,
