,2011-01-29,2011-04-30,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AccountsPayableCurrent,233846000.000,212667000.000,245175000.000,243199000.000,224859000.000,188732000.000,209528000.000,214031000.000,191143000.000,178086000.000,198388000.000,188994000.000,191532000.000,164895000.000,194101000.000,174557000.000,159924000.000,144902000.000,159244000.000,175976000.000,177505000.000,179533000.000,201992000.000,236268000.000,209616000.000,207215000.000
AccountsReceivableGrossCurrent,,,,,,,,,,,,,315957000.000,254698000.000,272247000.000,271013000.000,248125000.000,225312000.000,228210000.000,227083000.000,255908000.000,210812000.000,235334000.000,253664000.000,260459000.000,224988000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,32671000.000,,,,26766000.000,,,,23126000.000,,,,20874000.000,,,,,,,,,
AccruedAdvertisingCurrent,,,,,7769000.000,,,,7830000.000,,,,7853000.000,,,,9368000.000,,,,9578000.000,,,,7746000.000,
AccruedIncomeTaxesCurrent,,,,,26843000.000,,,,30342000.000,,,,11823000.000,,,,0.000,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,193147000.000,198475000.000,175588000.000,181013000.000,191922000.000,162779000.000,171204000.000,169503000.000,174333000.000,153126000.000,164068000.000,140410000.000,140494000.000,134329000.000,155132000.000,146624000.000,145530000.000,135446000.000,135929000.000,127148000.000,135271000.000,116780000.000
AccruedProfessionalFeesCurrent,,,,,6516000.000,,,,5627000.000,,,,5871000.000,,,,4988000.000,,,,10548000.000,,,,7982000.000,
AccruedRentCurrent,,,,,,,,,,,,,9607000.000,,,,2378000.000,,,,1461000.000,,,,6342000.000,
AccruedRoyaltiesCurrent,,,,,12716000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,410984000.000,,,,470445000.000,,,,507669000.000,,,,520754000.000,,,,500696000.000,,,,541718000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,200000.000,,100000.000,0.000,200000.000,100000.000,169000.000,88000.000,113000.000,103000.000,,,0.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,-5619000.000,467000.000,4259000.000,1465000.000,7993000.000,2630000.000,-1782000.000,1918000.000,1558000.000,-185000.000,-113000.000,-1667000.000,366000.000,4884000.000,7157000.000,4296000.000,5868000.000,4040000.000,7252000.000,-3773000.000,-37000.000,2675000.000,5400000.000,4948000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,-11600000.000,,,,10700000.000,,,,-7700000.000,,,,-124400000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-8578000.000,32837000.000,22526000.000,14845000.000,-23197000.000,-22518000.000,-56453000.000,-31636000.000,-2461000.000,-23201000.000,-17627000.000,-7304000.000,-13801000.000,6533000.000,-10774000.000,-52776000.000,-127065000.000,-129963000.000,-142804000.000,-142239000.000,-158054000.000,-126536000.000,-137214000.000,-146983000.000,-161389000.000,-150292000.000
AdditionalPaidInCapital,,,,,,,414399000.000,418725000.000,423387000.000,426546000.000,431773000.000,436019000.000,439742000.000,443652000.000,447587000.000,451097000.000,453546000.000,456720000.000,459838000.000,465105000.000,468574000.000,472090000.000,475476000.000,478911000.000,480435000.000,484506000.000
AdditionalPaidInCapitalCommonStock,368225000.000,374732000.000,386677000.000,394445000.000,400178000.000,405082000.000,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,39392000.000,37157000.000,38341000.000,34960000.000,31920000.000,29571000.000,29475000.000,31258000.000,33549000.000,33143000.000,34074000.000,35459000.000,34922000.000,31345000.000
