,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccumulatedOtherComprehensiveIncomeLossNetOfTax,356079.000,582930.000,645865.000,598813.000,469403.000
AdditionalPaidInCapital,41284296.000,41321200.000,41359009.000,41395811.000,41418869.000
AdvancesFromFederalHomeLoanBanks,28500000.000,35000000.000,51500000.000,68447000.000,28000000.000
Assets,395358925.000,403096049.000,441147246.000,477599237.000,438234770.000
AvailableForSaleSecurities,33757124.000,30637227.000,29810135.000,22505649.000,18476408.000
CashAndDueFromBanks,5043404.000,2426183.000,2971024.000,3611404.000,6346319.000
CashSurrenderValueOfLifeInsurance,1915165.000,1934830.000,1954434.000,1974210.000,1994077.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
CommonStockSharesIssued,2588707.000,2588707.000,2595207.000,2595207.000,2595207.000
CommonStockSharesOutstanding,2588707.000,2588707.000,2595207.000,2595207.000,2595207.000
CommonStockValue,25887.000,25887.000,25952.000,25952.000,25952.000
Deposits,324060770.000,324187994.000,340929380.000,354671346.000,362670834.000
FederalFundsPurchased,,,3487000.000,8766000.000,0.000
FederalFundsSold,368551.000,421857.000,125317.000,243046.000,137688.000
FiniteLivedIntangibleAssetsNet,50947.000,39442.000,27937.000,22651.000,17365.000
HeldToMaturitySecurities,2000000.000,2000000.000,0.000,0.000,
InterestBearingDepositLiabilities,303449005.000,303415139.000,317702115.000,334195148.000,340013865.000
InterestBearingDepositsInBanks,16743046.000,4051965.000,401903.000,478763.000,5433099.000
JuniorSubordinatedDebentureOwedToUnconsolidatedSubsidiaryTrust,7217000.000,7217000.000,7217000.000,7217000.000,7217000.000
Liabilities,362520559.000,370299619.000,408743283.000,444437687.000,405004351.000
LiabilitiesAndStockholdersEquity,395358925.000,403096049.000,441147246.000,477599237.000,438234770.000
LoansAndLeasesReceivableAllowance,6116043.000,5927507.000,5785218.000,5221736.000,5813232.000
LoansAndLeasesReceivableNetOfDeferredIncome,263596080.000,259561046.000,260789176.000,254667452.000,249074531.000
LoansAndLeasesReceivableNetReportedAmount,257480037.000,253633539.000,255003958.000,249445716.000,243261299.000
LoansReceivableHeldForSaleNet,23975317.000,31310607.000,66523424.000,36122381.000,46773200.000
NoninterestBearingDepositLiabilities,20611765.000,20772855.000,23227265.000,20476198.000,22656969.000
OtherAssets,7105555.000,8011057.000,8042557.000,8734053.000,9946800.000
OtherLiabilities,2742789.000,3894625.000,5609903.000,5336341.000,7116517.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,9950.000,9950.000,9950.000,9950.000,9950.000
PreferredStockSharesOutstanding,9950.000,9950.000,9950.000,9950.000,9950.000
PreferredStockValue,9598802.000,9616152.000,9633759.000,9651627.000,9669758.000
PropertyPlantAndEquipmentNet,7352858.000,7347630.000,7298090.000,7309083.000,7346976.000
RealEstateAcquiredThroughForeclosure,14302239.000,12439118.000,14336412.000,15423903.000,18313315.000
RestrictedInvestments,4457500.000,3964500.000,4242200.000,5136250.000,5141550.000
RetainedEarningsAccumulatedDeficit,-18426698.000,-18749739.000,-19260622.000,-18510653.000,-18353563.000
StockholdersEquity,32838366.000,32796430.000,32403963.000,33161550.000,33230419.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,32838366.000,32796430.000,32403963.000,33161550.000,33230419.000
