,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,2915000.000,1458000.000,2019000.000,653000.000
AllocatedShareBasedCompensationExpense,,1100000.000,5700000.000,4400000.000
AllowanceForLoanAndLeaseLossesProvisionForLossNet,,650000.000,,
AllowanceForLoanAndLeaseLossesWriteoffsNet,,,0.000,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,22200.000
BenefitsLossesAndExpenses,489911000.000,524081000.000,718570000.000,551259000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,38958000.000,5271000.000,-3702000.000,156219000.000
CededPremiumsLifeInsuranceInForce,,,5400000000.000,
ComprehensiveIncomeNetOfTax,58395000.000,116168000.000,57541000.000,109294000.000
ContractsInForceSubjectToParticipationThroughReinsuranceValue,,5400000000.000,,
CurrentFederalTaxExpenseBenefit,,51886000.000,71709000.000,29395000.000
DeferredFederalIncomeTaxExpenseBenefit,,-3863000.000,-26259000.000,22538000.000
DeferredPolicyAcquisitionCostAmortizationExpense,133088000.000,121922000.000,108233000.000,115154000.000
DeferredPolicyAcquisitionCostAmortizationExpenseEffectOfAdjustmentsToEstimatedGrossProfit,,12800000.000,15800000.000,7200000.000
DeferredPolicyAcquisitionCostAmortizationExpenseUnrealizedInvestmentGainsLosses,,23740000.000,-54560000.000,9501000.000
DeferredPolicyAcquisitionCostsAdditions,,128517000.000,133982000.000,141868000.000
DeferredSalesInducementsAdditions,232788000.000,31758000.000,26159000.000,18355000.000
DeferredSalesInducementsAdjustments,,7406000.000,15924000.000,-1802000.000
DeferredSalesInducementsAmortizationExpense,,27261000.000,25357000.000,26357000.000
DefinedBenefitPlanAmortizationOfNetGainsLosses,,66000.000,,
DefinedBenefitPlanAmortizationOfNetPriorServiceCostCredit,,103000.000,,
DefinedBenefitPlanFutureAmortizationOfGainLoss,,,0.000,0.000
DefinedBenefitPlanFutureAmortizationOfPriorServiceCostCredit,,,103000.000,103000.000
DefinedContributionPlanCostRecognized,,323000.000,,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,410000.000,
DefinedContributionPlanEmployerMatchingContributionPercent,,0.010,0.030,0.030
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,0.020,,
DepreciationAmortizationAndAccretionNet,792000.000,5688000.000,4674000.000,3421000.000
EffectOfExchangeRateOnCashAndCashEquivalents,-217000.000,221000.000,652000.000,-913000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,0.000,700000.000,1100000.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,400000.000,2000000.000,1500000.000
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,0.000,40350000.000
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInOtherIncome,,0.000,,
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,7419000.000,44722000.000
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInOtherIncome,,1337000.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,0.000,0.000,68616000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,897000.000,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetIssues,,,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,,,,73937000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,,0.000,0.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,,,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,,,197580000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,-9015000.000,169314000.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,1144000.000,5725000.000,73851000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInOtherComprehensiveIncome,,0.000,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,,,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,,,,73937000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchasesSalesIssuancesSettlements,,73000.000,-2504000.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySales,,,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,,,,198634000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityTransfersNet,,0.000,187399000.000,0.000
GainLossOnDispositionOfAssets,,0.000,0.000,-478000.000
GainLossOnInvestments,6082000.000,13201000.000,8653000.000,11605000.000
GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,6202000.000,14541000.000,8958000.000,11755000.000
GainLossOnSaleOfMortgageLoans,,-638000.000,0.000,0.000
GainsLossesOnSalesOfInvestmentRealEstate,,2485000.000,262000.000,955000.000
ImpairmentOfInvestments,1752000.000,-1023000.000,-846000.000,18000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,82836000.000,140581000.000,141697000.000,157521000.000
IncomeTaxExpenseBenefit,27209000.000,48023000.000,45450000.000,51933000.000
IncomeTaxReconciliationDeductionsDividends,,1292000.000,1140000.000,1076000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,245000.000,-214000.000,-358000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,49204000.000,49594000.000,55133000.000
IncomeTaxReconciliationNondeductibleExpenseAmortization,,116000.000,0.000,0.000
IncomeTaxReconciliationNondeductibleExpenseLifeInsurance,,160000.000,160000.000,160000.000
IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,,110000.000,120000.000,277000.000
IncomeTaxReconciliationNondeductibleExpenseOther,,2000.000,1000.000,
IncomeTaxReconciliationOtherAdjustments,,211000.000,-733000.000,-49000.000
IncomeTaxReconciliationPriorYearIncomeTaxes,,1244000.000,-273000.000,1000.000
IncomeTaxReconciliationTaxExemptIncome,,1977000.000,2065000.000,2155000.000
IncomeTaxesPaid,31331000.000,62540000.000,57350000.000,36123000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,-6731000.000
IncreaseDecreaseInAccruedInvestmentIncomeReceivable,8155000.000,4790000.000,2312000.000,760000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,,-22538000.000
IncreaseDecreaseInDeferredPolicyAcquisitionCosts,65073000.000,10623000.000,26165000.000,18336000.000
IncreaseDecreaseInFuturePolicyBenefitReserves,24245000.000,13536000.000,9664000.000,7698000.000
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,-7971000.000,-15054000.000,-7932000.000,
IncreaseDecreaseInOperatingLiabilities,-11104000.000,13076000.000,-660000.000,-394000.000
IncreaseDecreaseInOtherOperatingAssets,-3637000.000,7176000.000,17343000.000,867000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-111000.000,0.000,1000.000,0.000
IncreaseDecreaseInOtherPolicyholderFunds,-219000.000,-2747000.000,-5974000.000,-3365000.000
InsuranceCommissionsAndFees,,,148388000.000,150596000.000
InterestCreditedToPolicyholdersAccountBalances,232788000.000,262339000.000,454594000.000,298259000.000
InterestPaid,0.000,40000.000,50000.000,40000.000
InvestmentIncomeInterestAndDividend,,461210000.000,661459000.000,506516000.000
InvestmentIncomeInvestmentExpense,,1162000.000,1027000.000,1086000.000
InvestmentIncomeNet,,460048000.000,660432000.000,505430000.000
LeaseAndRentalExpense,,200000.000,400000.000,100000.000
LoansAndLeasesReceivableImpairedTroubledDebtInterestIncome,,0.000,0.000,
MortgageLoansOnRealEstateOtherAdditions,,21500000.000,34100000.000,37100000.000
NetCashProvidedByUsedInFinancingActivities,662251000.000,142971000.000,105371000.000,103422000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,662251000.000,142971000.000,105371000.000,103422000.000
NetCashProvidedByUsedInInvestingActivities,-867841000.000,-428205000.000,-363324000.000,-259554000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-867841000.000,-428205000.000,-363324000.000,-259554000.000
NetCashProvidedByUsedInOperatingActivities,244765000.000,290281000.000,253599000.000,313264000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,244765000.000,290281000.000,253599000.000,313264000.000
NetIncomeLoss,55627000.000,92558000.000,96247000.000,105588000.000
NetInvestmentIncome,391034000.000,460048000.000,660432000.000,505430000.000
OperatingExpenses,,567484000.000,,
OperatingIncomeLoss,,83978000.000,90622000.000,98043000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,-3417000.000,,,
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostTax,,410000.000,,
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentBeforeTaxPortionAttributableToParent,,37172000.000,-69148000.000,11634000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,6402000.000,24162000.000,-44946000.000,7562000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesTaxPortionAttributableToParent,,13010000.000,-24202000.000,4072000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,,64000.000,246000.000,-913000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-217000.000,,,
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,,-157000.000,-406000.000,-357000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,,,8592000.000,-5077000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,,,5588000.000,-3300000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax,,,3004000.000,-1777000.000
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicBenefitCostBeforeTax,,1183000.000,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,773000.000,,
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,,36053000.000,-60310000.000,5644000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,221000.000,652000.000,-556000.000
OtherComprehensiveIncomeLossNetOfTax,,23610000.000,-38706000.000,3706000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,2768000.000,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,-6929000.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,-4504000.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,,-2425000.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,,,4709000.000,7693000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,3061000.000,5000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,,,1648000.000,2693000.000
OtherComprehensiveIncomeLossTax,,12443000.000,-21604000.000,1938000.000
OtherComprehensiveIncomeLossTransfersFromHeldToMaturityToAvailableForSaleSecuritiesNetOfTax,,148000.000,0.000,0.000
OtherComprehensiveIncomeReclassificationAdjustmentForHeldToMaturityTransferredToAvailableForSaleSecuritiesBeforeTax,,227000.000,0.000,0.000
OtherComprehensiveIncomeReclassificationAdjustmentForHeldToMaturityTransferredToAvailableForSaleSecuritiesNetOfTax,-27000.000,,,
OtherComprehensiveIncomeReclassificationAdjustmentForHeldToMaturityTransferredToAvailableForSaleSecuritiesTax,,79000.000,0.000,0.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,4365000.000,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,41863000.000,-64951000.000,19287000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,10955000.000,27211000.000,-42218000.000,12536000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,14652000.000,-22733000.000,6751000.000
OtherCostAndExpenseOperating,77541000.000,87978000.000,95693000.000,83551000.000
OtherIncome,25439000.000,23470000.000,23716000.000,21630000.000
OtherNoncashIncome,4251000.000,14720000.000,14622000.000,12913000.000
OtherThanTemporaryImpairmentCreditLossesRecognizedInEarningsAdditionsNoPreviousImpairment,,1243000.000,242000.000,7000.000
