,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AdvertisingBarterTransactionsAdvertisingBarterCosts,,,,,,,,,,,,,12950.000,11493.000,,0.000,0.000
AdvertisingBarterTransactionsAdvertisingBarterRevenue,,,,,,,,,,,,7714.000,7714.000,4500.000,,4500.000,4500.000
AdvertisingExpense,,,,,,18308.000,,,,,,,,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,-164000.000,,-103200.000,,,,-814.000,-2.000,8.000,-8.000,2.000,,0.000,-2.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,,,,,,0.000,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,,80989.000,,,,80998.000,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,-2906551.000,-133001.000,,-459661.000,-711337.000,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,218743.000,176483.000,,223631.000,225899.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,783488.000,,,,-188063.000,,,,,,-42897.000,,,,-11701.000,
ComprehensiveIncomeNetOfTax,,,,,,-894326.000,-2320427.000,-1602789.000,-2600057.000,-2907365.000,-271057.000,-237906.000,-459669.000,-711335.000,-471758.000,-470229.000,-879024.000
CostOfRevenue,380784.000,472612.000,753077.000,444015.000,110542.000,174094.000,254119.000,63267.000,63748.000,113206.000,75357.000,131510.000,134984.000,140087.000,391399.000,98298.000,62058.000
Depreciation,,,,,,18016.000,,,,187444.000,180493.000,157138.000,115012.000,84000.000,52258.000,23975.000,8172.000
DepreciationDepletionAndAmortization,124831.000,68867.000,46772.000,33797.000,52694.000,18016.000,52977.000,49943.000,94301.000,187444.000,180493.000,156061.000,114310.000,83438.000,-217757.000,9946.000,176534.000
EarningsPerShareBasicAndDiluted,0.000,-0.010,-0.010,-0.010,-0.010,0.000,-0.010,-0.010,0.000,0.000,0.000,0.000,-0.070,-0.100,0.170,-0.001,0.000
EmbeddedServiceCosts,,,,,,,,,,,,,,,,62989.000,51563.000
GainLossOnDispositionOfAssets,,,,,,,,,,,,3625.000,3.000,5315.000,0.000,0.000,10000.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,0.000,0.000,,,46041.000
