,2011-09-30,2011-12-31,2012-06-30
CashPeriodIncreaseDecrease,,,-187.000
CostOfRevenue,0.000,0.000,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,0.000,0.000,
EarningsPerShareBasicAndDiluted,-0.000,-0.000,0.000
GeneralAndAdministrativeExpense,99278.000,170419.000,108665.000
GrossProfit,0.000,0.000,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-186975.000,-258116.000,-196362.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.000,-0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTax,0.000,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.000,0.000,
IncreaseDecreaseInAccountsPayable,,,23632.000
IncreaseDecreaseInInterestPayableNet,,,87697.000
InterestExpense,87697.000,87697.000,87697.000
NetCashProvidedByUsedInFinancingActivities,,,69846.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,69846.000
NetCashProvidedByUsedInOperatingActivities,,,-70033.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-70033.000
NetIncomeLoss,-186975.000,-258116.000,-196362.000
NonoperatingIncomeExpense,-87697.000,-87697.000,-87697.000
OperatingIncomeLoss,-99278.000,-170419.000,-108665.000
OtherIncome,0.000,0.000,
ProceedsFromIssuanceOrSaleOfEquity,,,69846.000
Revenues,0.000,0.000,
SalesRevenueNet,0.000,0.000,
ShareBasedCompensation,,,15000.000
StockIssued1,,,-20000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,65439473.000,103492433.000,209086659.000
