,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AccountsPayableCurrent,4017000.000,10375000.000,8849000.000,6631000.000,12277000.000,6745000.000,6615000.000,8964000.000
AccountsPayableCurrentAndNoncurrent,,,,,2100000.000,2400000.000,3500000.000,3700000.000
AccountsPayableRelatedPartiesCurrent,,,1209000.000,,,3327000.000,5082000.000,4267000.000
AccruedLiabilitiesCurrent,1011000.000,565000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3631000.000,3847000.000,4651000.000,5649000.000,6779000.000,7769000.000,8931000.000,10337000.000
Assets,91122000.000,75954000.000,106099000.000,101713000.000,103980000.000,82594000.000,75749000.000,92486000.000
AssetsCurrent,49296000.000,25619000.000,51225000.000,40375000.000,42205000.000,32258000.000,25291000.000,42357000.000
BillingsInExcessOfCost,,,,,,,3730000.000,
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,,,2000000.000,,,
CashAndCashEquivalentsAtCarryingValue,41023000.000,9581000.000,40879000.000,28328000.000,23137000.000,17531000.000,9737000.000,21945000.000
CommonStockNoParValue,0.000,0.000,,,0.000,,,
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,7632540.000,7668235.000,9996144.000,10003905.000,10012682.000,10020106.000,10028269.000,10063135.000
CommonStockSharesOutstanding,7632540.000,7668235.000,9996144.000,10003905.000,9996144.000,9996144.000,9996144.000,10063135.000
CommonStockValue,59348000.000,59737000.000,93184000.000,93310000.000,63458000.000,63578000.000,63724000.000,64428000.000
CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,,,,,,,1623000.000,
CustomerDepositsCurrent,,,,,,,6300000.000,
DeferredIncomeTaxesAndOtherAssetsNoncurrent,25117000.000,26633000.000,16375000.000,17226000.000,16076000.000,,,
DeferredRevenue,,,,,,,12686000.000,
DeferredRevenueAndCreditsCurrent,,12389000.000,5105000.000,5408000.000,4321000.000,10914000.000,6919000.000,17407000.000
DeferredRevenueAndCreditsNoncurrent,2428000.000,6511000.000,632000.000,658000.000,,,,
DeferredRevenueCurrent,4951000.000,,,,3695000.000,10084000.000,625000.000,11514000.000
DeferredRevenueNoncurrent,,,,1105000.000,1105000.000,1965000.000,875000.000,13259000.000
DeferredTaxAssetsGross,,,,,,,44675000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,22300000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,45200000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,2000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,,,,,2136000.000,
DeferredTaxAssetsValuationAllowance,,,,,,22000000.000,39523000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,67000.000,
DeferredTaxLiabilitiesOther,,,,,,,4199000.000,
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,,190000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,696000.000,
DepositAssets,,,,,11900000.000,11900000.000,,
Deposits,,,14900000.000,11900000.000,11900000.000,11900000.000,21200000.000,16500000.000
DerivativeBasisSpreadOnVariableRate,,,,,,,0.034,
EmployeeRelatedLiabilitiesCurrent,3168000.000,2652000.000,2545000.000,1120000.000,1408000.000,1611000.000,2569000.000,2479000.000
FurnitureAndFixturesGross,,,,,828000.000,730000.000,781000.000,798000.000
Goodwill,435000.000,435000.000,435000.000,,,,,
IntangibleAssetsNetExcludingGoodwill,326000.000,334000.000,354000.000,,,,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,10310000.000,8260000.000,590000.000,1126000.000,1257000.000,1490000.000,1850000.000,2173000.000
LeaseholdImprovementsGross,,,,,1199000.000,1094000.000,1106000.000,1111000.000
Liabilities,88363000.000,74069000.000,56920000.000,53349000.000,55923000.000,56805000.000,55886000.000,72276000.000
LiabilitiesAndStockholdersEquity,91122000.000,75954000.000,106099000.000,101713000.000,103980000.000,82594000.000,75749000.000,92486000.000
LiabilitiesCurrent,49884000.000,37571000.000,47464000.000,46586000.000,51661000.000,49201000.000,49397000.000,53360000.000
LiabilitiesNoncurrent,38479000.000,36498000.000,9456000.000,6763000.000,4262000.000,7604000.000,6489000.000,18916000.000
LineOfCreditFacilityAmountOutstanding,,,,,18000000.000,10400000.000,3000000.000,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,15000000.000,15000000.000,15000000.000,15000000.000
LinesOfCreditCurrent,4168000.000,7887000.000,10873000.000,17643000.000,18000000.000,,3000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,559000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,489000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,630000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,605000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,581000.000,
LongTermLineOfCredit,,,3624000.000,,,,,
LongTermNotesPayable,,,,,,,2305000.000,2162000.000
MachineryAndEquipmentGross,,,,,4331000.000,6397000.000,7522000.000,8322000.000
MarketableSecuritiesCurrent,505000.000,505000.000,508000.000,403000.000,735000.000,1893000.000,1641000.000,2634000.000
MinorityInterest,1422000.000,3970000.000,4064000.000,4524000.000,-25016000.000,-23429000.000,-24096000.000,-22284000.000
NotesPayable,,,,,,,2864000.000,
NotesPayableCurrent,,,,,,,559000.000,564000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,4570000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,477000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,795000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,810000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,789000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,768000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,931000.000,
OperatingLeasesFutureMinimumPaymentsReceivable,,,,,,,406689000.000,
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,,40442000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,,,46710000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,,,45202000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,,,44339000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,,,43346000.000,
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,,,,,,,186650000.000,
OtherAccruedLiabilitiesNoncurrent,,,,,657000.000,692000.000,809000.000,995000.000
OtherAssets,,,,881000.000,1096000.000,3891000.000,3997000.000,3975000.000
OtherAssetsNoncurrent,,35662000.000,17754000.000,19233000.000,18429000.000,5381000.000,5847000.000,6148000.000
PreferredStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,,,
PrepaidExpenseAndOtherAssetsCurrent,1092000.000,2183000.000,3924000.000,4087000.000,4441000.000,2792000.000,2888000.000,2119000.000
ProductWarrantyAccrual,,,,,,,668000.000,814000.000
PropertyPlantAndEquipmentGross,9269000.000,18520000.000,41771000.000,47754000.000,50125000.000,52724000.000,53542000.000,54318000.000
PropertyPlantAndEquipmentNet,5638000.000,14673000.000,37120000.000,42105000.000,43346000.000,44955000.000,44611000.000,43981000.000
PurchaseObligation,,,,,,,6200000.000,
ReceivablesNetCurrent,6676000.000,13350000.000,5914000.000,7557000.000,13892000.000,10042000.000,11025000.000,15659000.000
RedeemableNoncontrollingInterestEquityCarryingAmount,,,,,,60000000.000,60000000.000,60000000.000
RedeemableNoncontrollingInterestEquityOtherFairValue,,,,,60000000.000,,,
RetainedEarningsAccumulatedDeficit,-58011000.000,-61822000.000,-48069000.000,-49470000.000,-52092000.000,-74360000.000,-79765000.000,-81934000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,109954.000,107972.000,107563.000,107796.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,7.510,8.070,8.260,8.300
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,26437.000,25800.000,23100.000,61800.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,180976.000,180976.000,185976.000,185516.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,9.940,9.940,10.200,10.490
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,2792686.000,2474200.000,1242900.000,2982900.000
StandardProductWarrantyAccrual,,,,,562000.000,572000.000,,
StockholdersEquity,1337000.000,-2085000.000,45115000.000,43840000.000,11366000.000,-10782000.000,-16041000.000,-17506000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2759000.000,1885000.000,49179000.000,48364000.000,-13650000.000,-34211000.000,-40137000.000,-39790000.000
TemporaryEquityRedemptionValue,,,,,61707000.000,,60000000.000,60000000.000
UnbilledReceivablesCurrent,,,,,,,1808000.000,
ValuationAllowanceAmount,,,,,,27600000.000,39500000.000,40100000.000
