,2011-11-30,2012-02-29
AccountsPayableCurrent,2582000.000,2893000.000
AccountsReceivableNetCurrent,6127000.000,5715000.000
AccruedLiabilitiesCurrent,1019000.000,1203000.000
AdditionalPaidInCapital,52054000.000,52046000.000
Assets,14768000.000,15284000.000
AssetsCurrent,12552000.000,12978000.000
CapitalLeaseObligationsCurrent,16000.000,16000.000
CapitalLeaseObligationsNoncurrent,15000.000,10000.000
Cash,556000.000,549000.000
CashAndCashEquivalentsAtCarryingValue,556000.000,
CommonStockSharesIssued,10978000.000,11290000.000
CommonStockValue,11000.000,11000.000
DeferredTaxLiabilitiesNoncurrent,125000.000,125000.000
Goodwill,556000.000,556000.000
IntangibleAssetsNetExcludingGoodwill,369000.000,369000.000
InventoryNet,5570000.000,6440000.000
Liabilities,6702000.000,7277000.000
LiabilitiesAndStockholdersEquity,14768000.000,15284000.000
LiabilitiesCurrent,3677000.000,4172000.000
LongTermDebtAndCapitalLeaseObligations,2900000.000,2980000.000
LongTermDebtCurrent,60000.000,60000.000
LongTermDebtNoncurrent,2885000.000,2970000.000
OtherAssetsNoncurrent,163000.000,135000.000
PrepaidExpenseAndOtherAssetsCurrent,299000.000,274000.000
PropertyPlantAndEquipmentNet,1128000.000,1246000.000
RetainedEarningsAccumulatedDeficit,-43999000.000,-44050000.000
StockholdersEquity,8066000.000,8007000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,8066000.000,8007000.000
