,2011-03-31,2011-06-30
AccountsPayableCurrent,434500000.000,468400000.000
AccrualForEnvironmentalLossContingencies,7700000.000,7500000.000
AccruedEnvironmentalLossContingenciesCurrent,5100000.000,5100000.000
AccruedLiabilitiesCurrent,291000000.000,310600000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1846300000.000,1855000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-69500000.000,-44600000.000
Assets,5217400000.000,5449300000.000
AssetsCurrent,2583100000.000,2756700000.000
CashAndCashEquivalentsAtCarryingValue,755200000.000,793400000.000
CommonStockIncludingAdditionalPaidInCapital,827500000.000,841500000.000
CommonStockNoParValue,0.000,0.000
CommonStockSharesAuthorized,120000000.000,120000000.000
CommonStockSharesOutstanding,64261278.000,64413696.000
DebtInstrumentFairValue,1593300000.000,1616300000.000
DeferredTaxAssetsNetCurrent,84100000.000,87800000.000
DeferredTaxLiabilitiesNoncurrent,78300000.000,77900000.000
DefinedBenefitPensionPlanLiabilitiesNoncurrent,277400000.000,277300000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,29200000.000,24100000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,153700000.000,161200000.000
FiniteLivedIntangibleAssetsGross,444400000.000,445800000.000
GainContingencyUnrecordedAmount,3400000.000,3000000.000
Goodwill,849500000.000,854300000.000
GoodwillGross,1212500000.000,1217300000.000
GoodwillImpairedAccumulatedImpairmentLoss,363000000.000,363000000.000
IntangibleAssetsNetExcludingGoodwill,395800000.000,390500000.000
InventoryFinishedGoods,488700000.000,532400000.000
InventoryNet,835500000.000,917500000.000
InventoryRawMaterials,160300000.000,182000000.000
InventoryWorkInProcess,145600000.000,162100000.000
Liabilities,2689900000.000,2743200000.000
LiabilitiesAndStockholdersEquity,5217400000.000,5449300000.000
LiabilitiesCurrent,725900000.000,779600000.000
LongTermDebt,1350500000.000,1357100000.000
LongTermDebtCurrent,400000.000,600000.000
LongTermDebtNoncurrent,1350100000.000,1356500000.000
MinorityInterest,82100000.000,76600000.000
OtherAssetsCurrent,34500000.000,36100000.000
OtherAssetsNoncurrent,166700000.000,166300000.000
OtherInventorySupplies,40900000.000,41000000.000
OtherLiabilitiesNoncurrent,164100000.000,157200000.000
OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent,94100000.000,94700000.000
PreferredStockNoParValue,0.000,0.000
PreferredStockSharesIssued,0.000,0.000
PropertyPlantAndEquipmentGross,3068600000.000,3136500000.000
PropertyPlantAndEquipmentNet,1222300000.000,1281500000.000
ReceivablesNetCurrent,873800000.000,921900000.000
RetainedEarningsAccumulatedDeficit,1678000000.000,1822000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriodWeightedAverageGrantDateFairValue,50.580,51.290
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,841164.000,836304.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,48.090,48.060
StockholdersEquity,2436000000.000,2618900000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2518100000.000,2695500000.000
TemporaryEquityRedemptionValue,9400000.000,10600000.000
TreasuryStockShares,21934616.000,21782198.000
