,2011-04-01,2011-07-01,2011-09-30,2011-12-31,2012-03-30,2012-06-29,2012-09-28,2013-03-29,2013-06-28,2013-09-27,2014-03-28,2014-06-27,2014-09-26,2015-04-03
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-1000000.000,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebtSubsequentAdjustments,,20000000.000,46000000.000,,,0.000,0.000,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,3000000.000,0.000,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,3000000.000,4000000.000,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,-1000000.000,,,0.000,0.000,,,,,,,,
AllocatedShareBasedCompensationExpense,,3000000.000,4000000.000,,5000000.000,6000000.000,5000000.000,11000000.000,10000000.000,9000000.000,8000000.000,11000000.000,11000000.000,5000000.000
AmortizationOfIntangibleAssets,5000000.000,3000000.000,4000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,4000000.000,3000000.000,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1000000.000,1000000.000,,2200000.000,2900000.000,2200000.000,1300000.000,1600000.000,400000.000,1000000.000,,0.000,0.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,9000000.000,,,,0.000,,,,,,,,,
CashAcquiredFromAcquisition,15000000.000,,,,0.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-37000000.000,,,,-244000000.000,,,123000000.000,,,-918000000.000,,,-14000000.000
ComprehensiveIncomeNetOfTax,,,,,343000000.000,79000000.000,288000000.000,89000000.000,160000000.000,275000000.000,204000000.000,320000000.000,59000000.000,250000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,12000000.000,1000000.000,16000000.000,10000000.000,13000000.000,12000000.000,8000000.000,8000000.000,8000000.000,5000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,330000000.000,-55000000.000,,355000000.000,80000000.000,304000000.000,99000000.000,173000000.000,287000000.000,212000000.000,328000000.000,67000000.000,255000000.000
CostOfGoodsSold,,,,,,,,,,,3942000000.000,4026000000.000,3681000000.000,3659000000.000
DebtConversionOriginalDebtAmount1,,,,,,,,,,,,,,18000000.000
DeferredIncomeTaxExpenseBenefit,,,,,51000000.000,,,23000000.000,,,30000000.000,,,69000000.000
DeferredOtherTaxExpenseBenefit,,-4000000.000,5000000.000,,,,,,,,,,,
DepreciationDepletionAndAmortization,116000000.000,,,,104000000.000,,,105000000.000,,,109000000.000,,,106000000.000
EarningsPerShareBasic,2.290,2.370,1.280,3.430,1.660,1.800,1.330,1.350,2.090,1.680,1.760,2.390,1.700,3.180
EarningsPerShareDiluted,2.130,2.210,1.220,3.260,1.590,1.710,1.280,1.290,1.990,1.600,1.680,2.270,1.610,3.130
EffectOfExchangeRateOnCashAndCashEquivalents,38000000.000,,,,29000000.000,,,-17000000.000,,,1000000.000,,,-60000000.000
ForeignCurrencyTransactionGainLossBeforeTax,,-7000000.000,4000000.000,,-5000000.000,7000000.000,-5000000.000,2000000.000,-8000000.000,-13000000.000,-8000000.000,-5000000.000,4000000.000,12000000.000
FutureAmortizationExpenseRemainderOfFiscalYear,,,,,9000000.000,,,,,,,,,
FutureAmortizationExpenseYearTwo,,,,,10000000.000,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,5000000.000,3000000.000,,,,,,,,,,,
GainLossRelatedToLitigationSettlement,,6000000.000,0.000,,,0.000,0.000,,,,,,,
GainsLossesOnExtinguishmentOfDebt,-10000000.000,-10000000.000,-19000000.000,-1000000.000,-5000000.000,0.000,-1000000.000,0.000,-5000000.000,0.000,0.000,0.000,0.000,-1000000.000
GoodwillOtherChanges,,,,,,,,0.000,0.000,0.000,0.000,,,
GoodwillTranslationAdjustments,,,,,3000000.000,,,-3000000.000,-2000000.000,2000000.000,-1000000.000,,,-9000000.000
GrossProfit,511000000.000,517000000.000,381000000.000,451000000.000,474000000.000,476000000.000,414000000.000,427000000.000,531000000.000,450000000.000,500000000.000,567000000.000,475000000.000,483000000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,1000000.000,,,,0.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,338000000.000,204000000.000,,308000000.000,319000000.000,244000000.000,235000000.000,357000000.000,268000000.000,287000000.000,367000000.000,278000000.000,521000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,291000000.000,304000000.000,167000000.000,433000000.000,215000000.000,227000000.000,176000000.000,173000000.000,260000000.000,206000000.000,209000000.000,275000000.000,198000000.000,377000000.000
IncomeLossFromEquityMethodInvestments,10000000.000,10000000.000,9000000.000,10000000.000,11000000.000,9000000.000,9000000.000,12000000.000,11000000.000,12000000.000,10000000.000,10000000.000,12000000.000,11000000.000
IncomeTaxExpenseBenefit,56000000.000,34000000.000,37000000.000,-174000000.000,93000000.000,92000000.000,68000000.000,62000000.000,97000000.000,62000000.000,78000000.000,92000000.000,80000000.000,144000000.000
IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,,,,,,,-9000000.000,-12000000.000,,,,,,
IncreaseDecreaseInAccountsPayable,276000000.000,,,,183000000.000,,,119000000.000,,,57000000.000,,,28000000.000
IncreaseDecreaseInInventories,76000000.000,,,,89000000.000,,,63000000.000,,,50000000.000,,,94000000.000
IncreaseDecreaseInOtherOperatingLiabilities,2000000.000,,,,-20000000.000,,,61000000.000,,,43000000.000,,,-3000000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-13000000.000,,,,30000000.000,,,31000000.000,,,57000000.000,,,119000000.000
IncreaseDecreaseInReceivables,503000000.000,,,,454000000.000,,,506000000.000,,,473000000.000,,,326000000.000
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,8600000.000,6900000.000,,5900000.000,5900000.000,5900000.000,5900000.000,5900000.000,5900000.000,5000000.000,5000000.000,5000000.000,700000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,2100000.000,1800000.000,,1500000.000,1200000.000,1300000.000,1400000.000,1000000.000,1300000.000,1500000.000,1600000.000,1700000.000,1300000.000
InterestExpense,34000000.000,30000000.000,26000000.000,28000000.000,29000000.000,27000000.000,26000000.000,30000000.000,34000000.000,33000000.000,31000000.000,26000000.000,25000000.000,23000000.000
