,2012-03-31,2013-03-31,2014-03-31
AmortizationOfDebtDiscountPremium,170314.000,-2096482.000,-4835032.000
CashAndCashEquivalentsPeriodIncreaseDecrease,37319.000,1208983.000,-1174705.000
DebtIssuanceCosts,,131800.000,653151.000
DepreciationAndAmortization,,1976.000,7292.000
DepreciationDepletionAndAmortization,320.000,-1976.000,-7292.000
DepreciationExpense,320.000,,
EarningsPerShareBasicAndDiluted,-0.040,-0.060,-1.400
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,843697.000
GoodwillImpairmentLoss,,,843697.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,,-7245787.000,-13052020.000
IncomeLossFromContinuingOperations,-1839109.000,-7232216.000,-13107934.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.040,-0.070,-1.400
IncomeLossFromDiscontinuedOperationsNetOfTax,18996.000,479696.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,18996.000,,0.000
IncomeTaxExpenseBenefit,,,-55914.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,2226526.000,3384992.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-2463568.000,-4293269.000
IncomeTaxReconciliationOtherAdjustments,,73945.000,852363.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-237806.000
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,105096.000,-282200.000,
IncreaseDecreaseInDepositOtherAssets,,600000.000,
IncreaseDecreaseInDerivativeLiabilities,,,1372237.000
IncreaseDecreaseInOtherCurrentAssets,47028.000,-440216.000,204593.000
IncreaseDecreaseInOtherNoncurrentAssets,,-25958.000,3573.000
InducedConversionOfConvertibleDebtExpense,,,2217878.000
InterestExpense,-207792.000,2198205.000,7960987.000
InterestPaid,,5497.000,
IssuanceOfStockAndWarrantsForServicesOrClaims,127493.000,-1538677.000,-644540.000
LeaseAndRentalExpense,,78660.000,332612.000
NetCashProvidedByUsedInDiscontinuedOperations,,510631.000,
NetCashProvidedByUsedInFinancingActivities,1171587.000,4972195.000,3178000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1171587.000,4972195.000,3178000.000
NetCashProvidedByUsedInInvestingActivities,-3200.000,-980122.000,-297910.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-3200.000,-980122.000,-297910.000
NetCashProvidedByUsedInOperatingActivities,-1131068.000,-2783090.000,-4054795.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1131068.000,-2783090.000,-4054795.000
NetIncomeLoss,-1820113.000,-6766091.000,-13052020.000
OperatingCostsAndExpenses,1631318.000,5304477.000,7309737.000
OperatingIncomeLoss,,-5304477.000,-7309737.000
OtherNoncashIncomeExpense,-207792.000,-1927739.000,
OtherOperatingIncomeExpenseNet,,,-5798197.000
PaymentsToAcquirePropertyPlantAndEquipment,-3200.000,380122.000,297910.000
ProceedsFromIssuanceOfCommonStock,383254.000,2282000.000,275000.000
ProceedsFromNotesPayable,788333.000,820000.000,
ProfessionalFees,268731.000,1616524.000,1873146.000
ProfitLoss,-1631318.000,,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,,53822.000
RepaymentsOfNotesPayable,,38805.000,
SalariesAndWages,1128689.000,3034474.000,2876141.000
SellingGeneralAndAdministrativeExpense,233578.000,651503.000,1709461.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,,20000000.000,1000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,10.000
StockIssuedDuringPeriodSharesIssuedForCash,,45640000.000,
StockIssuedDuringPeriodValueIssuedForCash,383254.000,,
StockIssuedDuringPeriodValueIssuedForServices,127493.000,1538677.000,644540.000
StockIssuedDuringPeriodValueOther,39042.000,1907050.000,
StockIssuedDuringPeriodValueShareBasedCompensation,422042.000,1538677.000,
StockIssuedDuringPeriodValueShareBasedCompensationGross,-345500.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,43680249.000,106256044.000,9325550.000
