,2011-03-31,2012-03-31,2013-03-31,2014-03-31,2015-03-31,2016-03-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,9933000.000,15287000.000,6474000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,,,,,-278000.000,1146000.000
AllocatedShareBasedCompensationExpense,,3892000.000,2049000.000,12000.000,71000.000,859000.000,745000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,82758.000,34486.000,284635.000,489325.000,1233.000
AssetImpairmentCharges,,3607000.000,8078000.000,9341000.000,14525000.000,117311000.000,484727000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,22650000.000,74990000.000,-280141000.000,19790000.000,18209000.000,599870000.000,27966000.000
CommonStockDividendsPerShareDeclared,1.000,1.000,1.000,1.000,1.000,0.750,
ComprehensiveIncomeNetOfTax,104363000.000,86265000.000,152939000.000,145171000.000,-73502000.000,-146864000.000,-653489000.000
CostsAndExpenses,916052000.000,953453000.000,1037933000.000,1233562000.000,1532698000.000,1048586000.000,1179464000.000
CurrentFederalTaxExpenseBenefit,,-5009000.000,-7633000.000,-602000.000,4869000.000,-13335000.000,-842000.000
CurrentForeignTaxExpenseBenefit,,54363000.000,64092000.000,68100000.000,66452000.000,41042000.000,9422000.000
CurrentIncomeTaxExpenseBenefit,,48796000.000,56146000.000,67502000.000,71312000.000,27615000.000,8597000.000
CurrentStateAndLocalTaxExpenseBenefit,,-558000.000,-313000.000,4000.000,-9000.000,-92000.000,17000.000
DeferredFederalIncomeTaxExpenseBenefit,,-24545000.000,-11335000.000,-34226000.000,-72389000.000,-6796000.000,-2200000.000
DeferredForeignIncomeTaxExpenseBenefit,,-626000.000,-398000.000,-483000.000,,,
DeferredIncomeTaxExpenseBenefit,-6849000.000,-23754000.000,-11733000.000,-34709000.000,-72389000.000,-6796000.000,-2200000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,,0.000,0.000,0.000
DeferredTaxExpenseFromStockOptionsExercised,,,,301000.000,-1784000.000,,
DefinedBenefitPlanContributionsByEmployer,,0.000,0.000,,,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation,,3200000.000,,,,,
