,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1139000.000,1048000.000,1203000.000,2043000.000,2297000.000,1377000.000,1129000.000,977000.000,767000.000,254000.000,904000.000,707000.000,2026000.000,2064000.000,2458000.000,2064000.000,2845000.000,881000.000,1169000.000,958000.000,629000.000,344000.000,556000.000,1353000.000
AccruedLiabilitiesCurrent,2523000.000,2544000.000,4882000.000,3447000.000,2515000.000,2870000.000,3002000.000,3097000.000,2257000.000,2204000.000,3506000.000,4647000.000,4221000.000,4616000.000,4460000.000,3901000.000,3411000.000,4571000.000,4274000.000,2797000.000,5047000.000,6118000.000,7394000.000,4369000.000
AccruedProfessionalFeesCurrent,,,,,,,344000.000,,,,337000.000,,,,530000.000,,,,425000.000,,,,368000.000,
AccruedSalariesCurrent,,,,,,,199000.000,,,,817000.000,,,,1453000.000,,,,2325000.000,,,,2498000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,3061000.000,3113000.000,3163000.000,3205000.000,3238000.000,3259000.000,3289000.000,3320000.000,3077000.000,3135000.000,3103000.000,3196000.000,3203000.000,3329000.000,3454000.000,3589000.000,3740000.000,3878000.000,3945000.000,4038000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,0.000,,,,-7000.000,4000.000,3000.000,,-17000.000,1000.000,-77000.000,-27000.000,-134000.000,,12000.000,-1000.000,-17000.000,-1000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,0.000,0.000,0.000,,,,,,,,-7000.000,4000.000,3000.000,-2000.000,-17000.000,1000.000,-77000.000,-27000.000,-134000.000,,12000.000,-1000.000,-17000.000,-1000.000
AdditionalPaidInCapital,386215000.000,386883000.000,387414000.000,387847000.000,388220000.000,388567000.000,391635000.000,391525000.000,404946000.000,432848000.000,434285000.000,483113000.000,484799000.000,486817000.000,494850000.000,577153000.000,579194000.000,580658000.000,583676000.000,585461000.000,587305000.000,589044000.000,641687000.000,643611000.000
Assets,25353000.000,20440000.000,25595000.000,19632000.000,14106000.000,9075000.000,10823000.000,6814000.000,16958000.000,39573000.000,36867000.000,72240000.000,66567000.000,60632000.000,51426000.000,120310000.000,109831000.000,99084000.000,92276000.000,79320000.000,69237000.000,58478000.000,113231000.000,97573000.000
AssetsCurrent,24345000.000,19552000.000,24826000.000,18946000.000,13472000.000,8496000.000,10294000.000,6325000.000,16814000.000,39457000.000,30277000.000,71804000.000,64566000.000,59382000.000,42430000.000,115195000.000,77339000.000,68382000.000,63242000.000,65519000.000,64549000.000,55465000.000,111044000.000,95497000.000
