,2011-12-31,2012-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,60719.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,598439.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,795087.000,
AllocatedShareBasedCompensationExpense,,1983008.000
BusinessCombinationAcquisitionRelatedCosts,95000.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,43811.000
CashPeriodIncreaseDecrease,-23959.000,
ContractsRevenue,,200000.000
CostOfRevenue,183786.000,819643.000
DebtInstrumentInterestRateDuringPeriod,,0.048
DeferredRevenueRevenueRecognized,,200000.000
Depreciation,,183000.000
DepreciationAndAmortization,123450.000,183000.000
DerivativeInstrumentsGainRecognizedInIncome,,125057.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,544201.000
DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,,-544201.000
EarningsPerShareBasicAndDiluted,0.000,-0.010
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.150
FairValueAssumptionsExpectedDividendRate,,0.000
FairValueAssumptionsRiskFreeInterestRate,,0.002
GainsLossesOnExtinguishmentOfDebt,2474753.000,0.000
GeneralAndAdministrativeExpense,2594198.000,3359924.000
GrossProfit,19896.000,72201.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1119400.000,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.000,-0.010
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.000,
IncomeTaxExpenseBenefitContinuingOperations,,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,504428.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,504428.000
IncreaseDecreaseInAccountsPayable,521829.000,535051.000
IncreaseDecreaseInAccountsReceivable,8411.000,8977.000
IncreaseDecreaseInAccruedLiabilities,639416.000,804622.000
IncreaseDecreaseInDeferredRevenue,204660.000,-197160.000
IncreaseDecreaseInDepositsOutstanding,,50000.000
IncreaseDecreaseInInventories,-15125.000,-4500.000
IncreaseDecreaseInOperatingCapital,,15369729.000
IncreaseDecreaseInOtherReceivables,-68000.000,27334.000
IncreaseDecreaseInPrepaidExpense,31437.000,-56015.000
InducedConversionOfConvertibleDebtExpense,,1304712.000
InterestCostsIncurredCapitalized,419792.000,420078.000
InterestIncomeExpenseNonoperatingNet,-458311.000,-461145.000
InterestPaid,38519.000,0.000
LeaseAndRentalExpense,,120727.000
NetCashProvidedByUsedInFinancingActivities,2051624.000,939974.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2051624.000,939974.000
NetCashProvidedByUsedInInvestingActivities,-339365.000,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-339365.000,0.000
NetCashProvidedByUsedInOperatingActivities,-1736218.000,-896163.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1736218.000,-896163.000
NetIncomeLoss,-1119400.000,-3362853.000
NonoperatingIncomeExpense,3220511.000,1178734.000
OperatingExpenses,4359807.000,4813788.000
OperatingIncomeLoss,-4339911.000,-4541587.000
OperatingLeasesRentExpenseMinimumRentals,,30780.000
OperatingLeasesRentExpenseNet,,1607.000
OtherOperatingActivitiesCashFlowStatement,,-1787324.000
PaymentsForProceedsFromOtherDeposits,,0.000
PaymentsToAcquireBusinessesNetOfCashAcquired,336032.000,0.000
PaymentsToAcquirePropertyPlantAndEquipment,3683.000,0.000
ProceedsFromConvertibleDebt,,585000.000
ProceedsFromDebtNetOfIssuanceCosts,,437973.000
ProceedsFromIssuanceOfCommonStock,2051624.000,0.000
ProceedsFromIssuanceOfLongTermDebt,,354974.000
ProceedsFromOtherDeposits,350.000,
ProceedsFromOtherEquity,,840000.000
ProfessionalFees,1121597.000,1060164.000
ResearchAndDevelopmentExpense,425562.000,210700.000
RevenueFromRelatedParties,,632992.000
Revenues,203682.000,272201.000
SalesRevenueNet,203682.000,891844.000
ShareBasedCompensation,1109580.000,1879813.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,8583334.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,0.073
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,45177778.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,0.015
StockGrantedDuringPeriodValueSharebasedCompensationGross,,398935.000
StockIssuedDuringPeriodValueIssuedForServices,,458979.000
StockIssuedDuringPeriodValueNewIssues,2051625.000,
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,234500.000,
StockIssuedDuringPeriodValueShareBasedCompensation,266000.000,396300.000
UnrealizedGainLossOnDerivatives,1204069.000,125057.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,420841556.000
WeightedAverageNumberOfSharesOutstandingBasic,,420841556.000
