,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,6352000.000,,,,6745000.000,,,,6985000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2186000.000,1934000.000,1880000.000,1654000.000,1564000.000,1394000.000,1227000.000,821000.000,561000.000,349000.000,340000.000,564000.000,397000.000,637000.000
AdditionalPaidInCapital,5319000.000,5323000.000,5115000.000,6967000.000,6994000.000,7020000.000,6857000.000,6894000.000,6930000.000,6967000.000,6873000.000,6914000.000,6956000.000,6997000.000
Assets,611282000.000,622867000.000,606788000.000,709024000.000,692563000.000,711966000.000,685421000.000,693967000.000,705898000.000,711541000.000,693749000.000,726541000.000,730305000.000,734367000.000
AssetsFairValueDisclosureNonrecurring,,,,6659000.000,6797000.000,5980000.000,,,,,,,5814000.000,5629000.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,,74387000.000,74678000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,72685000.000
AvailableForSaleSecurities,,,,,,,,60833000.000,61280000.000,61650000.000,73428000.000,73903000.000,73174000.000,74378000.000
AvailableForSaleSecuritiesAmortizedCost,,,,91799000.000,75938000.000,73807000.000,67717000.000,60115000.000,60980000.000,61645000.000,73386000.000,73403000.000,72950000.000,73682000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,42000.000,30000.000,8130000.000,,,,34373000.000,,,,25453000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,8130000.000,,,,28543000.000,,,,8822000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,5830000.000,,,,16631000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,,,,,,,,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,,,,,,,,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,9998000.000,,,,1001000.000,,,,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,10027000.000,,,,999000.000,,,,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,,,,159000.000,,,,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,,,,159000.000,,,,0.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,,15498000.000,,,,1160000.000,,,,
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,,,,,,,,,,,,,,0.000
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,,,,,,,,,,,,,,0.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,5500000.000,,,,,,,,0.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,5500000.000,,,,,,,,0.000
AvailableForSaleSecuritiesDebtSecurities,,,,93565000.000,77732000.000,15527000.000,,,,1158000.000,,,,73381000.000
AvailableForSaleSecuritiesFairValueDisclosure,60987000.000,59383000.000,63145000.000,93565000.000,77732000.000,75387000.000,69077000.000,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,50000.000,106000.000,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,,44914000.000,47581000.000,42601000.000,51218000.000,47593000.000,53784000.000,41987000.000,49500000.000,46368000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,,50000.000,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,50000.000,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,1808000.000,1824000.000,1630000.000,1466000.000,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,5505000.000,5505000.000,5505000.000,5505000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,,107000000.000,107000000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,,,,,20392000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsMarketableSecurities,,,,,,,,,,,,,,50547000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,,,,,0.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,,,101008000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,6356000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,,,402000.000
Cash,,,,,,,,,,1694000.000,,,,1742000.000
CashAndCashEquivalentsAtCarryingValue,27619000.000,38205000.000,19716000.000,39751000.000,34156000.000,48847000.000,12852000.000,17639000.000,17080000.000,31522000.000,22620000.000,20930000.000,12817000.000,25106000.000
CashAndDueFromBanks,10622000.000,14805000.000,6662000.000,33248000.000,21120000.000,20332000.000,9856000.000,13276000.000,15283000.000,13800000.000,15561000.000,18961000.000,9824000.000,18073000.000
CashAndSecuritiesSegregatedUnderFederalAndOtherRegulations,,,,,,25000.000,,,,905000.000,,,,
CashCollateralForBorrowedSecurities,,,,,,,,,,,,,,430000.000
CashReserveDepositRequiredAndMade,,,,,,,,,,,,,,1064000.000
CashSurrenderValueOfLifeInsurance,11303000.000,11406000.000,11507000.000,11608000.000,11710000.000,11813000.000,11911000.000,12521000.000,12723000.000,12826000.000,12925000.000,13025000.000,13127000.000,13230000.000
CashUninsuredAmount,,,,,,515000.000,,,,12045000.000,,,,15987000.000
CertificatesOfDepositAtCarryingValue,,2484000.000,2484000.000,2484000.000,2484000.000,4465000.000,4465000.000,2729000.000,2481000.000,2236000.000,,3672000.000,3424000.000,3424000.000
