,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,39029000.000,39822000.000,16245000.000,33048000.000,25345000.000,17985000.000,6956000.000,16006000.000,20755000.000,29092000.000,20075000.000,16710000.000,13245000.000,25542000.000,21724000.000,17308000.000,6558000.000,1958000.000,1012000.000,2043000.000,998000.000,988000.000,1011000.000
AccountsPayableRelatedPartiesCurrent,646000.000,294000.000,498000.000,,,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,116601000.000,136480000.000,162591000.000,126565000.000,132245000.000,132811000.000,174844000.000,145728000.000,130360000.000,149953000.000,200107000.000,135369000.000,116769000.000,139589000.000,179597000.000,136743000.000,77032000.000,85740000.000,76984000.000,101427000.000,101186000.000,100576000.000,105955000.000
AccountsReceivableRelatedPartiesCurrent,24400000.000,26287000.000,27722000.000,27277000.000,27170000.000,27019000.000,27193000.000,18565000.000,29122000.000,26413000.000,25968000.000,25156000.000,25411000.000,25690000.000,27801000.000,27100000.000,26034000.000,43784000.000,52149000.000,15492000.000,3064000.000,15738000.000,31488000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,56940000.000,38272000.000,49431000.000,0.000,101694000.000,127414000.000,35001000.000,8662000.000,3654000.000,8982000.000,32125000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,418264000.000,434859000.000,427718000.000,435696000.000,418425000.000,436922000.000,457315000.000,429175000.000,449102000.000,467870000.000,482664000.000,483576000.000,514140000.000,539725000.000,544689000.000,503940000.000,50577000.000,52804000.000,54541000.000,52625000.000,54302000.000,56015000.000,57726000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-5578000.000,-4903000.000,-2451000.000,-2946000.000,-4228000.000,-2654000.000,0.000,0.000,,,0.000,0.000,,,,0.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,17162000.000,16902000.000,16633000.000,-21216000.000,-20922000.000,-20628000.000,-20361000.000,-16219000.000,16030000.000,15841000.000,15658000.000,22711000.000,,,,25572000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-22740000.000,-21805000.000,-19084000.000,-24162000.000,-25150000.000,-23282000.000,-20361000.000,-16219000.000,-16030000.000,-15841000.000,-15658000.000,-22711000.000,-22400000.000,-22092000.000,-21793000.000,-25572000.000,-5889000.000,-5822000.000,-5751000.000,-7589000.000,-7491000.000,-7436000.000,-7338000.000
AdditionalPaidInCapitalCommonStock,1045348000.000,1054389000.000,1066375000.000,1070046000.000,1073095000.000,1078693000.000,1069261000.000,1070764000.000,1074781000.000,1077151000.000,1076097000.000,1081055000.000,1078279000.000,1085402000.000,1082546000.000,1084002000.000,0.000,0.000,1490000.000,0.000,0.000,3113000.000,5044000.000
AdvancesToAffiliate,,,,,,,,,,,,,52662000.000,58662000.000,71055000.000,81662000.000,,,,,,,
