,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilitiesCurrent,4130042.000,4332397.000,4786956.000,5703486.000,5403039.000,5297089.000,3033189.000,2989712.000,2811770.000,3314859.000,2802833.000,3047388.000,6750958.000,8573633.000,5994072.000,10354489.000,10376415.000,5967309.000,9693359.000,6277991.000,5395495.000,5049006.000,3830498.000,3793159.000
AccountsPayableCurrent,1433782.000,2836778.000,2074463.000,2609267.000,2232148.000,2584977.000,3060516.000,1851300.000,2783894.000,2865616.000,3853531.000,4271182.000,3801005.000,5419228.000,6655962.000,4637623.000,5328351.000,6210567.000,8058624.000,5959998.000,7293498.000,4815597.000,6406445.000,6542281.000
AccruedProfessionalFeesCurrent,,,,,,,340000.000,,,,316000.000,,,,2593000.000,,,,1959000.000,,,,193000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,,,851000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,379260.000,115920.000,,,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,230066850.000,237021821.000,237324545.000,237646160.000,238318443.000,238769155.000,261318638.000,261626646.000,262082318.000,262656237.000,289426100.000,372126910.000,373003698.000,373782442.000,376975984.000,378360877.000,380638689.000,408855605.000,409107292.000,411249758.000,419308736.000,431693072.000,437423958.000,441453715.000
Assets,29189012.000,44867994.000,37854423.000,33380659.000,28513332.000,24358790.000,40231776.000,34518202.000,29315098.000,24467010.000,41500055.000,114838489.000,105581846.000,96808030.000,85692582.000,73766297.000,62633809.000,76746057.000,67024438.000,75339649.000,60334468.000,63908009.000,62769784.000,52887074.000
AssetsCurrent,28495630.000,44284671.000,37281040.000,32799881.000,27888529.000,23762225.000,39692448.000,34005176.000,28829467.000,23991724.000,41023825.000,114398743.000,105037333.000,95680258.000,83214773.000,71313707.000,60001477.000,73938747.000,64292105.000,72790103.000,57474969.000,61603189.000,60577426.000,50756126.000
AvailableForSaleSecuritiesCurrent,19076620.000,11057672.000,18057672.000,15067770.000,15067770.000,10000000.000,24000000.000,21000000.000,17000000.000,17000000.000,27084980.000,50584980.000,50601506.000,50621593.000,45621593.000,37101506.000,15002213.000,15022454.000,35035420.000,0.000,0.000,0.000,0.000,
CashAndCashEquivalentsAtCarryingValue,7023176.000,30387583.000,17988590.000,16916696.000,11859009.000,12453637.000,14344088.000,11429671.000,10980486.000,6036220.000,11483112.000,62028328.000,51866891.000,39412296.000,32218905.000,28052543.000,38833736.000,55779620.000,22261372.000,68162754.000,55913199.000,58875925.000,56959485.000,48003315.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,13188000.000,,,,,,,,,,,,,,,,,
CashUninsuredAmount,,,,,,,12000000.000,,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,,,30.000,,,,30.000,,,,30.000,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,,,,,30.000,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,6984716.000,,,,6371854.000,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,6984716.000,,,,,,,,,,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,2700000.000,,,,4400000.000,,,,700000.000,,,,,,5900000.000,16400000.000,12000000.000,12700000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,175000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,109857885.000,149060885.000,149060885.000,149060885.000,21296913.000,21307916.000,30607916.000,30607916.000,30608392.000,30608392.000,42116964.000,55920319.000,55920319.000,55921986.000,55921986.000,55921986.000,55927197.000,66679340.000,66480065.000,66580065.000,68371643.000,96943072.000,,118722895.000
CommonStockSharesOutstanding,109857885.000,149060885.000,149060885.000,149060885.000,21296913.000,21307916.000,30607916.000,30607916.000,30608392.000,30608392.000,42116964.000,55920319.000,55920319.000,55921986.000,55921986.000,55921986.000,55927197.000,66679340.000,66480065.000,66580065.000,68371643.000,96943072.000,111322895.000,118722895.000
CommonStockValue,109858.000,149058.000,149057.000,149057.000,21296.000,21308.000,30608.000,30608.000,30609.000,30609.000,42118.000,55922.000,55922.000,55924.000,55924.000,55924.000,55927.000,66679.000,,66580.000,68371.000,96942.000,111321.000,118721.000
ContractualObligation,,,,,,,17593000.000,,,,17287000.000,,,,61081000.000,,,,43851000.000,,,,28626000.000,
ContractualObligationDueAfterFifthYear,,,,,,,,,,,,,,,59000.000,,,,0.000,,,,0.000,
ContractualObligationDueInFifthYear,,,,,,,,,,,,,,,278000.000,,,,59000.000,,,,1057000.000,
ContractualObligationDueInFourthYear,,,,,,,,,,,936000.000,,,,2587000.000,,,,289000.000,,,,1116000.000,
ContractualObligationDueInNextTwelveMonths,,,,,,,13027000.000,,,,11402000.000,,,,30042000.000,,,,31905000.000,,,,22979000.000,
ContractualObligationDueInSecondYear,,,,,,,3661000.000,,,,3214000.000,,,,19438000.000,,,,10092000.000,,,,2102000.000,
ContractualObligationDueInThirdYear,,,,,,,905000.000,,,,1171000.000,,,,8677000.000,,,,1506000.000,,,,1372000.000,
DeferredIncomeTaxLiabilities,,,,,,,100000.000,,,,92000.000,,,,187000.000,,,,270000.000,,,,301000.000,
DeferredTaxAssetsGross,,,,,,,85520000.000,,,,100118000.000,,,,123653000.000,,,,143879000.000,,,,165511000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,85420000.000,,,,100026000.000,,,,123466000.000,,,,143609000.000,,,,165210000.000,
DeferredTaxAssetsNet,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,60184000.000,,,,69989000.000,,,,86541000.000,,,,105661000.000,,,,126244000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,9822000.000,,,,11313000.000,,,,14396000.000,,,,10547000.000,,,,9297000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,15514000.000,,,,18816000.000,,,,22716000.000,,,,27671000.000,,,,29970000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,,,,,,,,,,,,,19500000.000,,,,21200000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,85420000.000,,,,100026000.000,,,,123466000.000,,,,143609000.000,,,,165210000.000,
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,,,,,,3972000.000,,,,,,,,,,,,,,,,,
DerivativeLiabilitiesCurrent,1259518.000,9159639.000,6738934.000,10627100.000,19155292.000,12718950.000,3972230.000,6067450.000,3133743.000,7144554.000,24182324.000,9479420.000,11948023.000,4621974.000,5131085.000,7002379.000,4566515.000,1051337.000,693457.000,877729.000,0.000,6686381.000,3789391.000,3821510.000
EmployeeRelatedLiabilitiesCurrent,,,,,,,282000.000,,,,349000.000,,,,451000.000,,,,527000.000,,,,487000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,1200000.000,900000.000,,,,,,,,,,,,,,,,,,
EquityMethodInvestments,-379260.000,115920.000,,,,,,62945.000,60566.000,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,,,,,,,,,,,,,1051000.000,,,,,,
Goodwill,183780.000,183780.000,183780.000,183780.000,183780.000,183780.000,183780.000,183780.000,183780.000,183780.000,183780.000,183780.000,183780.000,183780.000,183780.000,183780.000,183780.000,183780.000,183780.000,183780.000,183780.000,183780.000,183780.000,183780.000
GrantsReceivableCurrent,,,,,,,,,,,,,,,1900000.000,5100000.000,,,,,,,,
IncomeTaxesReceivable,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
InsuranceSettlementsReceivableCurrent,,,,,,,,,,,,,,3400000.000,5300000.000,8600000.000,,,,,,,,
InterestReceivable,105334.000,22555.000,41275.000,11555.000,22171.000,25605.000,26517.000,40168.000,56451.000,77960.000,8464.000,27775.000,57393.000,75543.000,104627.000,76254.000,14196.000,6754.000,28130.000,0.000,,,0.000,
Liabilities,,,,,,,,,,,,,,,,,,,,41761197.000,36975470.000,40311554.000,37992500.000,38224737.000
LiabilitiesAndStockholdersEquity,29189012.000,44867994.000,37854423.000,33380659.000,28513332.000,24358790.000,40231776.000,34518202.000,29315098.000,24467010.000,41500055.000,114838489.000,105581846.000,96808030.000,85692582.000,73766297.000,62633809.000,76746057.000,67024438.000,75339649.000,60334468.000,63908009.000,62769784.000,52887074.000
LiabilitiesCurrent,6823342.000,16328814.000,13600353.000,18939853.000,26790479.000,20601016.000,10065935.000,10908462.000,8729407.000,13325029.000,30838688.000,16797990.000,22499986.000,18614835.000,17781119.000,21994491.000,20271281.000,13229213.000,22945440.000,18849860.000,15105258.000,20113562.000,19507990.000,20638624.000
LitigationReserve,,,,,,,,,,,,,,,,,,,4500000.000,5200000.000,700000.000,0.000,0.000,
LongTermDebt,,,,,,,,,,,,,,,,,,,,,,,25000000.000,
LongTermDebtCurrent,,,,,,,,,,,,,,,,,,,,534142.000,1716265.000,3562578.000,5481656.000,6481674.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,,,,,,,,,,,,,6214000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,,,,,,,,,,,,,,1640000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,,,,,,,,,,,,,8995000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,,,,,,,,,,,,,8151000.000,
LongTermDebtNoncurrent,,,,,,,,,,,,,,,,,,,,22911337.000,21870212.000,20197992.000,18484510.000,17586113.000
LossContingencyReceivable,,,,,,,,,,,,,,,,,,,3500000.000,900000.000,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,768000.000,,,,1642000.000,,,,1544000.000,,,,1401000.000,,,,1107000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,332000.000,,,,337000.000,,,,324000.000,,,,318000.000,,,,397000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,278000.000,,,,59000.000,,,,0.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,255000.000,,,,277000.000,,,,278000.000,,,,59000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,55000.000,,,,228000.000,,,,310000.000,,,,363000.000,,,,278000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,381000.000,,,,258000.000,,,,296000.000,,,,383000.000,,,,373000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,,59000.000,,,,0.000,,,,0.000,
OtherAccruedLiabilitiesCurrent,,,,,,,71000.000,,,,134000.000,,,,5000.000,,,,82000.000,,,,242000.000,
OtherAssetsNoncurrent,214729.000,105979.000,123268.000,129566.000,119921.000,110469.000,102271.000,102271.000,102271.000,103271.000,116998.000,99008.000,121898.000,119501.000,1323156.000,1319505.000,1569193.000,1565542.000,1080872.000,689325.000,685385.000,54648.000,48911.000,43264.000
OtherCommitment,,,,,,,4275000.000,,,,3425000.000,,,,5915000.000,,,,5761000.000,,,,,
OtherCommitmentDueAfterFifthYear,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,
OtherCommitmentDueInFifthYear,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,
OtherCommitmentDueInFourthYear,,,,,,,,,,,,,,,1000000.000,,,,0.000,,,,,
OtherCommitmentDueInNextTwelveMonths,,,,,,,2575000.000,,,,2575000.000,,,,2915000.000,,,,3647000.000,,,,,
OtherCommitmentDueInSecondYear,,,,,,,850000.000,,,,850000.000,,,,1000000.000,,,,1057000.000,,,,,
OtherCommitmentDueInThirdYear,,,,,,,850000.000,,,,,,,,1000000.000,,,,1057000.000,,,,,
PledgedAssetsSeparatelyReportedOtherAssetsPledgedAsCollateralAtFairValue,,,,,,,,,,7500000.000,,,7500000.000,7500000.000,,7500000.000,7500000.000,7500000.000,7500000.000,7500000.000,,,7500000.000,6000000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
PrepaidExpenseAndOtherAssetsCurrent,1803333.000,2663184.000,1017799.000,800481.000,918821.000,1200084.000,1212041.000,1462098.000,580904.000,875093.000,2329742.000,1725893.000,913949.000,2076164.000,3250355.000,930277.000,976325.000,1462014.000,2373708.000,3626510.000,1337068.000,2618919.000,3434238.000,2650682.000
PropertyPlantAndEquipmentGross,,,,,,,,,,,,,,,,,,,,,,,2811000.000,
PropertyPlantAndEquipmentNet,294873.000,293564.000,266335.000,267432.000,321102.000,302316.000,253277.000,226975.000,199580.000,188235.000,175452.000,156958.000,238835.000,824491.000,970873.000,949305.000,879359.000,1057988.000,1467681.000,1676441.000,1990334.000,2066392.000,1959667.000,1903904.000
ReceivablesNetCurrent,107907.000,37757.000,175704.000,3379.000,20758.000,82899.000,109802.000,10294.000,211626.000,2451.000,117527.000,31767.000,1597594.000,3494662.000,2019293.000,5153127.000,5175007.000,1667905.000,4593475.000,1000839.000,224702.000,108345.000,183703.000,102129.000
RetainedEarningsAccumulatedDeficit,-205911059.000,-206468381.000,-210940294.000,-221075173.000,-234337648.000,-232753451.000,-228904167.000,-235768276.000,-239191418.000,-249171423.000,-276389604.000,-271725086.000,-287444559.000,-293069807.000,-306507584.000,-324032134.000,-335719227.000,-342792579.000,-365094774.000,-377737886.000,-396018109.000,-408193559.000,-415865995.000,-426910099.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,565298.000,481091.000,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,3.180,3.080,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,,,,,,,8083181.000,,7894791.000,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,1364260.000,1438878.000,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,6.940,6.820,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,2700000.000,1400000.000,,,,,,,,,,,,,,,,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,1932113.000,1919969.000,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,5.990,5.970,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,,,,,,,,,,,,,,,,,,,,,,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,,,,,,,,,,,,,,,,,,,0.000,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,1364260.000,1438878.000,,,,,,,,,,,,,,,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,,1932113.000,1919969.000,,,,,,,,,,,,,,,,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,,6.960,6.820,,,,,,,,,,,,,,,,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,5.990,5.970,,,,,,,,,,,,,,,,,,
StockholdersEquity,22365670.000,28539180.000,24254070.000,14440806.000,1722853.000,3757774.000,30165841.000,23609740.000,20585691.000,11141981.000,10661367.000,98040499.000,83081860.000,78193195.000,67911463.000,51771806.000,42362528.000,63516844.000,44078998.000,33578452.000,23358998.000,23596455.000,24777284.000,14662337.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,33578452.000,23358998.000,23596455.000,24777284.000,14662337.000
TreasuryStockShares,633816.000,633816.000,633816.000,633816.000,90546.000,90546.000,90546.000,90546.000,118836.000,132980.000,143796.000,143796.000,171536.000,185405.000,199275.000,199275.000,199275.000,199275.000,0.000,,,,,
TreasuryStockValue,2279238.000,2279238.000,2279238.000,2279238.000,2279238.000,2279238.000,2279238.000,2279238.000,2335818.000,2373442.000,2417247.000,2417247.000,2533201.000,2575364.000,2612861.000,2612861.000,2612861.000,2612861.000,0.000,,,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
