,2011-09-30,2012-03-31
AmortizationOfIntangibleAssets,,47000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-2321000.000
CommonStockDividendsPerShareCashPaid,0.000,0.000
ComprehensiveIncomeNetOfTax,,682000.000
Depreciation,,179000.000
DividendsCash,,0.000
EarningsPerShareBasic,0.570,0.520
FederalDepositInsuranceCorporationPremiumExpense,162000.000,106000.000
ForeclosedRealEstateExpense,85000.000,124000.000
GainLossOnSaleOfSecuritiesNet,0.000,1000.000
GainsLossesOnSalesOfOtherRealEstate,32000.000,0.000
ImpairmentOfRealEstate,,56000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1184000.000,1033000.000
IncomeTaxExpenseBenefit,419000.000,336000.000
IncomeTaxesPaid,,186000.000
IncreaseDecreaseInAccruedInterestReceivableNet,,-22000.000
IncreaseDecreaseInAccruedLiabilities,,-1345000.000
IncreaseDecreaseInFederalFundsSold,,4623000.000
IncreaseDecreaseInOtherDeposits,,2469000.000
IncreaseDecreaseInOtherOperatingAssets,,275000.000
IncreaseDecreaseInRestrictedCashAndInvestments,,-72000.000
IncreaseDecreaseInTimeDeposits,,-3463000.000
InformationTechnologyAndDataProcessing,275000.000,311000.000
InsuranceInvestmentIncome,66000.000,68000.000
InterestAndDividendIncomeOperating,5283000.000,5046000.000
InterestAndDividendIncomeSecurities,170000.000,160000.000
InterestAndFeeIncomeLoansAndLeases,5102000.000,4882000.000
InterestExpense,1120000.000,877000.000
InterestExpenseBorrowings,112000.000,81000.000
InterestExpenseDeposits,1008000.000,796000.000
InterestIncomeDepositsWithFinancialInstitutions,5000.000,1000.000
InterestIncomeExpenseNet,4163000.000,4169000.000
InterestIncomeFederalFundsSold,6000.000,3000.000
InterestPaid,,935000.000
InvestmentIncomeAmortizationOfPremium,,77000.000
LaborAndRelatedExpense,1484000.000,1704000.000
NetCashProvidedByUsedInFinancingActivities,,-6795000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-6795000.000
NetCashProvidedByUsedInInvestingActivities,,4064000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,4064000.000
NetCashProvidedByUsedInOperatingActivities,,410000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,410000.000
NetIncomeLoss,,697000.000
NetInterestIncomeLossAfterProvisionForLoanLosses,3525000.000,3654000.000
NoninterestExpense,2871000.000,3121000.000
NoninterestExpenseDirectorsFees,92000.000,86000.000
NoninterestIncome,530000.000,500000.000
NoninterestIncomeOther,101000.000,105000.000
OccupancyNet,365000.000,349000.000
OtherAssetImpairmentCharges,6000.000,56000.000
OtherComprehensiveIncomeLossNetOfTax,,-15000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,-1000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,,0.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,-14000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,9000.000
OtherNoninterestExpense,238000.000,192000.000
PaymentsForProceedsFromLoansAndLeases,,259000.000
PaymentsToAcquireAvailableForSaleSecurities,,3500000.000
PaymentsToAcquirePropertyPlantAndEquipment,,68000.000
ProceedsFromPaymentsForInInterestBearingDepositsInBanks,,-890000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,647000.000
ProceedsFromSaleOfAvailableForSaleSecurities,,3236000.000
ProceedsFromSaleOfForeclosedAssets,,203000.000
ProfessionalFees,110000.000,122000.000
ProfitLoss,765000.000,
ProvisionForLoanLossesExpensed,638000.000,515000.000
RepaymentsOfLongTermDebt,,5801000.000
ServicingFeesNet,363000.000,326000.000
SuppliesAndPostageExpense,86000.000,71000.000
TransferOfOtherRealEstate,,1176000.000
WeightedAverageNumberOfSharesOutstandingBasic,1336873.000,1336873.000
