,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,102000.000,,,,387000.000,,,,167000.000,,,,162000.000,
AllowanceForLoanAndLeaseLossesWriteOffs,,,10285000.000,9276000.000,,3010000.000,6102000.000,1724000.000,2508000.000,1977000.000,2033000.000,1970000.000,1723000.000,994000.000,1567000.000,1293000.000,1750000.000,1094000.000,2041000.000
AmortizationOfDeferredLoanOriginationFeesNet,,2270000.000,,,,-367000.000,,,,279000.000,,,,220000.000,,,,-21000.000,
AmortizationOfFinancingCostsAndDiscounts,,352000.000,,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,352000.000,352000.000,,352000.000,352000.000,352000.000,351000.000,352000.000,352000.000,352000.000,352000.000,352000.000,352000.000,370000.000,348000.000,338000.000,227000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,23310.000,23347.000,,23037.000,66627.000,23197.000,-90148.000,22742.000,22072.000,22072.000,-44759.000,22127.000,322526.000,478476.000,-801017.000,500540.000,509963.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,2002000.000,-33000.000,,2377000.000,345000.000,50000.000,0.000,0.000,720000.000,34000.000,220000.000,0.000,0.000,0.000,0.000,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,,,,,,500000.000,,,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,,,,,,400000.000,,,,,,,
BankOwnedLifeInsuranceIncome,262000.000,306000.000,314000.000,290000.000,285000.000,263000.000,276000.000,267000.000,267000.000,252000.000,278000.000,273000.000,350000.000,250000.000,268000.000,381000.000,268000.000,269000.000,269000.000
BusinessCombinationIntegrationRelatedCosts,2207000.000,2258000.000,-840000.000,939000.000,884000.000,1509000.000,1989000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,771000.000,215000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-84867000.000,,,,22683000.000,,,,37521000.000,,,,-47949000.000,,,,24403000.000,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,0.000,,,,0.000,,,,,,,,,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,0.000,,,,,,,,,,,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,-873000.000,,,,0.000,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,-10129000.000,-16887000.000,-913000.000,-8430000.000,-9173000.000,-13537000.000,4576000.000,-631000.000,4569000.000,7197000.000,1642000.000,147180000.000,3858000.000,-1390000.000,4553000.000,-3371000.000,7945000.000,6110000.000
DeferredIncomeTaxExpenseBenefit,,-77000.000,,,,1853000.000,,,,23000.000,,,,1379000.000,,,,2326000.000,
DefinedBenefitPlanOtherCosts,,,,,,-154000.000,,,,0.000,,,,,,,,54000.000,
DepreciationAmortizationAndAccretionNet,,981000.000,,,,728000.000,,,,945000.000,,,,926000.000,,,,887000.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,-40000.000,,,,,,,,,,,,,,,,,,
DividendsPreferredStock,1093000.000,0.000,,,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,-0.860,-0.220,,-0.210,-0.150,0.180,0.110,0.060,0.130,0.080,6.610,0.100,0.100,0.060,0.030,0.160,0.160
EquipmentExpense,1561000.000,1976000.000,2020000.000,2012000.000,2713000.000,2368000.000,2094000.000,2050000.000,2126000.000,2003000.000,2047000.000,2208000.000,2078000.000,1989000.000,1875000.000,2113000.000,2017000.000,2130000.000,1921000.000
FederalDepositInsuranceCorporationPremiumExpense,1461000.000,598000.000,1225000.000,1056000.000,620000.000,670000.000,664000.000,646000.000,663000.000,639000.000,595000.000,412000.000,422000.000,453000.000,456000.000,413000.000,427000.000,461000.000,398000.000
FeesAndCommissionsCreditCards,808000.000,997000.000,1046000.000,1014000.000,1522000.000,1069000.000,1174000.000,1161000.000,1127000.000,1113000.000,1209000.000,1183000.000,1298000.000,1125000.000,1218000.000,1253000.000,1385000.000,1241000.000,1332000.000
FeesAndCommissionsDepositorAccounts,1377000.000,1960000.000,1960000.000,1883000.000,1277000.000,1376000.000,1681000.000,1858000.000,1799000.000,1564000.000,1619000.000,1583000.000,1585000.000,1434000.000,1433000.000,1738000.000,1726000.000,1557000.000,1561000.000
FeesAndCommissionsMortgageBanking,-116000.000,36000.000,287000.000,728000.000,1014000.000,744000.000,921000.000,420000.000,234000.000,174000.000,261000.000,205000.000,241000.000,465000.000,314000.000,381000.000,439000.000,2141000.000,683000.000
FeesAndCommissionsOther,198000.000,254000.000,271000.000,252000.000,351000.000,258000.000,337000.000,365000.000,355000.000,352000.000,332000.000,290000.000,366000.000,383000.000,421000.000,477000.000,472000.000,443000.000,498000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,1263000.000,1552000.000,,3227000.000,2603000.000,2376000.000,2086000.000,1915000.000,1654000.000,1199000.000,1866000.000,794000.000,1336000.000,556000.000,749000.000,674000.000,999000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,10285000.000,9276000.000,,3010000.000,6102000.000,1724000.000,2508000.000,1977000.000,2033000.000,1970000.000,1723000.000,994000.000,1567000.000,1293000.000,1750000.000,1094000.000,2041000.000
ForeclosedRealEstateExpense,,,12473000.000,3602000.000,,883000.000,3332000.000,-98000.000,21000.000,261000.000,954000.000,-29000.000,572000.000,360000.000,506000.000,556000.000,889000.000,484000.000,52000.000
GainLossOnFairValueHedgesRecognizedInEarnings,,,0.000,0.000,,,,,,,,,,,,,,,
GainLossOnSaleOfMortgageLoans,,,,,,591000.000,,,,130000.000,,,,173000.000,,,,148000.000,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,11000.000,,,,88000.000,,,,0.000,
GainLossOnSaleOfSecuritiesNet,7393000.000,-46000.000,,,,2377000.000,,,,0.000,,,,,,,,,
GainsLossesOnSalesOfOtherRealEstate,,-3877000.000,,,,-219000.000,,,,-274000.000,,,,-294000.000,,,,-501000.000,
GoodwillImpairedAdjustmentToInitialEstimateAmount,,-300000.000,,,,,,,,,,,,,,,,,
GoodwillPurchaseAccountingAdjustments,,-2592000.000,,,,,,,,,,,,,,,,,
ImpairedFinancingReceivableAverageRecordedInvestment,,,107263000.000,91249000.000,,73958000.000,60103000.000,51775000.000,-126829000.000,41514000.000,40145000.000,38222000.000,-82811000.000,30334000.000,29076000.000,27906000.000,-58857000.000,25239000.000,22405000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,,,431000.000,896000.000,,130000.000,39000.000,7000.000,260000.000,178000.000,110000.000,109000.000,419000.000,186000.000,103000.000,99000.000,90000.000,154000.000,89000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,,63662000.000,75948000.000,,57601000.000,54039000.000,48800000.000,-109277000.000,33483000.000,30382000.000,30382000.000,-65009000.000,22760000.000,24430000.000,24397000.000,-48039000.000,20702000.000,18664000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeCashBasisMethod,,,184000.000,812000.000,,113000.000,35000.000,7000.000,242000.000,127000.000,63000.000,59000.000,276000.000,115000.000,89000.000,89000.000,73000.000,134000.000,74000.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,,,43601000.000,15301000.000,,16357000.000,6064000.000,2975000.000,-17552000.000,8031000.000,9763000.000,7840000.000,-17802000.000,7574000.000,4646000.000,3509000.000,-10818000.000,4537000.000,3741000.000
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeCashBasisMethod,,,247000.000,84000.000,,17000.000,4000.000,0.000,18000.000,51000.000,47000.000,50000.000,143000.000,71000.000,14000.000,10000.000,17000.000,20000.000,15000.000
IncomeLossFromContinuingOperations,-13890000.000,-10832000.000,-18138000.000,-4712000.000,-6296000.000,-4596000.000,-3183000.000,4006000.000,2290000.000,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-12562000.000,-10909000.000,-18112000.000,-4789000.000,-7207000.000,-2743000.000,-2947000.000,4292000.000,1241000.000,1300000.000,3028000.000,1497000.000,2141000.000,3937000.000,3942000.000,4947000.000,1212000.000,6240000.000,6183000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,-0.860,-0.220,,-0.210,-0.150,0.180,0.110,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,-40000.000,-27000.000,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,0.000,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,0.000,0.000,,0.000,0.000,0.000,0.000,,,,,,,,,,
IncomeTaxExpenseBenefit,1328000.000,-77000.000,26000.000,-77000.000,-911000.000,1853000.000,236000.000,286000.000,-1049000.000,23000.000,236000.000,-276000.000,-142475000.000,1418000.000,1419000.000,3430000.000,857000.000,2326000.000,2291000.000
IncomeTaxesPaidNet,,,,,,,,,,,,,,39000.000,,,,7000.000,
IncreaseDecreaseInDeposits,,,,,,-50595000.000,,,,19225000.000,,,,13052000.000,,,,7653000.000,
IncreaseDecreaseInInterestAndDividendsReceivable,,532000.000,,,,-994000.000,,,,-1170000.000,,,,4477000.000,,,,-1271000.000,
IncreaseDecreaseInPayablesUnderRepurchaseAgreements,,,,,,,,,,,,,,,,,,133000.000,
InterestAndDividendIncomeOperating,13355000.000,19993000.000,20432000.000,19207000.000,18356000.000,18070000.000,18137000.000,19853000.000,18932000.000,17927000.000,18263000.000,18395000.000,19271000.000,19268000.000,19330000.000,19830000.000,20132000.000,20489000.000,20933000.000
InterestAndDividendIncomeSecurities,,,,,,,,,,,,,,,3116000.000,3219000.000,,3283000.000,3028000.000
InterestAndFeeIncomeLoansAndLeases,10967000.000,16959000.000,17235000.000,16264000.000,15529000.000,14785000.000,14422000.000,15993000.000,14947000.000,14081000.000,14376000.000,14855000.000,15871000.000,15873000.000,16006000.000,16395000.000,16594000.000,16972000.000,17636000.000
InterestExpense,5616000.000,4813000.000,4383000.000,4005000.000,3507000.000,2897000.000,2723000.000,2471000.000,2468000.000,2448000.000,2545000.000,2547000.000,2550000.000,2494000.000,2503000.000,2520000.000,2668000.000,2706000.000,2641000.000
InterestExpenseDeposits,4683000.000,4223000.000,3701000.000,3320000.000,2830000.000,2247000.000,2090000.000,1894000.000,1839000.000,1702000.000,1741000.000,1725000.000,1741000.000,1731000.000,1732000.000,1726000.000,1876000.000,1879000.000,1852000.000
