,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdditionalPaidInCapitalCommonStock,1014017000.000,1037299000.000,1054234000.000,1072779000.000,1074215000.000,1113118000.000,1134306000.000,1169699000.000,1184961000.000,1196385000.000,1208653000.000,1212050000.000,1259410000.000,1277755000.000,1299533000.000,1325495000.000,1370763000.000,1389725000.000,1420214000.000,1447795000.000,1467000000.000,1483064000.000,1499770000.000,1515828000.000,1570270000.000,1607958000.000
AllowanceForLoanAndLeaseLossesRealEstate,,,,,,,6100000.000,6550000.000,,,,8200000.000,,,,10000000.000,,,,12300000.000,,,,12700000.000,,
Assets,2275728000.000,2175675000.000,1799616000.000,1779485000.000,1850912000.000,1990960000.000,2480726000.000,2604842000.000,2665055000.000,2531167000.000,2518897000.000,2486148000.000,2524753000.000,2382063000.000,2413076000.000,2351335000.000,2376134000.000,2596235000.000,2570682000.000,2515131000.000,2541651000.000,2698424000.000,2663216000.000,2643943000.000,2742299000.000,2918087000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,,,,17000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,,,,47000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,,,,39500000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,1978000.000,,,,820000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,609000.000,,,,703000.000,,,,117000.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,0.000,,,,,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,0.000,,,,,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,725000.000,,,,,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,644000.000,,,,117000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,0.000,,,,,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,365000.000,,,,63000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,1613000.000,,,,757000.000,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,1220295000.000,930396000.000,497122000.000,480794000.000,575159000.000,593263000.000,1078548000.000,1153507000.000,1087731000.000,778424000.000,814197000.000,866253000.000,879323000.000,553705000.000,466293000.000,545419000.000,532513000.000,497585000.000,387462000.000,425316000.000,318982000.000,364494000.000,262428000.000,396619000.000,493761000.000,529313000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000
