,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,,,,,,11000000.000,,,,
AdjustmentsToAdditionalPaidInCapitalOther,,1000000.000,,,,1000000.000,,,,1000000.000,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,2000000.000,,,,1000000.000,,,,,,,,
AllowanceForLoanAndLeaseLossesAdjustmentsNet,0.000,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,0.000,1000000.000,24000000.000,2000000.000,-56000000.000,5000000.000,,,,5000000.000,,,,4000000.000
AvailableForSaleSecuritiesGrossRealizedGains,74000000.000,57000000.000,85000000.000,85000000.000,,,,,,,,,,
AvailableforsaleSecuritiesGrossRealizedLossesExcludingOtherThanTemporaryImpairments,-136000000.000,135000000.000,68000000.000,80000000.000,,,,,,,,,,
BenefitsLossesAndExpenses,7758000000.000,7889000000.000,8210000000.000,8017000000.000,9224000000.000,8170000000.000,7945000000.000,9637000000.000,8480000000.000,8196000000.000,8749000000.000,9123000000.000,8459000000.000,7972000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,221000000.000,,,,-638000000.000,,,,-650000000.000,,,,-2499000000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,-2000000.000,,,,68000000.000,,,,-1000000.000,,,,10000000.000
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge1,15000000.000,-157000000.000,-124000000.000,71000000.000,-167000000.000,53000000.000,238000000.000,-235000000.000,164000000.000,-352000000.000,-148000000.000,39000000.000,625000000.000,55000000.000
ClosedBlockDividendObligationChangeInUnrealizedInvestmentGainsLosses,,692000000.000,,,,328000000.000,,,,803000000.000,,,,52000000.000
ClosedBlockOperationsAfterTaxResultsFromContinuingOperations,18000000.000,,,,,,,,,,,,,
ClosedBlockOperationsBenefitsAndExpense,941000000.000,898000000.000,926000000.000,914000000.000,1003000000.000,885000000.000,923000000.000,944000000.000,970000000.000,887000000.000,913000000.000,884000000.000,965000000.000,850000000.000
ClosedBlockOperationsIncomeLossFromDiscontinuedOperationsNetOfTax,0.000,,,,,,,,,,,,,
ClosedBlockOperationsIncomeTaxes,10000000.000,27000000.000,26000000.000,28000000.000,23000000.000,29000000.000,8000000.000,-1000000.000,5000000.000,-11000000.000,6000000.000,13000000.000,16000000.000,0.000
ClosedBlockOperationsNetInvestmentIncome,514000000.000,530000000.000,522000000.000,516000000.000,525000000.000,515000000.000,498000000.000,487000000.000,482000000.000,480000000.000,469000000.000,486000000.000,467000000.000,466000000.000
ClosedBlockOperationsNetResults,18000000.000,50000000.000,48000000.000,52000000.000,43000000.000,55000000.000,13000000.000,-5000000.000,10000000.000,-18000000.000,10000000.000,26000000.000,30000000.000,2000000.000
ClosedBlockOperationsOtherExpense,39000000.000,41000000.000,38000000.000,39000000.000,37000000.000,37000000.000,36000000.000,36000000.000,34000000.000,32000000.000,35000000.000,33000000.000,33000000.000,32000000.000
ClosedBlockOperationsPolicyholderBenefits,651000000.000,624000000.000,645000000.000,620000000.000,709000000.000,608000000.000,643000000.000,635000000.000,678000000.000,610000000.000,632000000.000,619000000.000,702000000.000,568000000.000
