,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,21684000.000,38187000.000,42444000.000,30526000.000,43412000.000,52719000.000,51015000.000
AccountsReceivableNetCurrent,112126000.000,126324000.000,97164000.000,118532000.000,163038000.000,168978000.000,132134000.000
AccruedIncomeTaxesCurrent,941000.000,1791000.000,1292000.000,1285000.000,974000.000,1135000.000,1271000.000
AccruedLiabilitiesCurrent,14440000.000,14076000.000,15970000.000,20464000.000,20545000.000,21697000.000,15981000.000
AccruedMarketingCostsCurrent,,,3804000.000,6237000.000,6908000.000,6718000.000,5041000.000
AccruedProfessionalFeesCurrent,2149000.000,3044000.000,2777000.000,3214000.000,3256000.000,1765000.000,1018000.000
AccruedVacationCurrent,1264000.000,2182000.000,,,,2235000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,43566000.000,52209000.000,62158000.000,73598000.000,85612000.000,93607000.000,107918000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,807000.000,852000.000,298000.000,-562000.000,-445000.000
AdditionalPaidInCapitalCommonStock,1094976000.000,1118670000.000,1159385000.000,1193936000.000,1237012000.000,1281452000.000,1330586000.000
AllowanceForDoubtfulAccountsReceivableCurrent,566000.000,944000.000,1509000.000,2146000.000,2414000.000,2000000.000,1744000.000
Assets,818028000.000,870783000.000,861475000.000,862204000.000,854136000.000,899745000.000,872875000.000
AssetsCurrent,738622000.000,788070000.000,761429000.000,746292000.000,734450000.000,780081000.000,752633000.000
AssetsFairValueDisclosureRecurring,,52746000.000,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,320092000.000,363006000.000,365313000.000,363548000.000,367663000.000
AvailableForSaleSecurities,,,349712000.000,387304000.000,380734000.000,388946000.000,386274000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,841000.000,1375000.000,664000.000,268000.000,324000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,34000.000,24000.000,192000.000,830000.000,769000.000
AvailableForSaleSecuritiesAmortizedCost,,,348905000.000,385953000.000,380262000.000,376774000.000,373987000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,0.000,0.000,0.000,,6000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,769000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,247649000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,34000.000,24000.000,192000.000,830000.000,763000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,57091000.000,22183000.000,111404000.000,217300000.000,245380000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,2269000.000
AvailableForSaleSecuritiesCurrent,,,320899000.000,364356000.000,365785000.000,362986000.000,367218000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,64414000.000,78421000.000,95602000.000,103213000.000,162839000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,64456000.000,78470000.000,95673000.000,103238000.000,162757000.000
