,2012-06-30,2013-06-30
BusinessCombinationAcquisitionRelatedCosts,370000.000,0.000
BusinessCombinationSeparatelyRecognizedTransactionsRevenuesAndGainsRecognized,1262000.000,0.000
CashAcquiredFromAcquisition,-4112000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-41000.000,-1105000.000
ConcentrationRiskPercentage1,0.265,0.274
CostOfGoodsSold,540650000.000,493853000.000
CurrentFederalTaxExpenseBenefit,-17000.000,-17000.000
CurrentForeignTaxExpenseBenefit,470000.000,410000.000
CurrentIncomeTaxExpenseBenefit,567000.000,407000.000
CurrentStateAndLocalTaxExpenseBenefit,114000.000,14000.000
DeferredForeignIncomeTaxExpenseBenefit,-189000.000,-7000.000
DeferredIncomeTaxExpenseBenefit,-189000.000,-70000.000
DefinedBenefitPlanContributionsByPlanParticipants,36000.000,21000.000
DepreciationAndAmortization,725000.000,925000.000
DepreciationDepletionAndAmortization,600000.000,700000.000
EarningsPerShareBasic,0.290,-3.140
EarningsPerShareDiluted,0.290,-3.140
EffectOfExchangeRateOnCashAndCashEquivalents,-6000.000,-227000.000
EffectiveIncomeTaxRateContinuingOperations,0.210,-0.026
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,0.117,-0.015
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,0.014,-0.002
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.023,0.003
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.043,0.007
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,200000.000
ForeignCurrencyTransactionGainLossBeforeTax,-620000.000,-1173000.000
GainLossOnSaleOfPropertyPlantEquipment,,-870000.000
GrossProfit,36624000.000,23511000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1798000.000,-15343000.000
IncomeTaxExpenseBenefit,378000.000,400000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,54000.000,5900000.000
IncomeTaxesPaid,740000.000,359000.000
IncreaseDecreaseInAccountsPayableTrade,-7285000.000,-2817000.000
IncreaseDecreaseInAccountsReceivable,-9559000.000,-6704000.000
IncreaseDecreaseInInventories,-6412000.000,-20142000.000
IncreaseDecreaseInOtherCurrentAssets,1561000.000,2413000.000
IncrementalCommonSharesAttributableToAcceleratedShareRepurchaseAgreements,,0.000
InterestExpense,1234000.000,962000.000
InterestPaid,1356000.000,983000.000
InvestmentIncomeInterest,8000.000,
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,0.003,0.003
NetCashProvidedByUsedInFinancingActivities,-1647000.000,-8254000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1647000.000,-8254000.000
NetCashProvidedByUsedInInvestingActivities,-6355000.000,-1003000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-6355000.000,-1003000.000
NetCashProvidedByUsedInOperatingActivities,7967000.000,8379000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,7967000.000,8379000.000
NetIncomeLoss,1420000.000,-15743000.000
OperatingExpenses,34862000.000,37892000.000
OperatingIncomeLoss,1762000.000,-14381000.000
OperatingLeasesRentExpenseNet,1100000.000,1800000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-168000.000,-1106000.000
OtherComprehensiveIncomeLossNetOfTax,1404000.000,-16716000.000
PaymentsForRepurchaseOfCommonStock,97000.000,0.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,2243000.000,1003000.000
ProceedsFromLinesOfCredit,-1550000.000,
ProceedsFromStockOptionsExercised,0.000,-1000.000
ProvisionForDoubtfulAccounts,387000.000,496000.000
RepaymentsOfLinesOfCredit,,8253000.000
RestructuringCosts,,5040000.000
SalesRevenueGoodsNet,577274000.000,517364000.000
SellingGeneralAndAdministrativeExpense,33147000.000,30754000.000
ShareBasedCompensation,365000.000,198000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,-2362.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,0.000
