,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1750.000,,0.000,,5300.000,0.000,16879.000,40855.000,69824.000,109992.000,178904.000,69939.000,70796.000,59666.000,47063.000,0.000,,,,,,,17500.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,170165.000,203200.000,236235.000,295441.000,0.000,,,,,,,
AccountsPayableTradeCurrent,,1811.000,,,,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,1182.000,7242.000,430.000,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,2902.000,3497.000,7000.000,1700.000,3000.000,2256.000,7683.000,8169.000,10624.000,17839.000,27176.000,32321.000,41644.000,51314.000,1825.000,8281.000,14737.000,21123.000,27508.000,33964.000,40420.000,
AdditionalPaidInCapital,135110.000,153467.000,153466.000,,,135110.000,,685373.000,936197.000,8365183.000,8474192.000,8698757.000,8025694.000,8036694.000,8036694.000,8542963.000,8542963.000,8542963.000,8542963.000,8542963.000,8542963.000,8542963.000,8542963.000
AdditionalPaidInCapitalCommonStock,,,,135110.000,135110.000,,485966.000,,,,,,,,,,,,,,,,
Assets,56695.000,47926.000,44361.000,15708.000,11925.000,3406.000,13021.000,66316.000,25825.000,14406.000,18547.000,18456.000,11707.000,7290.000,6387.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AssetsCurrent,56695.000,47926.000,44361.000,15708.000,11925.000,3406.000,13021.000,66316.000,25825.000,14406.000,18547.000,18456.000,11707.000,7290.000,6387.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,,,,,,,,,,,,315000.000,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,,,,,,,,,,0.980,,,,,,,
Cash,56695.000,47926.000,44361.000,,,3406.000,,50010.000,5629.000,973.000,5544.000,6081.000,5416.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CashAndCashEquivalentsAtCarryingValue,,,44361.000,15708.000,11925.000,3406.000,4977.000,50010.000,5629.000,973.000,5544.000,6081.000,5416.000,999.000,96.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,,,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,2419600.000,2419600.000,2419600.000,2419600.000,2419600.000,2419000.000,2419600.000,2894600.000,2942600.000,13942600.000,14167600.000,14167600.000,14167600.000,3167600.000,3167600.000,58167600.000,58167600.000,58167600.000,,58167600.000,58167600.000,58167600.000,58167600.000
CommonStockSharesOutstanding,,,,,,,,2894600.000,2942600.000,13942600.000,14167600.000,14167600.000,14167600.000,3167600.000,3167600.000,58167600.000,58167600.000,58167600.000,,58167600.000,58167600.000,58167600.000,58167600.000
CommonStockValue,20776.000,2420.000,2420.000,20776.000,20776.000,20776.000,2420.000,2895.000,2943.000,13943.000,14168.000,14168.000,14168.000,3168.000,3168.000,,,,,,,,
CommonStockValueOutstanding,,,,7500760.000,4597240.000,,3629400.000,,,,,,,,,58168.000,58168.000,58168.000,58168.000,58168.000,58168.000,58168.000,58168.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,112516.000,92144.000,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,,,,,,,,,,,,,,398000.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,116698.000,-126136.000,-128486.000,,,155480.000,,,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,13464.000,13464.000,,,,,161330.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,,,,,,,,39805.000
InterestPayableCurrent,2293.000,,,,,,,,,,,,,,,,,,,,,,
