,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,54230000.000,56990000.000,58217000.000,106700000.000,389500000.000,386700000.000,386100000.000,450300000.000,419800000.000,393900000.000,394800000.000,383600000.000,410400000.000
AccountsReceivableNet,,,,,,,,,,,,,1209400000.000
AccountsReceivableNetCurrent,141384000.000,142011000.000,145095000.000,327300000.000,1054100000.000,1050100000.000,943400000.000,1023000000.000,1172800000.000,1181700000.000,1141000000.000,1054800000.000,1189500000.000
AccountsReceivableNetNoncurrent,,,,,,,,,,,,,19900000.000
AccruedIncomeTaxesCurrent,4656000.000,3434000.000,11841000.000,16700000.000,27500000.000,1500000.000,102700000.000,65100000.000,69800000.000,76000000.000,100600000.000,82500000.000,79000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,7473000.000,14202000.000,,18100000.000,30700000.000,41900000.000,57900000.000,64300000.000,78300000.000,93600000.000,,,134000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,,,,,,,,111100000.000,115300000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,5484000.000,24372000.000,-33440000.000,-130600000.000,-547800000.000,-387600000.000,-741400000.000,-886100000.000,-587700000.000,-473700000.000,-464100000.000,-674500000.000,-498400000.000
AdditionalPaidInCapital,1401673000.000,1703483000.000,1703407000.000,2812400000.000,2814300000.000,3287900000.000,3287300000.000,3520400000.000,3521700000.000,3524200000.000,3921100000.000,3981300000.000,4000600000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,43600000.000
AllowanceForDoubtfulAccountsReceivableCurrent,10242000.000,10430000.000,9935000.000,9600000.000,10800000.000,12400000.000,14000000.000,14400000.000,18500000.000,24200000.000,28700000.000,36700000.000,
AssetRetirementObligation,4864000.000,5364000.000,5512000.000,18500000.000,17400000.000,17700000.000,17800000.000,,18300000.000,20900000.000,21200000.000,19800000.000,20600000.000
AssetRetirementObligationCurrent,,,562000.000,,,,,,,,,,
AssetRetirementObligationsNoncurrent,,,4950000.000,,,,,,,,,,
Assets,2394230000.000,2766689000.000,2729620000.000,4557600000.000,8067900000.000,8546400000.000,8075800000.000,10190200000.000,10592700000.000,10672000000.000,10926700000.000,10054100000.000,10349900000.000
AssetsCurrent,559205000.000,889544000.000,911704000.000,1578400000.000,1981300000.000,2387300000.000,2312700000.000,2270500000.000,2296100000.000,2268300000.000,2600600000.000,2071200000.000,2255500000.000
AssetsFairValueDisclosure,83063000.000,59082000.000,,17800000.000,,,,,,,,,
AssetsFairValueDisclosureRecurring,,,64361000.000,,,,,,,,,,
AvailableForSaleSecuritiesEquitySecurities,2264000.000,2315000.000,2350000.000,2300000.000,,,,,,,,,
