,2011-10-02,2012-01-01,2012-07-01,2012-09-30,2013-06-30,2013-09-29,2013-12-29,2014-03-31,2014-06-29,2014-09-28,2014-12-28,2015-03-31,2015-10-04,2016-07-03,2016-10-02,2017-04-02
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,3222000.000,,3013000.000,,,,3861000.000,,,,,,,
AllocatedShareBasedCompensationExpense,2257000.000,2737000.000,3222000.000,3215000.000,3012000.000,3296000.000,3129000.000,3264000.000,3861000.000,4066000.000,4078000.000,13320000.000,6046000.000,6451000.000,6317000.000,5000000.000
AmortizationOfDebtDiscountPremium,,,1679000.000,,1799000.000,,,,1927000.000,,,,,,,
AmortizationOfFinancingCosts,,,1011000.000,,899000.000,,,,1174000.000,,,,,,,1000000.000
AmortizationOfIntangibleAssets,2784000.000,5568000.000,2983000.000,2752000.000,2734000.000,4372000.000,10133000.000,6465000.000,8369000.000,8556000.000,8508000.000,-16170000.000,13218000.000,10863000.000,10821000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,5000.000,29000.000,159825000.000,152000.000,109775000.000,3000.000,3000.000,-109736000.000,44000.000,44000.000,45000.000,-60000.000,89000.000,147000.000,147000.000,380000.000
AssetImpairmentCharges,,,,,,,,,,,,,,,,0.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,2.390,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,75230000.000,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,1264430000.000,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,2654000.000,,3293000.000,,,,10497000.000,,,,,,,1000000.000
CommonStockDividendsPerShareCashPaid,,,0.200,0.200,0.260,0.260,0.260,0.320,0.320,0.320,0.320,0.320,,0.300,0.300,0.320
ComprehensiveIncomeNetOfTax,63826000.000,69463000.000,85796000.000,86141000.000,84179000.000,114146000.000,99250000.000,190835000.000,104188000.000,100790000.000,49285000.000,-314842000.000,81853000.000,109883000.000,99754000.000,80000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,117000.000,74000.000,112000.000,108000.000,103000.000,80000.000,27000.000,-39000.000,69000.000,81000.000,141000.000,-192000.000,147000.000,-185000.000,-135000.000,0.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,63943000.000,69537000.000,85908000.000,86249000.000,84282000.000,114226000.000,99277000.000,190796000.000,104257000.000,100871000.000,49426000.000,-315034000.000,82000000.000,109698000.000,99619000.000,80000000.000
CostOfGoodsAndServicesSold,848162000.000,871680000.000,832679000.000,841520000.000,836731000.000,874955000.000,919234000.000,1004566000.000,964806000.000,973173000.000,947534000.000,-415648000.000,884734000.000,803533000.000,833403000.000,856000000.000
DeferredIncomeTaxExpenseBenefit,,,3000.000,,54000.000,,,,49000.000,,,,,,,6000000.000
Depreciation,,,26383000.000,,23143000.000,,,,24949000.000,,,,,,,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,590000.000,395000.000,2187000.000,1680000.000,2210000.000,109000.000,462000.000,8265000.000,1700000.000,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,,,,,0.000,0.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,0.000,0.000,0.000,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,,,,,0.000,0.000,0.000,
DividendsCommonStockCash,,,6530000.000,,8372000.000,,,,10219000.000,,,,,,,
EarningsPerShareBasic,2.450,1.520,2.170,2.010,2.260,2.920,2.550,3.030,2.710,3.000,1.440,-1.440,1.130,1.560,1.040,1.160
EarningsPerShareDiluted,2.430,1.510,2.160,2.000,2.240,2.860,2.460,2.860,2.590,2.970,1.430,-1.390,1.120,1.550,1.040,1.150
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,249000.000,,,,,,,
EffectiveIncomeTaxRateContinuingOperations,0.353,0.420,0.361,0.194,0.355,0.303,0.327,-0.653,0.352,0.307,0.451,-0.775,0.332,0.310,0.180,0.293
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,1010000.000,1142000.000,1250000.000,1246000.000,1169000.000,1252000.000,1199000.000,1254000.000,1482000.000,1560000.000,1564000.000,4155000.000,2194000.000,2459000.000,2182000.000,2000000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,622000.000,,,,6739000.000,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,622000.000,,,,6739000.000,,,,,,,
FairValueInputsDiscountRate,,,,,,0.015,0.018,,0.013,0.010,0.007,,,,,0.008
FiniteLivedIntangibleAssetsFutureAmortizationExpense,,,79020000.000,,,,,,,,,,,,,
ForeignCurrencyCashFlowHedgeGainLossReclassifiedToEarningsNet,,,,-30000.000,0.000,0.000,0.000,0.000,0.000,0.000,718000.000,-9900000.000,,,,
FutureAmortizationExpenseAfterYearFive,,,38068000.000,,,,,,,,,,,,,
FutureAmortizationExpenseRemainderOfFiscalYear,,,8204000.000,,,,,,,,,,,,,
FutureAmortizationExpenseYearFive,,,5417000.000,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,,,7707000.000,,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,,,9304000.000,,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,,,10320000.000,,,,,,,,,,,,,
GainLossOnDispositionOfAssets,,,,,,,,,-761000.000,,,,,,,
GainLossOnDispositionOfProperty,,,-140000.000,,-87000.000,,,,,,,,,,,
GainLossOnForeignCurrencyCashFlowHedgeIneffectiveness,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
GainLossOnInterestRateCashFlowHedgeIneffectiveness,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,,,,
GainLossOnPriceRiskHedgeIneffectiveness,,,,,-1637000.000,0.000,0.000,3274000.000,0.000,0.000,0.000,0.000,,,,
GainLossRelatedToLitigationSettlement,,,,,,,,,,,,,,,0.000,
GainsLossesOnExtinguishmentOfDebt,,,,-11773000.000,,0.000,0.000,,,,,,,0.000,0.000,
GeneralAndAdministrativeExpense,56958000.000,85767000.000,64399000.000,62187000.000,63198000.000,60460000.000,74344000.000,84838000.000,83094000.000,69260000.000,72537000.000,73668000.000,69384000.000,69522000.000,66337000.000,68000000.000
GoodwillAcquiredDuringPeriod,,,,,159845000.000,,,,3358000.000,,,,,,,
GoodwillImpairmentLoss,,,,,,,,,,,,,,0.000,0.000,
GoodwillTranslationAdjustments,,,,,,,,,635000.000,,,,,,,
GrossProfit,261256000.000,245804000.000,249622000.000,228267000.000,242012000.000,267426000.000,289170000.000,341034000.000,310585000.000,300076000.000,303844000.000,-210403000.000,250152000.000,279812000.000,210299000.000,229000000.000
IncomeLossFromContinuingOperations,,,,,,,,,,,,,66402000.000,90773000.000,60316000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,123785000.000,85844000.000,110938000.000,80809000.000,111802000.000,133047000.000,119267000.000,146398000.000,132165000.000,137338000.000,83405000.000,-236257000.000,99672000.000,131278000.000,73362000.000,94000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,66549000.000,90588000.000,60181000.000,66000000.000
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,,,1.130,1.560,1.040,
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,,,,,1.120,1.550,1.040,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,,0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,,,,,0.000,0.000,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,,,,,,0.000,0.000,0.000,
IncomeLossFromEquityMethodInvestments,,,,,,,0.000,,0.000,0.000,0.000,,,,,
IncomeTaxExpenseBenefit,43677000.000,36085000.000,39997000.000,15640000.000,39661000.000,40376000.000,38954000.000,50437000.000,46498000.000,42148000.000,37617000.000,-87146000.000,33123000.000,40690000.000,13181000.000,28000000.000
IncreaseDecreaseInAccountsPayableTrade,,,-117570000.000,,-175904000.000,,,,8989000.000,,,,,,,21000000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,38684000.000,,30865000.000,,,,42392000.000,,,,,,,
IncreaseDecreaseInCustomerAdvances,,,-783000.000,,-18681000.000,,,,14245000.000,,,,,,,61000000.000
IncreaseDecreaseInInventories,,,19068000.000,,18208000.000,,,,3980000.000,,,,,,,26000000.000
IncreaseDecreaseInOtherOperatingCapitalNet,,,38433000.000,,-3305000.000,,,,29500000.000,,,,,,,63000000.000
IncreaseDecreaseInPensionAndPostretirementObligations,,,-105060000.000,,-12918000.000,,,,11267000.000,,,,,,,12000000.000
IncreaseDecreaseInReceivables,,,137889000.000,,868000.000,,,,212474000.000,,,,,,,174000000.000
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,,,490000.000,821000.000,,1153000.000,55000.000,0.000,,0.000,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,167000.000,174000.000,109000.000,185000.000,207000.000,224000.000,256000.000,-311000.000,315000.000,314000.000,305000.000,-557000.000,558000.000,447000.000,330000.000,450000.000
InterestAndDebtExpense,23698000.000,19783000.000,19815000.000,18098000.000,13890000.000,15242000.000,28501000.000,22411000.000,23416000.000,23359000.000,21394000.000,20507000.000,24293000.000,16267000.000,17614000.000,17000000.000
InterestPaid,,,16208000.000,,3726000.000,,,,12291000.000,,,,,,,
InterestRateCashFlowHedgeGainLossReclassifiedToEarningsNet,,,,,,0.000,-869000.000,,-1041000.000,-929000.000,-1037000.000,-1013000.000,,,,
InvestmentIncomeNet,77000.000,203000.000,65000.000,123000.000,67000.000,23000.000,1793000.000,-1631000.000,26000.000,19000.000,28000.000,,,,,
NetCashProvidedByUsedInContinuingOperations,,,-356457000.000,,-318004000.000,,,,-133893000.000,,,,,,,-33000000.000
NetCashProvidedByUsedInFinancingActivities,,,-36527000.000,,156084000.000,,,,-15329000.000,,,,,,,45000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-36527000.000,,156084000.000,,,,-15329000.000,,,,,,,45000000.000
NetCashProvidedByUsedInInvestingActivities,,,-23882000.000,,-338325000.000,,,,-27333000.000,,,,,,,-43000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-23882000.000,,-338325000.000,,,,-27333000.000,,,,,,,-43000000.000
NetCashProvidedByUsedInOperatingActivities,,,-296048000.000,,-135763000.000,,,,-91480000.000,,,,,,,-35000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-296048000.000,,-135763000.000,,,,-91480000.000,,,,,,,-35000000.000
NetIncomeLoss,,,,,,,,,,,,,66402000.000,90773000.000,60316000.000,66000000.000
NetIncomeLossAttributableToNoncontrollingInterest,117000.000,74000.000,112000.000,108000.000,103000.000,80000.000,27000.000,-39000.000,69000.000,81000.000,141000.000,-192000.000,147000.000,-185000.000,-135000.000,0.000
NetIncomeLossAvailableToCommonStockholdersBasic,79991000.000,49685000.000,70829000.000,65061000.000,72038000.000,92591000.000,80286000.000,96000000.000,85598000.000,95109000.000,45647000.000,-23870000.000,,,,
OperatingIncomeLoss,147406000.000,105424000.000,130688000.000,110557000.000,125625000.000,148266000.000,145975000.000,170440000.000,155555000.000,160678000.000,104771000.000,-189051000.000,123965000.000,147545000.000,90976000.000,111000000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,,-1352000.000,,,,,,,,,,,,
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostTax,,,,,2830000.000,2790000.000,2810000.000,2810000.000,,,,,,,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,-46000.000,-95000.000,-90000.000,-142000.000,,,,,,,,,,,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesTax,29000.000,60000.000,57000.000,91000.000,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,13812000.000,13812000.000,19465000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,,,0.000,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansTax,-8724000.000,-8724000.000,-12204000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,-29931000.000,6061000.000,-4408000.000,3073000.000,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease,19136000.000,-3875000.000,2818000.000,-1971000.000,,,,,,,,,,,,
OtherComprehensiveIncomeFinalizationOfPensionAndNonPensionPostretirementPlanValuationTax,,,,,0.000,0.000,0.000,48772000.000,,0.000,,,,648000.000,0.000,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,,,,,,,,,,,,,,,,-7000000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,,,,,,,,,-4758000.000,4761000.000,4761000.000,-23670000.000,-4335000.000,-3959000.000,20215000.000,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax,,,,,,,,,2958000.000,2955000.000,2955000.000,2872000.000,-2691000.000,-2482000.000,12500000.000,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,,,4511000.000,4552000.000,4531000.000,4531000.000,,,,,,,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostTaxEffect,,,,841000.000,,,,,,,,,,,,
